"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35580",2006-07-01,"2006","65 - 74",385,"Census","Mobility 1 of 65 and over"
"35580",2006-07-01,"2006","75 - 84",180,"Census","Mobility 1 of 65 and over"
"35580",2006-07-01,"2006","85+",45,"Census","Mobility 1 of 65 and over"
"35580",2006-07-01,"2006","Total 65+",605,"Census","Mobility 1 of 65 and over"
"35580",2006-07-01,"2006","Total",8040,"Census","Mobility 1 of 65 and over"
"35580",2011-07-01,"2011","65 - 74",255,"Census","Mobility 1 of 65 and over"
"35580",2011-07-01,"2011","75 - 84",115,"Census","Mobility 1 of 65 and over"
"35580",2011-07-01,"2011","85+",45,"Census","Mobility 1 of 65 and over"
"35580",2011-07-01,"2011","Total 65+",415,"Census","Mobility 1 of 65 and over"
"35580",2011-07-01,"2011","Total",7795,"Census","Mobility 1 of 65 and over"
"35580",2016-07-01,"2016","65 - 74",425,"Census","Mobility 1 of 65 and over"
"35580",2016-07-01,"2016","75 - 84",245,"Census","Mobility 1 of 65 and over"
"35580",2016-07-01,"2016","85+",35,"Census","Mobility 1 of 65 and over"
"35580",2016-07-01,"2016","Total 65+",700,"Census","Mobility 1 of 65 and over"
"35580",2016-07-01,"2016","Total",7615,"Census","Mobility 1 of 65 and over"
"35580",2021-07-01,"2021","65 - 74",515,"Census","Mobility 1 of 65 and over"
"35580",2021-07-01,"2021","75 - 84",250,"Census","Mobility 1 of 65 and over"
"35580",2021-07-01,"2021","85+",35,"Census","Mobility 1 of 65 and over"
"35580",2021-07-01,"2021","Total 65+",800,"Census","Mobility 1 of 65 and over"
"35580",2021-07-01,"2021","Total",7250,"Census","Mobility 1 of 65 and over"
