"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35539",2006-07-01,"2006","65 - 74",805,"Census","Mobility 1 of 65 and over"
"35539",2006-07-01,"2006","75 - 84",630,"Census","Mobility 1 of 65 and over"
"35539",2006-07-01,"2006","85+",190,"Census","Mobility 1 of 65 and over"
"35539",2006-07-01,"2006","Total 65+",1625,"Census","Mobility 1 of 65 and over"
"35539",2006-07-01,"2006","Total",17715,"Census","Mobility 1 of 65 and over"
"35539",2011-07-01,"2011","65 - 74",1030,"Census","Mobility 1 of 65 and over"
"35539",2011-07-01,"2011","75 - 84",540,"Census","Mobility 1 of 65 and over"
"35539",2011-07-01,"2011","85+",180,"Census","Mobility 1 of 65 and over"
"35539",2011-07-01,"2011","Total 65+",1755,"Census","Mobility 1 of 65 and over"
"35539",2011-07-01,"2011","Total",16510,"Census","Mobility 1 of 65 and over"
"35539",2016-07-01,"2016","65 - 74",1920,"Census","Mobility 1 of 65 and over"
"35539",2016-07-01,"2016","75 - 84",745,"Census","Mobility 1 of 65 and over"
"35539",2016-07-01,"2016","85+",160,"Census","Mobility 1 of 65 and over"
"35539",2016-07-01,"2016","Total 65+",2820,"Census","Mobility 1 of 65 and over"
"35539",2016-07-01,"2016","Total",19535,"Census","Mobility 1 of 65 and over"
"35539",2021-07-01,"2021","65 - 74",1685,"Census","Mobility 1 of 65 and over"
"35539",2021-07-01,"2021","75 - 84",720,"Census","Mobility 1 of 65 and over"
"35539",2021-07-01,"2021","85+",250,"Census","Mobility 1 of 65 and over"
"35539",2021-07-01,"2021","Total 65+",2655,"Census","Mobility 1 of 65 and over"
"35539",2021-07-01,"2021","Total",18830,"Census","Mobility 1 of 65 and over"
