"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35521",2006-07-01,"2006","65 - 74",325,"Census","Mobility 1 of 65 and over"
"35521",2006-07-01,"2006","75 - 84",220,"Census","Mobility 1 of 65 and over"
"35521",2006-07-01,"2006","85+",45,"Census","Mobility 1 of 65 and over"
"35521",2006-07-01,"2006","Total 65+",595,"Census","Mobility 1 of 65 and over"
"35521",2006-07-01,"2006","Total",9435,"Census","Mobility 1 of 65 and over"
"35521",2011-07-01,"2011","65 - 74",440,"Census","Mobility 1 of 65 and over"
"35521",2011-07-01,"2011","75 - 84",275,"Census","Mobility 1 of 65 and over"
"35521",2011-07-01,"2011","85+",185,"Census","Mobility 1 of 65 and over"
"35521",2011-07-01,"2011","Total 65+",900,"Census","Mobility 1 of 65 and over"
"35521",2011-07-01,"2011","Total",9125,"Census","Mobility 1 of 65 and over"
"35521",2016-07-01,"2016","65 - 74",640,"Census","Mobility 1 of 65 and over"
"35521",2016-07-01,"2016","75 - 84",260,"Census","Mobility 1 of 65 and over"
"35521",2016-07-01,"2016","85+",80,"Census","Mobility 1 of 65 and over"
"35521",2016-07-01,"2016","Total 65+",970,"Census","Mobility 1 of 65 and over"
"35521",2016-07-01,"2016","Total",9685,"Census","Mobility 1 of 65 and over"
"35521",2021-07-01,"2021","65 - 74",615,"Census","Mobility 1 of 65 and over"
"35521",2021-07-01,"2021","75 - 84",360,"Census","Mobility 1 of 65 and over"
"35521",2021-07-01,"2021","85+",155,"Census","Mobility 1 of 65 and over"
"35521",2021-07-01,"2021","Total 65+",1135,"Census","Mobility 1 of 65 and over"
"35521",2021-07-01,"2021","Total",10325,"Census","Mobility 1 of 65 and over"
