"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59934",2006-07-01,"2006","65 - 74",20,"Census","Mobility 1 of 65 and over"
"59934",2006-07-01,"2006","75 - 84",50,"Census","Mobility 1 of 65 and over"
"59934",2006-07-01,"2006","85+",10,"Census","Mobility 1 of 65 and over"
"59934",2006-07-01,"2006","Total 65+",85,"Census","Mobility 1 of 65 and over"
"59934",2006-07-01,"2006","Total",1125,"Census","Mobility 1 of 65 and over"
"59934",2011-07-01,"2011","65 - 74",35,"Census","Mobility 1 of 65 and over"
"59934",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"59934",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"59934",2011-07-01,"2011","Total 65+",60,"Census","Mobility 1 of 65 and over"
"59934",2011-07-01,"2011","Total",1115,"Census","Mobility 1 of 65 and over"
"59934",2016-07-01,"2016","65 - 74",60,"Census","Mobility 1 of 65 and over"
"59934",2016-07-01,"2016","75 - 84",35,"Census","Mobility 1 of 65 and over"
"59934",2016-07-01,"2016","85+",10,"Census","Mobility 1 of 65 and over"
"59934",2016-07-01,"2016","Total 65+",95,"Census","Mobility 1 of 65 and over"
"59934",2016-07-01,"2016","Total",1275,"Census","Mobility 1 of 65 and over"
"59934",2021-07-01,"2021","65 - 74",50,"Census","Mobility 1 of 65 and over"
"59934",2021-07-01,"2021","75 - 84",40,"Census","Mobility 1 of 65 and over"
"59934",2021-07-01,"2021","85+",0,"Census","Mobility 1 of 65 and over"
"59934",2021-07-01,"2021","Total 65+",90,"Census","Mobility 1 of 65 and over"
"59934",2021-07-01,"2021","Total",1810,"Census","Mobility 1 of 65 and over"
