"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24454",2006-07-01,"2006","65 - 74",130,"Census","Mobility 1 of 65 and over"
"24454",2006-07-01,"2006","75 - 84",130,"Census","Mobility 1 of 65 and over"
"24454",2006-07-01,"2006","85+",0,"Census","Mobility 1 of 65 and over"
"24454",2006-07-01,"2006","Total 65+",260,"Census","Mobility 1 of 65 and over"
"24454",2006-07-01,"2006","Total",2360,"Census","Mobility 1 of 65 and over"
"24454",2011-07-01,"2011","65 - 74",185,"Census","Mobility 1 of 65 and over"
"24454",2011-07-01,"2011","75 - 84",115,"Census","Mobility 1 of 65 and over"
"24454",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"24454",2011-07-01,"2011","Total 65+",300,"Census","Mobility 1 of 65 and over"
"24454",2011-07-01,"2011","Total",2120,"Census","Mobility 1 of 65 and over"
"24454",2016-07-01,"2016","65 - 74",240,"Census","Mobility 1 of 65 and over"
"24454",2016-07-01,"2016","75 - 84",60,"Census","Mobility 1 of 65 and over"
"24454",2016-07-01,"2016","85+",15,"Census","Mobility 1 of 65 and over"
"24454",2016-07-01,"2016","Total 65+",310,"Census","Mobility 1 of 65 and over"
"24454",2016-07-01,"2016","Total",1940,"Census","Mobility 1 of 65 and over"
"24454",2021-07-01,"2021","65 - 74",255,"Census","Mobility 1 of 65 and over"
"24454",2021-07-01,"2021","75 - 84",125,"Census","Mobility 1 of 65 and over"
"24454",2021-07-01,"2021","85+",15,"Census","Mobility 1 of 65 and over"
"24454",2021-07-01,"2021","Total 65+",390,"Census","Mobility 1 of 65 and over"
"24454",2021-07-01,"2021","Total",2000,"Census","Mobility 1 of 65 and over"
