"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46607",2006-07-01,"2006","65 - 74",30,"Census","Mobility 1 of 65 and over"
"46607",2006-07-01,"2006","75 - 84",30,"Census","Mobility 1 of 65 and over"
"46607",2006-07-01,"2006","85+",10,"Census","Mobility 1 of 65 and over"
"46607",2006-07-01,"2006","Total 65+",70,"Census","Mobility 1 of 65 and over"
"46607",2006-07-01,"2006","Total",895,"Census","Mobility 1 of 65 and over"
"46607",2011-07-01,"2011","65 - 74",30,"Census","Mobility 1 of 65 and over"
"46607",2011-07-01,"2011","75 - 84",75,"Census","Mobility 1 of 65 and over"
"46607",2011-07-01,"2011","85+",20,"Census","Mobility 1 of 65 and over"
"46607",2011-07-01,"2011","Total 65+",125,"Census","Mobility 1 of 65 and over"
"46607",2011-07-01,"2011","Total",685,"Census","Mobility 1 of 65 and over"
"46607",2016-07-01,"2016","65 - 74",50,"Census","Mobility 1 of 65 and over"
"46607",2016-07-01,"2016","75 - 84",25,"Census","Mobility 1 of 65 and over"
"46607",2016-07-01,"2016","85+",10,"Census","Mobility 1 of 65 and over"
"46607",2016-07-01,"2016","Total 65+",90,"Census","Mobility 1 of 65 and over"
"46607",2016-07-01,"2016","Total",720,"Census","Mobility 1 of 65 and over"
"46607",2021-07-01,"2021","65 - 74",75,"Census","Mobility 1 of 65 and over"
"46607",2021-07-01,"2021","75 - 84",50,"Census","Mobility 1 of 65 and over"
"46607",2021-07-01,"2021","85+",20,"Census","Mobility 1 of 65 and over"
"46607",2021-07-01,"2021","Total 65+",150,"Census","Mobility 1 of 65 and over"
"46607",2021-07-01,"2021","Total",825,"Census","Mobility 1 of 65 and over"
