"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59932",2006-07-01,"2006","65 - 74",935,"Census","Mobility 1 of 65 and over"
"59932",2006-07-01,"2006","75 - 84",625,"Census","Mobility 1 of 65 and over"
"59932",2006-07-01,"2006","85+",200,"Census","Mobility 1 of 65 and over"
"59932",2006-07-01,"2006","Total 65+",1760,"Census","Mobility 1 of 65 and over"
"59932",2006-07-01,"2006","Total",11815,"Census","Mobility 1 of 65 and over"
"59932",2011-07-01,"2011","65 - 74",415,"Census","Mobility 1 of 65 and over"
"59932",2011-07-01,"2011","75 - 84",195,"Census","Mobility 1 of 65 and over"
"59932",2011-07-01,"2011","85+",75,"Census","Mobility 1 of 65 and over"
"59932",2011-07-01,"2011","Total 65+",690,"Census","Mobility 1 of 65 and over"
"59932",2011-07-01,"2011","Total",7755,"Census","Mobility 1 of 65 and over"
"59932",2016-07-01,"2016","65 - 74",755,"Census","Mobility 1 of 65 and over"
"59932",2016-07-01,"2016","75 - 84",310,"Census","Mobility 1 of 65 and over"
"59932",2016-07-01,"2016","85+",100,"Census","Mobility 1 of 65 and over"
"59932",2016-07-01,"2016","Total 65+",1165,"Census","Mobility 1 of 65 and over"
"59932",2016-07-01,"2016","Total",8680,"Census","Mobility 1 of 65 and over"
"59932",2021-07-01,"2021","65 - 74",675,"Census","Mobility 1 of 65 and over"
"59932",2021-07-01,"2021","75 - 84",200,"Census","Mobility 1 of 65 and over"
"59932",2021-07-01,"2021","85+",45,"Census","Mobility 1 of 65 and over"
"59932",2021-07-01,"2021","Total 65+",930,"Census","Mobility 1 of 65 and over"
"59932",2021-07-01,"2021","Total",8790,"Census","Mobility 1 of 65 and over"
