"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35568",2006-07-01,"2006","65 - 74",395,"Census","Mobility 1 of 65 and over"
"35568",2006-07-01,"2006","75 - 84",300,"Census","Mobility 1 of 65 and over"
"35568",2006-07-01,"2006","85+",65,"Census","Mobility 1 of 65 and over"
"35568",2006-07-01,"2006","Total 65+",755,"Census","Mobility 1 of 65 and over"
"35568",2006-07-01,"2006","Total",9090,"Census","Mobility 1 of 65 and over"
"35568",2011-07-01,"2011","65 - 74",450,"Census","Mobility 1 of 65 and over"
"35568",2011-07-01,"2011","75 - 84",270,"Census","Mobility 1 of 65 and over"
"35568",2011-07-01,"2011","85+",95,"Census","Mobility 1 of 65 and over"
"35568",2011-07-01,"2011","Total 65+",820,"Census","Mobility 1 of 65 and over"
"35568",2011-07-01,"2011","Total",8390,"Census","Mobility 1 of 65 and over"
"35568",2016-07-01,"2016","65 - 74",660,"Census","Mobility 1 of 65 and over"
"35568",2016-07-01,"2016","75 - 84",325,"Census","Mobility 1 of 65 and over"
"35568",2016-07-01,"2016","85+",60,"Census","Mobility 1 of 65 and over"
"35568",2016-07-01,"2016","Total 65+",1050,"Census","Mobility 1 of 65 and over"
"35568",2016-07-01,"2016","Total",9400,"Census","Mobility 1 of 65 and over"
"35568",2021-07-01,"2021","65 - 74",770,"Census","Mobility 1 of 65 and over"
"35568",2021-07-01,"2021","75 - 84",410,"Census","Mobility 1 of 65 and over"
"35568",2021-07-01,"2021","85+",80,"Census","Mobility 1 of 65 and over"
"35568",2021-07-01,"2021","Total 65+",1260,"Census","Mobility 1 of 65 and over"
"35568",2021-07-01,"2021","Total",10080,"Census","Mobility 1 of 65 and over"
