"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59907",2006-07-01,"2006","65 - 74",25,"Census","Mobility 1 of 65 and over"
"59907",2006-07-01,"2006","75 - 84",20,"Census","Mobility 1 of 65 and over"
"59907",2006-07-01,"2006","85+",15,"Census","Mobility 1 of 65 and over"
"59907",2006-07-01,"2006","Total 65+",55,"Census","Mobility 1 of 65 and over"
"59907",2006-07-01,"2006","Total",730,"Census","Mobility 1 of 65 and over"
"59907",2011-07-01,"2011","65 - 74",75,"Census","Mobility 1 of 65 and over"
"59907",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"59907",2011-07-01,"2011","85+",10,"Census","Mobility 1 of 65 and over"
"59907",2011-07-01,"2011","Total 65+",90,"Census","Mobility 1 of 65 and over"
"59907",2011-07-01,"2011","Total",785,"Census","Mobility 1 of 65 and over"
"59907",2016-07-01,"2016","65 - 74",45,"Census","Mobility 1 of 65 and over"
"59907",2016-07-01,"2016","75 - 84",0,"Census","Mobility 1 of 65 and over"
"59907",2016-07-01,"2016","85+",0,"Census","Mobility 1 of 65 and over"
"59907",2016-07-01,"2016","Total 65+",50,"Census","Mobility 1 of 65 and over"
"59907",2016-07-01,"2016","Total",1020,"Census","Mobility 1 of 65 and over"
"59907",2021-07-01,"2021","65 - 74",130,"Census","Mobility 1 of 65 and over"
"59907",2021-07-01,"2021","75 - 84",10,"Census","Mobility 1 of 65 and over"
"59907",2021-07-01,"2021","85+",0,"Census","Mobility 1 of 65 and over"
"59907",2021-07-01,"2021","Total 65+",150,"Census","Mobility 1 of 65 and over"
"59907",2021-07-01,"2021","Total",1035,"Census","Mobility 1 of 65 and over"
