"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"35535",2007-07-01,"2007","3-19 Units",95,"Very good","Srms","Rental Condo Universe"
"35535",2007-07-01,"2007","20-49 Units",469,"Excellent","Srms","Rental Condo Universe"
"35535",2007-07-01,"2007","50-99 Units",1732,"Excellent","Srms","Rental Condo Universe"
"35535",2007-07-01,"2007","100+ Units",38724,"Excellent","Srms","Rental Condo Universe"
"35535",2007-07-01,"2007","Total",40735,"Excellent","Srms","Rental Condo Universe"
"35535",2008-07-01,"2008","3-19 Units",121,"Good","Srms","Rental Condo Universe"
"35535",2008-07-01,"2008","20-49 Units",474,"Excellent","Srms","Rental Condo Universe"
"35535",2008-07-01,"2008","50-99 Units",1794,"Excellent","Srms","Rental Condo Universe"
"35535",2008-07-01,"2008","100+ Units",40519,"Excellent","Srms","Rental Condo Universe"
"35535",2008-07-01,"2008","Total",42972,"Excellent","Srms","Rental Condo Universe"
"35535",2009-07-01,"2009","3-19 Units",143,"Good","Srms","Rental Condo Universe"
"35535",2009-07-01,"2009","20-49 Units",663,"Good","Srms","Rental Condo Universe"
"35535",2009-07-01,"2009","50-99 Units",2241,"Excellent","Srms","Rental Condo Universe"
"35535",2009-07-01,"2009","100+ Units",46769,"Excellent","Srms","Rental Condo Universe"
"35535",2009-07-01,"2009","Total",49946,"Excellent","Srms","Rental Condo Universe"
"35535",2010-07-01,"2010","3-19 Units",130,"Very good","Srms","Rental Condo Universe"
"35535",2010-07-01,"2010","20-49 Units",627,"Excellent","Srms","Rental Condo Universe"
"35535",2010-07-01,"2010","50-99 Units",2109,"Excellent","Srms","Rental Condo Universe"
"35535",2010-07-01,"2010","100+ Units",47617,"Excellent","Srms","Rental Condo Universe"
"35535",2010-07-01,"2010","Total",50595,"Excellent","Srms","Rental Condo Universe"
"35535",2011-07-01,"2011","3-19 Units",167,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35535",2011-07-01,"2011","20-49 Units",791,"Excellent","Srms","Rental Condo Universe"
"35535",2011-07-01,"2011","50-99 Units",2421,"Excellent","Srms","Rental Condo Universe"
"35535",2011-07-01,"2011","100+ Units",56420,"Excellent","Srms","Rental Condo Universe"
"35535",2011-07-01,"2011","Total",60002,"Excellent","Srms","Rental Condo Universe"
"35535",2012-07-01,"2012","3-19 Units",119,"Good","Srms","Rental Condo Universe"
"35535",2012-07-01,"2012","20-49 Units",689,"Good","Srms","Rental Condo Universe"
"35535",2012-07-01,"2012","50-99 Units",2664,"Excellent","Srms","Rental Condo Universe"
"35535",2012-07-01,"2012","100+ Units",59967,"Excellent","Srms","Rental Condo Universe"
"35535",2012-07-01,"2012","Total",63660,"Excellent","Srms","Rental Condo Universe"
"35535",2013-07-01,"2013","3-19 Units",193,"Good","Srms","Rental Condo Universe"
"35535",2013-07-01,"2013","20-49 Units",850,"Excellent","Srms","Rental Condo Universe"
"35535",2013-07-01,"2013","50-99 Units",3333,"Excellent","Srms","Rental Condo Universe"
"35535",2013-07-01,"2013","100+ Units",72732,"Excellent","Srms","Rental Condo Universe"
"35535",2013-07-01,"2013","Total",77255,"Excellent","Srms","Rental Condo Universe"
"35535",2014-07-01,"2014","3-19 Units",187,"Good","Srms","Rental Condo Universe"
"35535",2014-07-01,"2014","20-49 Units",890,"Excellent","Srms","Rental Condo Universe"
