"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"35555",2015-07-01,"2015","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2015-07-01,"2015","20-49 Units",182,"Excellent","Srms","Rental Condo Universe"
"35555",2015-07-01,"2015","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2015-07-01,"2015","100+ Units",1852,"Excellent","Srms","Rental Condo Universe"
"35555",2015-07-01,"2015","Total",2516,"Excellent","Srms","Rental Condo Universe"
"35555",2016-07-01,"2016","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2016-07-01,"2016","20-49 Units",191,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35555",2016-07-01,"2016","50-99 Units",547,"Excellent","Srms","Rental Condo Universe"
"35555",2016-07-01,"2016","100+ Units",1852,"Excellent","Srms","Rental Condo Universe"
"35555",2016-07-01,"2016","Total",2610,"Excellent","Srms","Rental Condo Universe"
"35555",2017-07-01,"2017","3-19 Units",11,"Excellent","Srms","Rental Condo Universe"
"35555",2017-07-01,"2017","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2017-07-01,"2017","50-99 Units",516,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35555",2017-07-01,"2017","100+ Units",1564,"Excellent","Srms","Rental Condo Universe"
"35555",2017-07-01,"2017","Total",2296,"Excellent","Srms","Rental Condo Universe"
"35555",2018-07-01,"2018","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2018-07-01,"2018","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2018-07-01,"2018","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2018-07-01,"2018","100+ Units",1262,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35555",2018-07-01,"2018","Total",2090,"Excellent","Srms","Rental Condo Universe"
"35555",2019-07-01,"2019","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2019-07-01,"2019","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2019-07-01,"2019","50-99 Units",544,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"35555",2019-07-01,"2019","100+ Units",1781,"Excellent","Srms","Rental Condo Universe"
"35555",2019-07-01,"2019","Total",2543,"Excellent","Srms","Rental Condo Universe"
"35555",2020-07-01,"2020","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2020-07-01,"2020","20-49 Units",210,"Excellent","Srms","Rental Condo Universe"
"35555",2020-07-01,"2020","50-99 Units",586,"Excellent","Srms","Rental Condo Universe"
"35555",2020-07-01,"2020","100+ Units",1797,"Excellent","Srms","Rental Condo Universe"
"35555",2020-07-01,"2020","Total",2618,"Excellent","Srms","Rental Condo Universe"
"35555",2021-07-01,"2021","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2021-07-01,"2021","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2021-07-01,"2021","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2021-07-01,"2021","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2021-07-01,"2021","Total",3179,"Excellent","Srms","Rental Condo Universe"
"35555",2022-07-01,"2022","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2022-07-01,"2022","20-49 Units",192,"Excellent","Srms","Rental Condo Universe"
"35555",2022-07-01,"2022","50-99 Units",593,"Excellent","Srms","Rental Condo Universe"
"35555",2022-07-01,"2022","100+ Units",2128,"Excellent","Srms","Rental Condo Universe"
"35555",2022-07-01,"2022","Total",2926,"Excellent","Srms","Rental Condo Universe"
"35555",2023-07-01,"2023","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2023-07-01,"2023","20-49 Units",242,"Excellent","Srms","Rental Condo Universe"
"35555",2023-07-01,"2023","50-99 Units",561,"Excellent","Srms","Rental Condo Universe"
"35555",2023-07-01,"2023","100+ Units",2287,"Excellent","Srms","Rental Condo Universe"
"35555",2023-07-01,"2023","Total",3098,"Excellent","Srms","Rental Condo Universe"
"35555",2024-07-01,"2024","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2024-07-01,"2024","20-49 Units",262,"Excellent","Srms","Rental Condo Universe"
"35555",2024-07-01,"2024","50-99 Units",584,"Excellent","Srms","Rental Condo Universe"
"35555",2024-07-01,"2024","100+ Units",2391,"Excellent","Srms","Rental Condo Universe"
"35555",2024-07-01,"2024","Total",3256,"Excellent","Srms","Rental Condo Universe"
"35555",2025-07-01,"2025","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2025-07-01,"2025","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"35555",2025-07-01,"2025","50-99 Units",598,"Excellent","Srms","Rental Condo Universe"
"35555",2025-07-01,"2025","100+ Units",2287,"Excellent","Srms","Rental Condo Universe"
"35555",2025-07-01,"2025","Total",3091,"Excellent","Srms","Rental Condo Universe"
