"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"48835",2023-07-01,"2023","3-19 Units",1061,"Excellent","Srms","Rental Condo Universe"
"48835",2023-07-01,"2023","20-49 Units",3913,"Excellent","Srms","Rental Condo Universe"
"48835",2023-07-01,"2023","50-99 Units",5473,"Excellent","Srms","Rental Condo Universe"
"48835",2023-07-01,"2023","100+ Units",14222,"Excellent","Srms","Rental Condo Universe"
"48835",2023-07-01,"2023","Total",24647,"Excellent","Srms","Rental Condo Universe"
"48835",2024-07-01,"2024","3-19 Units",863,"Excellent","Srms","Rental Condo Universe"
"48835",2024-07-01,"2024","20-49 Units",2792,"Excellent","Srms","Rental Condo Universe"
"48835",2024-07-01,"2024","50-99 Units",4434,"Excellent","Srms","Rental Condo Universe"
"48835",2024-07-01,"2024","100+ Units",11242,"Excellent","Srms","Rental Condo Universe"
"48835",2024-07-01,"2024","Total",19314,"Excellent","Srms","Rental Condo Universe"
"48835",2025-07-01,"2025","3-19 Units",927,"Excellent","Srms","Rental Condo Universe"
"48835",2025-07-01,"2025","20-49 Units",3253,"Excellent","Srms","Rental Condo Universe"
"48835",2025-07-01,"2025","50-99 Units",4637,"Excellent","Srms","Rental Condo Universe"
"48835",2025-07-01,"2025","100+ Units",12585,"Excellent","Srms","Rental Condo Universe"
"48835",2025-07-01,"2025","Total",21329,"Excellent","Srms","Rental Condo Universe"
