"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"59933",2012-07-01,"2012","20-49 Units",5233,"Excellent","Srms","Rental Condo Universe"
"59933",2012-07-01,"2012","50-99 Units",7537,"Excellent","Srms","Rental Condo Universe"
"59933",2012-07-01,"2012","100+ Units",34860,"Excellent","Srms","Rental Condo Universe"
"59933",2012-07-01,"2012","Total",48528,"Excellent","Srms","Rental Condo Universe"
"59933",2013-07-01,"2013","3-19 Units",947,"Excellent","Srms","Rental Condo Universe"
"59933",2013-07-01,"2013","20-49 Units",5449,"Excellent","Srms","Rental Condo Universe"
"59933",2013-07-01,"2013","50-99 Units",8486,"Excellent","Srms","Rental Condo Universe"
"59933",2013-07-01,"2013","100+ Units",36552,"Excellent","Srms","Rental Condo Universe"
"59933",2013-07-01,"2013","Total",51224,"Excellent","Srms","Rental Condo Universe"
"59933",2014-07-01,"2014","3-19 Units",940,"Excellent","Srms","Rental Condo Universe"
"59933",2014-07-01,"2014","20-49 Units",5548,"Excellent","Srms","Rental Condo Universe"
"59933",2014-07-01,"2014","50-99 Units",8426,"Excellent","Srms","Rental Condo Universe"
"59933",2014-07-01,"2014","100+ Units",37862,"Excellent","Srms","Rental Condo Universe"
"59933",2014-07-01,"2014","Total",51598,"Excellent","Srms","Rental Condo Universe"
"59933",2015-07-01,"2015","3-19 Units",1045,"Excellent","Srms","Rental Condo Universe"
"59933",2015-07-01,"2015","20-49 Units",5935,"Excellent","Srms","Rental Condo Universe"
"59933",2015-07-01,"2015","50-99 Units",9524,"Excellent","Srms","Rental Condo Universe"
"59933",2015-07-01,"2015","100+ Units",41263,"Excellent","Srms","Rental Condo Universe"
"59933",2015-07-01,"2015","Total",56573,"Excellent","Srms","Rental Condo Universe"
"59933",2016-07-01,"2016","3-19 Units",1220,"Excellent","Srms","Rental Condo Universe"
"59933",2016-07-01,"2016","20-49 Units",6316,"Excellent","Srms","Rental Condo Universe"
"59933",2016-07-01,"2016","50-99 Units",10000,"Excellent","Srms","Rental Condo Universe"
"59933",2016-07-01,"2016","100+ Units",41391,"Excellent","Srms","Rental Condo Universe"
"59933",2016-07-01,"2016","Total",58089,"Excellent","Srms","Rental Condo Universe"
"59933",2017-07-01,"2017","3-19 Units",1109,"Excellent","Srms","Rental Condo Universe"
"59933",2017-07-01,"2017","20-49 Units",6279,"Excellent","Srms","Rental Condo Universe"
"59933",2017-07-01,"2017","50-99 Units",10325,"Excellent","Srms","Rental Condo Universe"
"59933",2017-07-01,"2017","100+ Units",42938,"Excellent","Srms","Rental Condo Universe"
"59933",2017-07-01,"2017","Total",59930,"Excellent","Srms","Rental Condo Universe"
"59933",2018-07-01,"2018","3-19 Units",1101,"Excellent","Srms","Rental Condo Universe"
"59933",2018-07-01,"2018","20-49 Units",6131,"Excellent","Srms","Rental Condo Universe"
"59933",2018-07-01,"2018","50-99 Units",9720,"Excellent","Srms","Rental Condo Universe"
"59933",2018-07-01,"2018","100+ Units",41790,"Excellent","Srms","Rental Condo Universe"
"59933",2018-07-01,"2018","Total",58849,"Excellent","Srms","Rental Condo Universe"
"59933",2019-07-01,"2019","3-19 Units",1192,"Excellent","Srms","Rental Condo Universe"
"59933",2019-07-01,"2019","20-49 Units",6674,"Excellent","Srms","Rental Condo Universe"
"59933",2019-07-01,"2019","50-99 Units",11687,"Excellent","Srms","Rental Condo Universe"
"59933",2019-07-01,"2019","100+ Units",50451,"Excellent","Srms","Rental Condo Universe"
"59933",2019-07-01,"2019","Total",69967,"Excellent","Srms","Rental Condo Universe"
"59933",2020-07-01,"2020","3-19 Units",1169,"Excellent","Srms","Rental Condo Universe"
"59933",2020-07-01,"2020","20-49 Units",6661,"Excellent","Srms","Rental Condo Universe"
"59933",2020-07-01,"2020","50-99 Units",12153,"Excellent","Srms","Rental Condo Universe"
"59933",2020-07-01,"2020","100+ Units",56804,"Excellent","Srms","Rental Condo Universe"
"59933",2020-07-01,"2020","Total",77232,"Excellent","Srms","Rental Condo Universe"
"59933",2021-07-01,"2021","3-19 Units",1279,"Excellent","Srms","Rental Condo Universe"
"59933",2021-07-01,"2021","20-49 Units",6429,"Excellent","Srms","Rental Condo Universe"
"59933",2021-07-01,"2021","50-99 Units",12377,"Excellent","Srms","Rental Condo Universe"
"59933",2021-07-01,"2021","100+ Units",59554,"Excellent","Srms","Rental Condo Universe"
"59933",2021-07-01,"2021","Total",79782,"Excellent","Srms","Rental Condo Universe"
"59933",2022-07-01,"2022","3-19 Units",1343,"Excellent","Srms","Rental Condo Universe"
"59933",2022-07-01,"2022","20-49 Units",6450,"Excellent","Srms","Rental Condo Universe"
"59933",2022-07-01,"2022","50-99 Units",13047,"Excellent","Srms","Rental Condo Universe"
"59933",2022-07-01,"2022","100+ Units",65744,"Excellent","Srms","Rental Condo Universe"
"59933",2022-07-01,"2022","Total",87632,"Excellent","Srms","Rental Condo Universe"
"59933",2023-07-01,"2023","3-19 Units",1431,"Excellent","Srms","Rental Condo Universe"
"59933",2023-07-01,"2023","20-49 Units",7131,"Excellent","Srms","Rental Condo Universe"
"59933",2023-07-01,"2023","50-99 Units",14382,"Excellent","Srms","Rental Condo Universe"
"59933",2023-07-01,"2023","100+ Units",70267,"Excellent","Srms","Rental Condo Universe"
"59933",2023-07-01,"2023","Total",93961,"Excellent","Srms","Rental Condo Universe"
"59933",2024-07-01,"2024","3-19 Units",1486,"Excellent","Srms","Rental Condo Universe"
"59933",2024-07-01,"2024","20-49 Units",7917,"Excellent","Srms","Rental Condo Universe"
"59933",2024-07-01,"2024","50-99 Units",14484,"Excellent","Srms","Rental Condo Universe"
"59933",2024-07-01,"2024","100+ Units",76766,"Excellent","Srms","Rental Condo Universe"
"59933",2024-07-01,"2024","Total",101610,"Excellent","Srms","Rental Condo Universe"
"59933",2025-07-01,"2025","3-19 Units",1522,"Excellent","Srms","Rental Condo Universe"
"59933",2025-07-01,"2025","20-49 Units",8472,"Excellent","Srms","Rental Condo Universe"
"59933",2025-07-01,"2025","50-99 Units",15119,"Excellent","Srms","Rental Condo Universe"
"59933",2025-07-01,"2025","100+ Units",81768,"Excellent","Srms","Rental Condo Universe"
"59933",2025-07-01,"2025","Total",107192,"Excellent","Srms","Rental Condo Universe"
