"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"47705",2007-07-01,"2007","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2007-07-01,"2007","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2007-07-01,"2007","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2007-07-01,"2007","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2007-07-01,"2007","Total",NA,NA,"Srms","Rental Condo Universe"
"47705",2008-07-01,"2008","3-19 Units",17,"Good","Srms","Rental Condo Universe"
"47705",2008-07-01,"2008","20-49 Units",111,"Excellent","Srms","Rental Condo Universe"
"47705",2008-07-01,"2008","50-99 Units",88,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2008-07-01,"2008","100+ Units",88,"Excellent","Srms","Rental Condo Universe"
"47705",2008-07-01,"2008","Total",303,"Excellent","Srms","Rental Condo Universe"
"47705",2009-07-01,"2009","3-19 Units",16,"Very good","Srms","Rental Condo Universe"
"47705",2009-07-01,"2009","20-49 Units",148,"Good","Srms","Rental Condo Universe"
"47705",2009-07-01,"2009","50-99 Units",87,"Excellent","Srms","Rental Condo Universe"
"47705",2009-07-01,"2009","100+ Units",164,"Excellent","Srms","Rental Condo Universe"
"47705",2009-07-01,"2009","Total",420,"Excellent","Srms","Rental Condo Universe"
"47705",2010-07-01,"2010","3-19 Units",27,"Very good","Srms","Rental Condo Universe"
"47705",2010-07-01,"2010","20-49 Units",181,"Good","Srms","Rental Condo Universe"
"47705",2010-07-01,"2010","50-99 Units",74,"Excellent","Srms","Rental Condo Universe"
"47705",2010-07-01,"2010","100+ Units",156,"Excellent","Srms","Rental Condo Universe"
"47705",2010-07-01,"2010","Total",441,"Excellent","Srms","Rental Condo Universe"
"47705",2011-07-01,"2011","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2011-07-01,"2011","20-49 Units",264,"Good","Srms","Rental Condo Universe"
"47705",2011-07-01,"2011","50-99 Units",75,"Excellent","Srms","Rental Condo Universe"
"47705",2011-07-01,"2011","100+ Units",455,"Excellent","Srms","Rental Condo Universe"
"47705",2011-07-01,"2011","Total",897,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2012-07-01,"2012","3-19 Units",84,"Excellent","Srms","Rental Condo Universe"
"47705",2012-07-01,"2012","20-49 Units",395,"Excellent","Srms","Rental Condo Universe"
"47705",2012-07-01,"2012","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2012-07-01,"2012","100+ Units",571,"Excellent","Srms","Rental Condo Universe"
"47705",2012-07-01,"2012","Total",1317,"Excellent","Srms","Rental Condo Universe"
"47705",2013-07-01,"2013","3-19 Units",99,"Excellent","Srms","Rental Condo Universe"
"47705",2013-07-01,"2013","20-49 Units",390,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2013-07-01,"2013","50-99 Units",235,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2013-07-01,"2013","100+ Units",548,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2013-07-01,"2013","Total",1280,"Excellent","Srms","Rental Condo Universe"
"47705",2014-07-01,"2014","3-19 Units",104,"Excellent","Srms","Rental Condo Universe"
"47705",2014-07-01,"2014","20-49 Units",393,"Excellent","Srms","Rental Condo Universe"
"47705",2014-07-01,"2014","50-99 Units",307,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2014-07-01,"2014","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2014-07-01,"2014","Total",1582,"Excellent","Srms","Rental Condo Universe"
"47705",2015-07-01,"2015","3-19 Units",163,"Excellent","Srms","Rental Condo Universe"
"47705",2015-07-01,"2015","20-49 Units",430,"Excellent","Srms","Rental Condo Universe"
"47705",2015-07-01,"2015","50-99 Units",515,"Excellent","Srms","Rental Condo Universe"
"47705",2015-07-01,"2015","100+ Units",763,"Excellent","Srms","Rental Condo Universe"
"47705",2015-07-01,"2015","Total",1876,"Excellent","Srms","Rental Condo Universe"
"47705",2016-07-01,"2016","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2016-07-01,"2016","20-49 Units",450,"Excellent","Srms","Rental Condo Universe"
"47705",2016-07-01,"2016","50-99 Units",411,"Excellent","Srms","Rental Condo Universe"
"47705",2016-07-01,"2016","100+ Units",857,"Excellent","Srms","Rental Condo Universe"
"47705",2016-07-01,"2016","Total",1854,"Excellent","Srms","Rental Condo Universe"
"47705",2017-07-01,"2017","3-19 Units",134,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2017-07-01,"2017","20-49 Units",392,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2017-07-01,"2017","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2017-07-01,"2017","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2017-07-01,"2017","Total",1509,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2018-07-01,"2018","3-19 Units",164,"Excellent","Srms","Rental Condo Universe"
"47705",2018-07-01,"2018","20-49 Units",468,"Excellent","Srms","Rental Condo Universe"
"47705",2018-07-01,"2018","50-99 Units",424,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2018-07-01,"2018","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2018-07-01,"2018","Total",1900,"Excellent","Srms","Rental Condo Universe"
"47705",2019-07-01,"2019","3-19 Units",173,"Excellent","Srms","Rental Condo Universe"
"47705",2019-07-01,"2019","20-49 Units",520,"Excellent","Srms","Rental Condo Universe"
"47705",2019-07-01,"2019","50-99 Units",511,"Excellent","Srms","Rental Condo Universe"
"47705",2019-07-01,"2019","100+ Units",1078,"Excellent","Srms","Rental Condo Universe"
"47705",2019-07-01,"2019","Total",2261,"Excellent","Srms","Rental Condo Universe"
"47705",2020-07-01,"2020","3-19 Units",174,"Excellent","Srms","Rental Condo Universe"
"47705",2020-07-01,"2020","20-49 Units",570,"Excellent","Srms","Rental Condo Universe"
"47705",2020-07-01,"2020","50-99 Units",590,"Excellent","Srms","Rental Condo Universe"
"47705",2020-07-01,"2020","100+ Units",1174,"Excellent","Srms","Rental Condo Universe"
"47705",2020-07-01,"2020","Total",2494,"Excellent","Srms","Rental Condo Universe"
"47705",2021-07-01,"2021","3-19 Units",160,"Excellent","Srms","Rental Condo Universe"
"47705",2021-07-01,"2021","20-49 Units",534,"Excellent","Srms","Rental Condo Universe"
"47705",2021-07-01,"2021","50-99 Units",518,"Excellent","Srms","Rental Condo Universe"
"47705",2021-07-01,"2021","100+ Units",1050,"Excellent","Srms","Rental Condo Universe"
"47705",2021-07-01,"2021","Total",2246,"Excellent","Srms","Rental Condo Universe"
"47705",2022-07-01,"2022","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2022-07-01,"2022","20-49 Units",510,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2022-07-01,"2022","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2022-07-01,"2022","Total",2504,"Excellent","Srms","Rental Condo Universe"
"47705",2023-07-01,"2023","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2023-07-01,"2023","20-49 Units",444,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2023-07-01,"2023","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2023-07-01,"2023","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2023-07-01,"2023","Total",1655,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2024-07-01,"2024","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2024-07-01,"2024","20-49 Units",514,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2024-07-01,"2024","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2024-07-01,"2024","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2024-07-01,"2024","Total",1875,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2025-07-01,"2025","3-19 Units",155,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2025-07-01,"2025","20-49 Units",474,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2025-07-01,"2025","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"47705",2025-07-01,"2025","100+ Units",729,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"47705",2025-07-01,"2025","Total",1731,"Fair (Use with Caution)","Srms","Rental Condo Universe"
