"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"24485",1990-10-01,"1990 October","Studio",344,"Rms","Rental Universe"
"24485",1990-10-01,"1990 October","1 Bedroom",837,"Rms","Rental Universe"
"24485",1990-10-01,"1990 October","2 Bedroom",1386,"Rms","Rental Universe"
"24485",1990-10-01,"1990 October","3 Bedroom +",457,"Rms","Rental Universe"
"24485",1990-10-01,"1990 October","Total",3024,"Rms","Rental Universe"
"24485",1991-10-01,"1991 October","Studio",355,"Rms","Rental Universe"
"24485",1991-10-01,"1991 October","1 Bedroom",833,"Rms","Rental Universe"
"24485",1991-10-01,"1991 October","2 Bedroom",1405,"Rms","Rental Universe"
"24485",1991-10-01,"1991 October","3 Bedroom +",444,"Rms","Rental Universe"
"24485",1991-10-01,"1991 October","Total",3037,"Rms","Rental Universe"
"24485",1992-10-01,"1992 October","Studio",389,"Rms","Rental Universe"
"24485",1992-10-01,"1992 October","1 Bedroom",822,"Rms","Rental Universe"
"24485",1992-10-01,"1992 October","2 Bedroom",1426,"Rms","Rental Universe"
"24485",1992-10-01,"1992 October","3 Bedroom +",438,"Rms","Rental Universe"
"24485",1992-10-01,"1992 October","Total",3075,"Rms","Rental Universe"
"24485",1993-10-01,"1993 October","Studio",352,"Rms","Rental Universe"
"24485",1993-10-01,"1993 October","1 Bedroom",840,"Rms","Rental Universe"
"24485",1993-10-01,"1993 October","2 Bedroom",1421,"Rms","Rental Universe"
"24485",1993-10-01,"1993 October","3 Bedroom +",457,"Rms","Rental Universe"
"24485",1993-10-01,"1993 October","Total",3070,"Rms","Rental Universe"
"24485",1994-10-01,"1994 October","Studio",343,"Rms","Rental Universe"
"24485",1994-10-01,"1994 October","1 Bedroom",821,"Rms","Rental Universe"
"24485",1994-10-01,"1994 October","2 Bedroom",1424,"Rms","Rental Universe"
"24485",1994-10-01,"1994 October","3 Bedroom +",463,"Rms","Rental Universe"
"24485",1994-10-01,"1994 October","Total",3051,"Rms","Rental Universe"
"24485",1995-10-01,"1995 October","Studio",346,"Rms","Rental Universe"
"24485",1995-10-01,"1995 October","1 Bedroom",831,"Rms","Rental Universe"
"24485",1995-10-01,"1995 October","2 Bedroom",1433,"Rms","Rental Universe"
"24485",1995-10-01,"1995 October","3 Bedroom +",459,"Rms","Rental Universe"
"24485",1995-10-01,"1995 October","Total",3069,"Rms","Rental Universe"
"24485",1996-10-01,"1996 October","Studio",332,"Rms","Rental Universe"
"24485",1996-10-01,"1996 October","1 Bedroom",835,"Rms","Rental Universe"
"24485",1996-10-01,"1996 October","2 Bedroom",1424,"Rms","Rental Universe"
"24485",1996-10-01,"1996 October","3 Bedroom +",452,"Rms","Rental Universe"
"24485",1996-10-01,"1996 October","Total",3043,"Rms","Rental Universe"
"24485",1997-10-01,"1997 October","Studio",322,"Rms","Rental Universe"
"24485",1997-10-01,"1997 October","1 Bedroom",834,"Rms","Rental Universe"
"24485",1997-10-01,"1997 October","2 Bedroom",1444,"Rms","Rental Universe"
"24485",1997-10-01,"1997 October","3 Bedroom +",455,"Rms","Rental Universe"
"24485",1997-10-01,"1997 October","Total",3055,"Rms","Rental Universe"
"24485",1998-10-01,"1998 October","Studio",310,"Rms","Rental Universe"
"24485",1998-10-01,"1998 October","1 Bedroom",843,"Rms","Rental Universe"
"24485",1998-10-01,"1998 October","2 Bedroom",1485,"Rms","Rental Universe"
"24485",1998-10-01,"1998 October","3 Bedroom +",454,"Rms","Rental Universe"
"24485",1998-10-01,"1998 October","Total",3092,"Rms","Rental Universe"
"24485",1999-10-01,"1999 October","Studio",311,"Rms","Rental Universe"
"24485",1999-10-01,"1999 October","1 Bedroom",820,"Rms","Rental Universe"
"24485",1999-10-01,"1999 October","2 Bedroom",1438,"Rms","Rental Universe"
"24485",1999-10-01,"1999 October","3 Bedroom +",435,"Rms","Rental Universe"
"24485",1999-10-01,"1999 October","Total",3004,"Rms","Rental Universe"
"24485",2000-10-01,"2000 October","Studio",332,"Rms","Rental Universe"
"24485",2000-10-01,"2000 October","1 Bedroom",831,"Rms","Rental Universe"
"24485",2000-10-01,"2000 October","2 Bedroom",1449,"Rms","Rental Universe"
"24485",2000-10-01,"2000 October","3 Bedroom +",443,"Rms","Rental Universe"
"24485",2000-10-01,"2000 October","Total",3055,"Rms","Rental Universe"
"24485",2001-10-01,"2001 October","Studio",324,"Rms","Rental Universe"
"24485",2001-10-01,"2001 October","1 Bedroom",815,"Rms","Rental Universe"
"24485",2001-10-01,"2001 October","2 Bedroom",1430,"Rms","Rental Universe"
"24485",2001-10-01,"2001 October","3 Bedroom +",441,"Rms","Rental Universe"
"24485",2001-10-01,"2001 October","Total",3010,"Rms","Rental Universe"
"24485",2002-10-01,"2002 October","Studio",310,"Rms","Rental Universe"
"24485",2002-10-01,"2002 October","1 Bedroom",782,"Rms","Rental Universe"
"24485",2002-10-01,"2002 October","2 Bedroom",1401,"Rms","Rental Universe"
"24485",2002-10-01,"2002 October","3 Bedroom +",417,"Rms","Rental Universe"
"24485",2002-10-01,"2002 October","Total",2910,"Rms","Rental Universe"
"24485",2003-10-01,"2003 October","Studio",314,"Rms","Rental Universe"
"24485",2003-10-01,"2003 October","1 Bedroom",805,"Rms","Rental Universe"
"24485",2003-10-01,"2003 October","2 Bedroom",1396,"Rms","Rental Universe"
"24485",2003-10-01,"2003 October","3 Bedroom +",409,"Rms","Rental Universe"
"24485",2003-10-01,"2003 October","Total",2924,"Rms","Rental Universe"
"24485",2004-10-01,"2004 October","Studio",306,"Rms","Rental Universe"
"24485",2004-10-01,"2004 October","1 Bedroom",786,"Rms","Rental Universe"
"24485",2004-10-01,"2004 October","2 Bedroom",1399,"Rms","Rental Universe"
"24485",2004-10-01,"2004 October","3 Bedroom +",418,"Rms","Rental Universe"
"24485",2004-10-01,"2004 October","Total",2909,"Rms","Rental Universe"
"24485",2005-10-01,"2005 October","Studio",319,"Rms","Rental Universe"
"24485",2005-10-01,"2005 October","1 Bedroom",777,"Rms","Rental Universe"
"24485",2005-10-01,"2005 October","2 Bedroom",1419,"Rms","Rental Universe"
"24485",2005-10-01,"2005 October","3 Bedroom +",403,"Rms","Rental Universe"
"24485",2005-10-01,"2005 October","Total",2918,"Rms","Rental Universe"
"24485",2006-10-01,"2006 October","Studio",318,"Rms","Rental Universe"
"24485",2006-10-01,"2006 October","1 Bedroom",802,"Rms","Rental Universe"
"24485",2006-10-01,"2006 October","2 Bedroom",1425,"Rms","Rental Universe"
