"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35586",1990-10-01,"1990 October","Studio",93,"Rms","Rental Universe"
"35586",1990-10-01,"1990 October","1 Bedroom",654,"Rms","Rental Universe"
"35586",1990-10-01,"1990 October","2 Bedroom",839,"Rms","Rental Universe"
"35586",1990-10-01,"1990 October","3 Bedroom +",235,"Rms","Rental Universe"
"35586",1990-10-01,"1990 October","Total",1821,"Rms","Rental Universe"
"35586",1991-10-01,"1991 October","Studio",97,"Rms","Rental Universe"
"35586",1991-10-01,"1991 October","1 Bedroom",653,"Rms","Rental Universe"
"35586",1991-10-01,"1991 October","2 Bedroom",868,"Rms","Rental Universe"
"35586",1991-10-01,"1991 October","3 Bedroom +",240,"Rms","Rental Universe"
"35586",1991-10-01,"1991 October","Total",1858,"Rms","Rental Universe"
"35586",1992-10-01,"1992 October","Studio",101,"Rms","Rental Universe"
"35586",1992-10-01,"1992 October","1 Bedroom",632,"Rms","Rental Universe"
"35586",1992-10-01,"1992 October","2 Bedroom",858,"Rms","Rental Universe"
"35586",1992-10-01,"1992 October","3 Bedroom +",235,"Rms","Rental Universe"
"35586",1992-10-01,"1992 October","Total",1826,"Rms","Rental Universe"
"35586",1993-10-01,"1993 October","Studio",92,"Rms","Rental Universe"
"35586",1993-10-01,"1993 October","1 Bedroom",638,"Rms","Rental Universe"
"35586",1993-10-01,"1993 October","2 Bedroom",855,"Rms","Rental Universe"
"35586",1993-10-01,"1993 October","3 Bedroom +",213,"Rms","Rental Universe"
"35586",1993-10-01,"1993 October","Total",1798,"Rms","Rental Universe"
"35586",1994-10-01,"1994 October","Studio",89,"Rms","Rental Universe"
"35586",1994-10-01,"1994 October","1 Bedroom",645,"Rms","Rental Universe"
"35586",1994-10-01,"1994 October","2 Bedroom",916,"Rms","Rental Universe"
"35586",1994-10-01,"1994 October","3 Bedroom +",223,"Rms","Rental Universe"
"35586",1994-10-01,"1994 October","Total",1873,"Rms","Rental Universe"
"35586",1995-10-01,"1995 October","Studio",89,"Rms","Rental Universe"
"35586",1995-10-01,"1995 October","1 Bedroom",632,"Rms","Rental Universe"
"35586",1995-10-01,"1995 October","2 Bedroom",916,"Rms","Rental Universe"
"35586",1995-10-01,"1995 October","3 Bedroom +",210,"Rms","Rental Universe"
"35586",1995-10-01,"1995 October","Total",1847,"Rms","Rental Universe"
"35586",1996-10-01,"1996 October","Studio",90,"Rms","Rental Universe"
"35586",1996-10-01,"1996 October","1 Bedroom",640,"Rms","Rental Universe"
"35586",1996-10-01,"1996 October","2 Bedroom",922,"Rms","Rental Universe"
"35586",1996-10-01,"1996 October","3 Bedroom +",209,"Rms","Rental Universe"
"35586",1996-10-01,"1996 October","Total",1861,"Rms","Rental Universe"
"35586",1997-10-01,"1997 October","Studio",89,"Rms","Rental Universe"
"35586",1997-10-01,"1997 October","1 Bedroom",638,"Rms","Rental Universe"
"35586",1997-10-01,"1997 October","2 Bedroom",938,"Rms","Rental Universe"
"35586",1997-10-01,"1997 October","3 Bedroom +",183,"Rms","Rental Universe"
"35586",1997-10-01,"1997 October","Total",1848,"Rms","Rental Universe"
"35586",1998-10-01,"1998 October","Studio",89,"Rms","Rental Universe"
"35586",1998-10-01,"1998 October","1 Bedroom",646,"Rms","Rental Universe"
"35586",1998-10-01,"1998 October","2 Bedroom",945,"Rms","Rental Universe"
"35586",1998-10-01,"1998 October","3 Bedroom +",185,"Rms","Rental Universe"
"35586",1998-10-01,"1998 October","Total",1865,"Rms","Rental Universe"
"35586",1999-10-01,"1999 October","Studio",87,"Rms","Rental Universe"
"35586",1999-10-01,"1999 October","1 Bedroom",640,"Rms","Rental Universe"
"35586",1999-10-01,"1999 October","2 Bedroom",948,"Rms","Rental Universe"
"35586",1999-10-01,"1999 October","3 Bedroom +",187,"Rms","Rental Universe"
"35586",1999-10-01,"1999 October","Total",1862,"Rms","Rental Universe"
"35586",2000-10-01,"2000 October","Studio",87,"Rms","Rental Universe"
"35586",2000-10-01,"2000 October","1 Bedroom",641,"Rms","Rental Universe"
"35586",2000-10-01,"2000 October","2 Bedroom",951,"Rms","Rental Universe"
"35586",2000-10-01,"2000 October","3 Bedroom +",186,"Rms","Rental Universe"
"35586",2000-10-01,"2000 October","Total",1865,"Rms","Rental Universe"
"35586",2001-10-01,"2001 October","Studio",84,"Rms","Rental Universe"
"35586",2001-10-01,"2001 October","1 Bedroom",653,"Rms","Rental Universe"
"35586",2001-10-01,"2001 October","2 Bedroom",959,"Rms","Rental Universe"
"35586",2001-10-01,"2001 October","3 Bedroom +",183,"Rms","Rental Universe"
"35586",2001-10-01,"2001 October","Total",1879,"Rms","Rental Universe"
"35586",2002-10-01,"2002 October","Studio",79,"Rms","Rental Universe"
"35586",2002-10-01,"2002 October","1 Bedroom",643,"Rms","Rental Universe"
"35586",2002-10-01,"2002 October","2 Bedroom",943,"Rms","Rental Universe"
"35586",2002-10-01,"2002 October","3 Bedroom +",195,"Rms","Rental Universe"
"35586",2002-10-01,"2002 October","Total",1860,"Rms","Rental Universe"
"35586",2003-10-01,"2003 October","Studio",80,"Rms","Rental Universe"
"35586",2003-10-01,"2003 October","1 Bedroom",638,"Rms","Rental Universe"
"35586",2003-10-01,"2003 October","2 Bedroom",951,"Rms","Rental Universe"
