"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35562",1990-10-01,"1990 October","Studio",162,"Rms","Rental Universe"
"35562",1990-10-01,"1990 October","1 Bedroom",2505,"Rms","Rental Universe"
"35562",1990-10-01,"1990 October","2 Bedroom",3230,"Rms","Rental Universe"
"35562",1990-10-01,"1990 October","3 Bedroom +",645,"Rms","Rental Universe"
"35562",1990-10-01,"1990 October","Total",6542,"Rms","Rental Universe"
"35562",1991-10-01,"1991 October","Studio",162,"Rms","Rental Universe"
"35562",1991-10-01,"1991 October","1 Bedroom",2525,"Rms","Rental Universe"
"35562",1991-10-01,"1991 October","2 Bedroom",3222,"Rms","Rental Universe"
"35562",1991-10-01,"1991 October","3 Bedroom +",635,"Rms","Rental Universe"
"35562",1991-10-01,"1991 October","Total",6544,"Rms","Rental Universe"
"35562",1992-10-01,"1992 October","Studio",208,"Rms","Rental Universe"
"35562",1992-10-01,"1992 October","1 Bedroom",2448,"Rms","Rental Universe"
"35562",1992-10-01,"1992 October","2 Bedroom",3228,"Rms","Rental Universe"
"35562",1992-10-01,"1992 October","3 Bedroom +",534,"Rms","Rental Universe"
"35562",1992-10-01,"1992 October","Total",6418,"Rms","Rental Universe"
"35562",1993-10-01,"1993 October","Studio",172,"Rms","Rental Universe"
"35562",1993-10-01,"1993 October","1 Bedroom",2532,"Rms","Rental Universe"
"35562",1993-10-01,"1993 October","2 Bedroom",3288,"Rms","Rental Universe"
"35562",1993-10-01,"1993 October","3 Bedroom +",617,"Rms","Rental Universe"
"35562",1993-10-01,"1993 October","Total",6609,"Rms","Rental Universe"
"35562",1994-10-01,"1994 October","Studio",176,"Rms","Rental Universe"
"35562",1994-10-01,"1994 October","1 Bedroom",2513,"Rms","Rental Universe"
"35562",1994-10-01,"1994 October","2 Bedroom",3263,"Rms","Rental Universe"
"35562",1994-10-01,"1994 October","3 Bedroom +",604,"Rms","Rental Universe"
"35562",1994-10-01,"1994 October","Total",6556,"Rms","Rental Universe"
"35562",1995-10-01,"1995 October","Studio",182,"Rms","Rental Universe"
"35562",1995-10-01,"1995 October","1 Bedroom",2499,"Rms","Rental Universe"
"35562",1995-10-01,"1995 October","2 Bedroom",3250,"Rms","Rental Universe"
"35562",1995-10-01,"1995 October","3 Bedroom +",570,"Rms","Rental Universe"
"35562",1995-10-01,"1995 October","Total",6501,"Rms","Rental Universe"
"35562",1996-10-01,"1996 October","Studio",200,"Rms","Rental Universe"
"35562",1996-10-01,"1996 October","1 Bedroom",2469,"Rms","Rental Universe"
"35562",1996-10-01,"1996 October","2 Bedroom",3242,"Rms","Rental Universe"
"35562",1996-10-01,"1996 October","3 Bedroom +",520,"Rms","Rental Universe"
"35562",1996-10-01,"1996 October","Total",6431,"Rms","Rental Universe"
"35562",1997-10-01,"1997 October","Studio",183,"Rms","Rental Universe"
"35562",1997-10-01,"1997 October","1 Bedroom",2466,"Rms","Rental Universe"
"35562",1997-10-01,"1997 October","2 Bedroom",3221,"Rms","Rental Universe"
"35562",1997-10-01,"1997 October","3 Bedroom +",526,"Rms","Rental Universe"
"35562",1997-10-01,"1997 October","Total",6396,"Rms","Rental Universe"
"35562",1998-10-01,"1998 October","Studio",139,"Rms","Rental Universe"
"35562",1998-10-01,"1998 October","1 Bedroom",2501,"Rms","Rental Universe"
"35562",1998-10-01,"1998 October","2 Bedroom",3193,"Rms","Rental Universe"
"35562",1998-10-01,"1998 October","3 Bedroom +",524,"Rms","Rental Universe"
"35562",1998-10-01,"1998 October","Total",6357,"Rms","Rental Universe"
"35562",1999-10-01,"1999 October","Studio",137,"Rms","Rental Universe"
"35562",1999-10-01,"1999 October","1 Bedroom",2455,"Rms","Rental Universe"
