"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35595",1990-10-01,"1990 October","Studio",325,"Rms","Rental Universe"
"35595",1990-10-01,"1990 October","1 Bedroom",2304,"Rms","Rental Universe"
"35595",1990-10-01,"1990 October","2 Bedroom",2744,"Rms","Rental Universe"
"35595",1990-10-01,"1990 October","3 Bedroom +",438,"Rms","Rental Universe"
"35595",1990-10-01,"1990 October","Total",5811,"Rms","Rental Universe"
"35595",1991-10-01,"1991 October","Studio",311,"Rms","Rental Universe"
"35595",1991-10-01,"1991 October","1 Bedroom",2243,"Rms","Rental Universe"
"35595",1991-10-01,"1991 October","2 Bedroom",2725,"Rms","Rental Universe"
"35595",1991-10-01,"1991 October","3 Bedroom +",446,"Rms","Rental Universe"
"35595",1991-10-01,"1991 October","Total",5725,"Rms","Rental Universe"
"35595",1992-10-01,"1992 October","Studio",313,"Rms","Rental Universe"
"35595",1992-10-01,"1992 October","1 Bedroom",2202,"Rms","Rental Universe"
"35595",1992-10-01,"1992 October","2 Bedroom",2748,"Rms","Rental Universe"
"35595",1992-10-01,"1992 October","3 Bedroom +",427,"Rms","Rental Universe"
"35595",1992-10-01,"1992 October","Total",5690,"Rms","Rental Universe"
"35595",1993-10-01,"1993 October","Studio",343,"Rms","Rental Universe"
"35595",1993-10-01,"1993 October","1 Bedroom",2189,"Rms","Rental Universe"
"35595",1993-10-01,"1993 October","2 Bedroom",2756,"Rms","Rental Universe"
"35595",1993-10-01,"1993 October","3 Bedroom +",437,"Rms","Rental Universe"
"35595",1993-10-01,"1993 October","Total",5725,"Rms","Rental Universe"
"35595",1994-10-01,"1994 October","Studio",312,"Rms","Rental Universe"
"35595",1994-10-01,"1994 October","1 Bedroom",2173,"Rms","Rental Universe"
"35595",1994-10-01,"1994 October","2 Bedroom",2740,"Rms","Rental Universe"
"35595",1994-10-01,"1994 October","3 Bedroom +",320,"Rms","Rental Universe"
"35595",1994-10-01,"1994 October","Total",5545,"Rms","Rental Universe"
"35595",1995-10-01,"1995 October","Studio",298,"Rms","Rental Universe"
"35595",1995-10-01,"1995 October","1 Bedroom",2163,"Rms","Rental Universe"
"35595",1995-10-01,"1995 October","2 Bedroom",2793,"Rms","Rental Universe"
"35595",1995-10-01,"1995 October","3 Bedroom +",319,"Rms","Rental Universe"
"35595",1995-10-01,"1995 October","Total",5573,"Rms","Rental Universe"
"35595",1996-10-01,"1996 October","Studio",286,"Rms","Rental Universe"
"35595",1996-10-01,"1996 October","1 Bedroom",2108,"Rms","Rental Universe"
"35595",1996-10-01,"1996 October","2 Bedroom",2758,"Rms","Rental Universe"
"35595",1996-10-01,"1996 October","3 Bedroom +",341,"Rms","Rental Universe"
"35595",1996-10-01,"1996 October","Total",5493,"Rms","Rental Universe"
"35595",1997-10-01,"1997 October","Studio",291,"Rms","Rental Universe"
"35595",1997-10-01,"1997 October","1 Bedroom",2093,"Rms","Rental Universe"
"35595",1997-10-01,"1997 October","2 Bedroom",2783,"Rms","Rental Universe"
"35595",1997-10-01,"1997 October","3 Bedroom +",263,"Rms","Rental Universe"
"35595",1997-10-01,"1997 October","Total",5430,"Rms","Rental Universe"
"35595",1998-10-01,"1998 October","Studio",288,"Rms","Rental Universe"
"35595",1998-10-01,"1998 October","1 Bedroom",2085,"Rms","Rental Universe"
"35595",1998-10-01,"1998 October","2 Bedroom",2802,"Rms","Rental Universe"
"35595",1998-10-01,"1998 October","3 Bedroom +",269,"Rms","Rental Universe"
"35595",1998-10-01,"1998 October","Total",5444,"Rms","Rental Universe"
"35595",1999-10-01,"1999 October","Studio",282,"Rms","Rental Universe"
"35595",1999-10-01,"1999 October","1 Bedroom",2076,"Rms","Rental Universe"
"35595",1999-10-01,"1999 October","2 Bedroom",2770,"Rms","Rental Universe"
"35595",1999-10-01,"1999 October","3 Bedroom +",268,"Rms","Rental Universe"
"35595",1999-10-01,"1999 October","Total",5396,"Rms","Rental Universe"
"35595",2000-10-01,"2000 October","Studio",279,"Rms","Rental Universe"
"35595",2000-10-01,"2000 October","1 Bedroom",2140,"Rms","Rental Universe"
"35595",2000-10-01,"2000 October","2 Bedroom",2926,"Rms","Rental Universe"
"35595",2000-10-01,"2000 October","3 Bedroom +",498,"Rms","Rental Universe"
"35595",2000-10-01,"2000 October","Total",5843,"Rms","Rental Universe"
"35595",2001-10-01,"2001 October","Studio",279,"Rms","Rental Universe"
"35595",2001-10-01,"2001 October","1 Bedroom",2140,"Rms","Rental Universe"
"35595",2001-10-01,"2001 October","2 Bedroom",2934,"Rms","Rental Universe"
"35595",2001-10-01,"2001 October","3 Bedroom +",494,"Rms","Rental Universe"
"35595",2001-10-01,"2001 October","Total",5847,"Rms","Rental Universe"
"35595",2002-10-01,"2002 October","Studio",272,"Rms","Rental Universe"
"35595",2002-10-01,"2002 October","1 Bedroom",2118,"Rms","Rental Universe"
"35595",2002-10-01,"2002 October","2 Bedroom",2943,"Rms","Rental Universe"
"35595",2002-10-01,"2002 October","3 Bedroom +",488,"Rms","Rental Universe"
"35595",2002-10-01,"2002 October","Total",5821,"Rms","Rental Universe"
"35595",2003-10-01,"2003 October","Studio",262,"Rms","Rental Universe"
"35595",2003-10-01,"2003 October","1 Bedroom",2092,"Rms","Rental Universe"
"35595",2003-10-01,"2003 October","2 Bedroom",2928,"Rms","Rental Universe"
"35595",2003-10-01,"2003 October","3 Bedroom +",488,"Rms","Rental Universe"
"35595",2003-10-01,"2003 October","Total",5770,"Rms","Rental Universe"
