"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"10010",1990-10-01,"1990 October","Studio",7,"Rms","Rental Universe"
"10010",1990-10-01,"1990 October","1 Bedroom",77,"Rms","Rental Universe"
"10010",1990-10-01,"1990 October","2 Bedroom",281,"Rms","Rental Universe"
"10010",1990-10-01,"1990 October","3 Bedroom +",50,"Rms","Rental Universe"
"10010",1990-10-01,"1990 October","Total",415,"Rms","Rental Universe"
"10010",1991-10-01,"1991 October","Studio",7,"Rms","Rental Universe"
"10010",1991-10-01,"1991 October","1 Bedroom",78,"Rms","Rental Universe"
"10010",1991-10-01,"1991 October","2 Bedroom",281,"Rms","Rental Universe"
"10010",1991-10-01,"1991 October","3 Bedroom +",63,"Rms","Rental Universe"
"10010",1991-10-01,"1991 October","Total",429,"Rms","Rental Universe"
"10010",1992-10-01,"1992 October","Studio",7,"Rms","Rental Universe"
"10010",1992-10-01,"1992 October","1 Bedroom",78,"Rms","Rental Universe"
"10010",1992-10-01,"1992 October","2 Bedroom",276,"Rms","Rental Universe"
"10010",1992-10-01,"1992 October","3 Bedroom +",49,"Rms","Rental Universe"
"10010",1992-10-01,"1992 October","Total",410,"Rms","Rental Universe"
"10010",1993-10-01,"1993 October","Studio",7,"Rms","Rental Universe"
"10010",1993-10-01,"1993 October","1 Bedroom",76,"Rms","Rental Universe"
"10010",1993-10-01,"1993 October","2 Bedroom",293,"Rms","Rental Universe"
"10010",1993-10-01,"1993 October","3 Bedroom +",46,"Rms","Rental Universe"
"10010",1993-10-01,"1993 October","Total",422,"Rms","Rental Universe"
"10010",1994-10-01,"1994 October","Studio",9,"Rms","Rental Universe"
"10010",1994-10-01,"1994 October","1 Bedroom",73,"Rms","Rental Universe"
"10010",1994-10-01,"1994 October","2 Bedroom",306,"Rms","Rental Universe"
"10010",1994-10-01,"1994 October","3 Bedroom +",50,"Rms","Rental Universe"
"10010",1994-10-01,"1994 October","Total",438,"Rms","Rental Universe"
"10010",1995-10-01,"1995 October","Studio",9,"Rms","Rental Universe"
"10010",1995-10-01,"1995 October","1 Bedroom",76,"Rms","Rental Universe"
"10010",1995-10-01,"1995 October","2 Bedroom",307,"Rms","Rental Universe"
"10010",1995-10-01,"1995 October","3 Bedroom +",48,"Rms","Rental Universe"
"10010",1995-10-01,"1995 October","Total",440,"Rms","Rental Universe"
"10010",1996-10-01,"1996 October","Studio",13,"Rms","Rental Universe"
"10010",1996-10-01,"1996 October","1 Bedroom",75,"Rms","Rental Universe"
"10010",1996-10-01,"1996 October","2 Bedroom",319,"Rms","Rental Universe"
"10010",1996-10-01,"1996 October","3 Bedroom +",47,"Rms","Rental Universe"
"10010",1996-10-01,"1996 October","Total",454,"Rms","Rental Universe"
"10010",1997-10-01,"1997 October","Studio",11,"Rms","Rental Universe"
"10010",1997-10-01,"1997 October","1 Bedroom",79,"Rms","Rental Universe"
"10010",1997-10-01,"1997 October","2 Bedroom",345,"Rms","Rental Universe"
"10010",1997-10-01,"1997 October","3 Bedroom +",48,"Rms","Rental Universe"
"10010",1997-10-01,"1997 October","Total",483,"Rms","Rental Universe"
"10010",1998-10-01,"1998 October","Studio",7,"Rms","Rental Universe"
"10010",1998-10-01,"1998 October","1 Bedroom",88,"Rms","Rental Universe"
"10010",1998-10-01,"1998 October","2 Bedroom",351,"Rms","Rental Universe"
"10010",1998-10-01,"1998 October","3 Bedroom +",72,"Rms","Rental Universe"
"10010",1998-10-01,"1998 October","Total",518,"Rms","Rental Universe"
"10010",1999-10-01,"1999 October","Studio",7,"Rms","Rental Universe"
"10010",1999-10-01,"1999 October","1 Bedroom",83,"Rms","Rental Universe"
"10010",1999-10-01,"1999 October","2 Bedroom",355,"Rms","Rental Universe"
"10010",1999-10-01,"1999 October","3 Bedroom +",79,"Rms","Rental Universe"
"10010",1999-10-01,"1999 October","Total",524,"Rms","Rental Universe"
"10010",2000-10-01,"2000 October","Studio",8,"Rms","Rental Universe"
"10010",2000-10-01,"2000 October","1 Bedroom",83,"Rms","Rental Universe"
"10010",2000-10-01,"2000 October","2 Bedroom",363,"Rms","Rental Universe"
"10010",2000-10-01,"2000 October","3 Bedroom +",79,"Rms","Rental Universe"
"10010",2000-10-01,"2000 October","Total",533,"Rms","Rental Universe"
"10010",2001-10-01,"2001 October","Studio",8,"Rms","Rental Universe"
"10010",2001-10-01,"2001 October","1 Bedroom",83,"Rms","Rental Universe"
"10010",2001-10-01,"2001 October","2 Bedroom",356,"Rms","Rental Universe"
"10010",2001-10-01,"2001 October","3 Bedroom +",78,"Rms","Rental Universe"
"10010",2001-10-01,"2001 October","Total",525,"Rms","Rental Universe"
"10010",2002-10-01,"2002 October","Studio",6,"Rms","Rental Universe"
"10010",2002-10-01,"2002 October","1 Bedroom",80,"Rms","Rental Universe"
"10010",2002-10-01,"2002 October","2 Bedroom",335,"Rms","Rental Universe"
"10010",2002-10-01,"2002 October","3 Bedroom +",76,"Rms","Rental Universe"
"10010",2002-10-01,"2002 October","Total",497,"Rms","Rental Universe"
"10010",2003-10-01,"2003 October","Studio",6,"Rms","Rental Universe"
"10010",2003-10-01,"2003 October","1 Bedroom",77,"Rms","Rental Universe"
"10010",2003-10-01,"2003 October","2 Bedroom",335,"Rms","Rental Universe"
"10010",2003-10-01,"2003 October","3 Bedroom +",75,"Rms","Rental Universe"
"10010",2003-10-01,"2003 October","Total",493,"Rms","Rental Universe"
"10010",2004-10-01,"2004 October","Studio",6,"Rms","Rental Universe"
"10010",2004-10-01,"2004 October","1 Bedroom",78,"Rms","Rental Universe"
"10010",2004-10-01,"2004 October","2 Bedroom",366,"Rms","Rental Universe"
"10010",2004-10-01,"2004 October","3 Bedroom +",79,"Rms","Rental Universe"
"10010",2004-10-01,"2004 October","Total",529,"Rms","Rental Universe"
"10010",2005-10-01,"2005 October","Studio",3,"Rms","Rental Universe"
"10010",2005-10-01,"2005 October","1 Bedroom",34,"Rms","Rental Universe"
"10010",2005-10-01,"2005 October","2 Bedroom",285,"Rms","Rental Universe"
"10010",2005-10-01,"2005 October","3 Bedroom +",67,"Rms","Rental Universe"
"10010",2005-10-01,"2005 October","Total",389,"Rms","Rental Universe"
"10010",2006-10-01,"2006 October","Studio",3,"Rms","Rental Universe"
"10010",2006-10-01,"2006 October","1 Bedroom",38,"Rms","Rental Universe"
"10010",2006-10-01,"2006 October","2 Bedroom",264,"Rms","Rental Universe"
"10010",2006-10-01,"2006 October","3 Bedroom +",61,"Rms","Rental Universe"
"10010",2006-10-01,"2006 October","Total",366,"Rms","Rental Universe"
"10010",2007-10-01,"2007 October","Studio",3,"Rms","Rental Universe"
"10010",2007-10-01,"2007 October","1 Bedroom",37,"Rms","Rental Universe"
"10010",2007-10-01,"2007 October","2 Bedroom",267,"Rms","Rental Universe"
"10010",2007-10-01,"2007 October","3 Bedroom +",64,"Rms","Rental Universe"
"10010",2007-10-01,"2007 October","Total",371,"Rms","Rental Universe"
"10010",2008-10-01,"2008 October","Studio",3,"Rms","Rental Universe"
"10010",2008-10-01,"2008 October","1 Bedroom",43,"Rms","Rental Universe"
"10010",2008-10-01,"2008 October","2 Bedroom",331,"Rms","Rental Universe"
"10010",2008-10-01,"2008 October","3 Bedroom +",67,"Rms","Rental Universe"
"10010",2008-10-01,"2008 October","Total",444,"Rms","Rental Universe"
"10010",2009-10-01,"2009 October","Studio",6,"Rms","Rental Universe"
"10010",2009-10-01,"2009 October","1 Bedroom",83,"Rms","Rental Universe"
"10010",2009-10-01,"2009 October","2 Bedroom",459,"Rms","Rental Universe"
"10010",2009-10-01,"2009 October","3 Bedroom +",77,"Rms","Rental Universe"
"10010",2009-10-01,"2009 October","Total",625,"Rms","Rental Universe"
"10010",2010-10-01,"2010 October","Studio",6,"Rms","Rental Universe"
"10010",2010-10-01,"2010 October","1 Bedroom",82,"Rms","Rental Universe"
"10010",2010-10-01,"2010 October","2 Bedroom",478,"Rms","Rental Universe"
"10010",2010-10-01,"2010 October","3 Bedroom +",75,"Rms","Rental Universe"
"10010",2010-10-01,"2010 October","Total",641,"Rms","Rental Universe"
"10010",2011-10-01,"2011 October","Studio",6,"Rms","Rental Universe"
"10010",2011-10-01,"2011 October","1 Bedroom",86,"Rms","Rental Universe"
"10010",2011-10-01,"2011 October","2 Bedroom",495,"Rms","Rental Universe"
"10010",2011-10-01,"2011 October","3 Bedroom +",74,"Rms","Rental Universe"
"10010",2011-10-01,"2011 October","Total",661,"Rms","Rental Universe"
"10010",2012-10-01,"2012 October","Studio",6,"Rms","Rental Universe"
"10010",2012-10-01,"2012 October","1 Bedroom",88,"Rms","Rental Universe"
"10010",2012-10-01,"2012 October","2 Bedroom",495,"Rms","Rental Universe"
