"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"24456",1990-10-01,"1990 October","Studio",303,"Rms","Rental Universe"
"24456",1990-10-01,"1990 October","1 Bedroom",987,"Rms","Rental Universe"
"24456",1990-10-01,"1990 October","2 Bedroom",1799,"Rms","Rental Universe"
"24456",1990-10-01,"1990 October","3 Bedroom +",742,"Rms","Rental Universe"
"24456",1990-10-01,"1990 October","Total",3831,"Rms","Rental Universe"
"24456",1991-10-01,"1991 October","Studio",300,"Rms","Rental Universe"
"24456",1991-10-01,"1991 October","1 Bedroom",1032,"Rms","Rental Universe"
"24456",1991-10-01,"1991 October","2 Bedroom",1819,"Rms","Rental Universe"
"24456",1991-10-01,"1991 October","3 Bedroom +",767,"Rms","Rental Universe"
"24456",1991-10-01,"1991 October","Total",3918,"Rms","Rental Universe"
"24456",1992-10-01,"1992 October","Studio",291,"Rms","Rental Universe"
"24456",1992-10-01,"1992 October","1 Bedroom",998,"Rms","Rental Universe"
"24456",1992-10-01,"1992 October","2 Bedroom",1893,"Rms","Rental Universe"
"24456",1992-10-01,"1992 October","3 Bedroom +",812,"Rms","Rental Universe"
"24456",1992-10-01,"1992 October","Total",3994,"Rms","Rental Universe"
"24456",1993-10-01,"1993 October","Studio",301,"Rms","Rental Universe"
"24456",1993-10-01,"1993 October","1 Bedroom",998,"Rms","Rental Universe"
"24456",1993-10-01,"1993 October","2 Bedroom",1923,"Rms","Rental Universe"
"24456",1993-10-01,"1993 October","3 Bedroom +",836,"Rms","Rental Universe"
"24456",1993-10-01,"1993 October","Total",4058,"Rms","Rental Universe"
"24456",1994-10-01,"1994 October","Studio",302,"Rms","Rental Universe"
"24456",1994-10-01,"1994 October","1 Bedroom",1000,"Rms","Rental Universe"
"24456",1994-10-01,"1994 October","2 Bedroom",1947,"Rms","Rental Universe"
"24456",1994-10-01,"1994 October","3 Bedroom +",819,"Rms","Rental Universe"
"24456",1994-10-01,"1994 October","Total",4068,"Rms","Rental Universe"
"24456",1995-10-01,"1995 October","Studio",332,"Rms","Rental Universe"
"24456",1995-10-01,"1995 October","1 Bedroom",999,"Rms","Rental Universe"
"24456",1995-10-01,"1995 October","2 Bedroom",1969,"Rms","Rental Universe"
"24456",1995-10-01,"1995 October","3 Bedroom +",816,"Rms","Rental Universe"
"24456",1995-10-01,"1995 October","Total",4116,"Rms","Rental Universe"
"24456",1996-10-01,"1996 October","Studio",332,"Rms","Rental Universe"
"24456",1996-10-01,"1996 October","1 Bedroom",996,"Rms","Rental Universe"
"24456",1996-10-01,"1996 October","2 Bedroom",1988,"Rms","Rental Universe"
"24456",1996-10-01,"1996 October","3 Bedroom +",807,"Rms","Rental Universe"
"24456",1996-10-01,"1996 October","Total",4123,"Rms","Rental Universe"
"24456",1997-10-01,"1997 October","Studio",321,"Rms","Rental Universe"
"24456",1997-10-01,"1997 October","1 Bedroom",1006,"Rms","Rental Universe"
"24456",1997-10-01,"1997 October","2 Bedroom",2015,"Rms","Rental Universe"
"24456",1997-10-01,"1997 October","3 Bedroom +",813,"Rms","Rental Universe"
"24456",1997-10-01,"1997 October","Total",4155,"Rms","Rental Universe"
"24456",1998-10-01,"1998 October","Studio",349,"Rms","Rental Universe"
"24456",1998-10-01,"1998 October","1 Bedroom",979,"Rms","Rental Universe"
"24456",1998-10-01,"1998 October","2 Bedroom",2053,"Rms","Rental Universe"
"24456",1998-10-01,"1998 October","3 Bedroom +",798,"Rms","Rental Universe"
"24456",1998-10-01,"1998 October","Total",4179,"Rms","Rental Universe"
"24456",1999-10-01,"1999 October","Studio",334,"Rms","Rental Universe"
"24456",1999-10-01,"1999 October","1 Bedroom",987,"Rms","Rental Universe"
"24456",1999-10-01,"1999 October","2 Bedroom",2072,"Rms","Rental Universe"
"24456",1999-10-01,"1999 October","3 Bedroom +",796,"Rms","Rental Universe"
"24456",1999-10-01,"1999 October","Total",4189,"Rms","Rental Universe"
"24456",2000-10-01,"2000 October","Studio",411,"Rms","Rental Universe"
"24456",2000-10-01,"2000 October","1 Bedroom",1007,"Rms","Rental Universe"
"24456",2000-10-01,"2000 October","2 Bedroom",2129,"Rms","Rental Universe"
"24456",2000-10-01,"2000 October","3 Bedroom +",789,"Rms","Rental Universe"
"24456",2000-10-01,"2000 October","Total",4336,"Rms","Rental Universe"
"24456",2001-10-01,"2001 October","Studio",377,"Rms","Rental Universe"
"24456",2001-10-01,"2001 October","1 Bedroom",1150,"Rms","Rental Universe"
"24456",2001-10-01,"2001 October","2 Bedroom",2247,"Rms","Rental Universe"
"24456",2001-10-01,"2001 October","3 Bedroom +",775,"Rms","Rental Universe"
"24456",2001-10-01,"2001 October","Total",4549,"Rms","Rental Universe"
"24456",2002-10-01,"2002 October","Studio",372,"Rms","Rental Universe"
"24456",2002-10-01,"2002 October","1 Bedroom",1141,"Rms","Rental Universe"
"24456",2002-10-01,"2002 October","2 Bedroom",2334,"Rms","Rental Universe"
"24456",2002-10-01,"2002 October","3 Bedroom +",760,"Rms","Rental Universe"
"24456",2002-10-01,"2002 October","Total",4607,"Rms","Rental Universe"
"24456",2003-10-01,"2003 October","Studio",366,"Rms","Rental Universe"
"24456",2003-10-01,"2003 October","1 Bedroom",1144,"Rms","Rental Universe"
"24456",2003-10-01,"2003 October","2 Bedroom",2396,"Rms","Rental Universe"
"24456",2003-10-01,"2003 October","3 Bedroom +",768,"Rms","Rental Universe"
"24456",2003-10-01,"2003 October","Total",4674,"Rms","Rental Universe"
"24456",2004-10-01,"2004 October","Studio",367,"Rms","Rental Universe"
"24456",2004-10-01,"2004 October","1 Bedroom",1223,"Rms","Rental Universe"
"24456",2004-10-01,"2004 October","2 Bedroom",2515,"Rms","Rental Universe"
"24456",2004-10-01,"2004 October","3 Bedroom +",772,"Rms","Rental Universe"
"24456",2004-10-01,"2004 October","Total",4877,"Rms","Rental Universe"
"24456",2005-10-01,"2005 October","Studio",380,"Rms","Rental Universe"
"24456",2005-10-01,"2005 October","1 Bedroom",1229,"Rms","Rental Universe"
"24456",2005-10-01,"2005 October","2 Bedroom",2783,"Rms","Rental Universe"
