"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"59950",1990-10-01,"1990 October","Studio",26,"Rms","Rental Universe"
"59950",1990-10-01,"1990 October","1 Bedroom",292,"Rms","Rental Universe"
"59950",1990-10-01,"1990 October","2 Bedroom",515,"Rms","Rental Universe"
"59950",1990-10-01,"1990 October","3 Bedroom +",233,"Rms","Rental Universe"
"59950",1990-10-01,"1990 October","Total",1066,"Rms","Rental Universe"
"59950",1991-10-01,"1991 October","Studio",25,"Rms","Rental Universe"
"59950",1991-10-01,"1991 October","1 Bedroom",290,"Rms","Rental Universe"
"59950",1991-10-01,"1991 October","2 Bedroom",525,"Rms","Rental Universe"
"59950",1991-10-01,"1991 October","3 Bedroom +",227,"Rms","Rental Universe"
"59950",1991-10-01,"1991 October","Total",1067,"Rms","Rental Universe"
"59950",1992-10-01,"1992 October","Studio",24,"Rms","Rental Universe"
"59950",1992-10-01,"1992 October","1 Bedroom",291,"Rms","Rental Universe"
"59950",1992-10-01,"1992 October","2 Bedroom",524,"Rms","Rental Universe"
"59950",1992-10-01,"1992 October","3 Bedroom +",227,"Rms","Rental Universe"
"59950",1992-10-01,"1992 October","Total",1066,"Rms","Rental Universe"
"59950",1993-10-01,"1993 October","Studio",24,"Rms","Rental Universe"
"59950",1993-10-01,"1993 October","1 Bedroom",291,"Rms","Rental Universe"
"59950",1993-10-01,"1993 October","2 Bedroom",525,"Rms","Rental Universe"
"59950",1993-10-01,"1993 October","3 Bedroom +",228,"Rms","Rental Universe"
"59950",1993-10-01,"1993 October","Total",1068,"Rms","Rental Universe"
"59950",1994-10-01,"1994 October","Studio",25,"Rms","Rental Universe"
"59950",1994-10-01,"1994 October","1 Bedroom",297,"Rms","Rental Universe"
"59950",1994-10-01,"1994 October","2 Bedroom",510,"Rms","Rental Universe"
"59950",1994-10-01,"1994 October","3 Bedroom +",220,"Rms","Rental Universe"
"59950",1994-10-01,"1994 October","Total",1052,"Rms","Rental Universe"
"59950",1995-10-01,"1995 October","Studio",26,"Rms","Rental Universe"
"59950",1995-10-01,"1995 October","1 Bedroom",304,"Rms","Rental Universe"
"59950",1995-10-01,"1995 October","2 Bedroom",502,"Rms","Rental Universe"
"59950",1995-10-01,"1995 October","3 Bedroom +",212,"Rms","Rental Universe"
"59950",1995-10-01,"1995 October","Total",1044,"Rms","Rental Universe"
"59950",1996-10-01,"1996 October","Studio",26,"Rms","Rental Universe"
"59950",1996-10-01,"1996 October","1 Bedroom",303,"Rms","Rental Universe"
"59950",1996-10-01,"1996 October","2 Bedroom",493,"Rms","Rental Universe"
