"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"24411",1990-10-01,"1990 October","Studio",9,"Rms","Rental Universe"
"24411",1990-10-01,"1990 October","1 Bedroom",126,"Rms","Rental Universe"
"24411",1990-10-01,"1990 October","2 Bedroom",333,"Rms","Rental Universe"
"24411",1990-10-01,"1990 October","3 Bedroom +",89,"Rms","Rental Universe"
"24411",1990-10-01,"1990 October","Total",557,"Rms","Rental Universe"
"24411",1991-10-01,"1991 October","Studio",16,"Rms","Rental Universe"
"24411",1991-10-01,"1991 October","1 Bedroom",161,"Rms","Rental Universe"
"24411",1991-10-01,"1991 October","2 Bedroom",321,"Rms","Rental Universe"
"24411",1991-10-01,"1991 October","3 Bedroom +",87,"Rms","Rental Universe"
"24411",1991-10-01,"1991 October","Total",585,"Rms","Rental Universe"
"24411",1992-10-01,"1992 October","Studio",17,"Rms","Rental Universe"
"24411",1992-10-01,"1992 October","1 Bedroom",155,"Rms","Rental Universe"
"24411",1992-10-01,"1992 October","2 Bedroom",308,"Rms","Rental Universe"
"24411",1992-10-01,"1992 October","3 Bedroom +",82,"Rms","Rental Universe"
"24411",1992-10-01,"1992 October","Total",562,"Rms","Rental Universe"
"24411",1993-10-01,"1993 October","Studio",17,"Rms","Rental Universe"
"24411",1993-10-01,"1993 October","1 Bedroom",157,"Rms","Rental Universe"
"24411",1993-10-01,"1993 October","2 Bedroom",324,"Rms","Rental Universe"
"24411",1993-10-01,"1993 October","3 Bedroom +",87,"Rms","Rental Universe"
"24411",1993-10-01,"1993 October","Total",585,"Rms","Rental Universe"
"24411",1994-10-01,"1994 October","Studio",17,"Rms","Rental Universe"
"24411",1994-10-01,"1994 October","1 Bedroom",154,"Rms","Rental Universe"
"24411",1994-10-01,"1994 October","2 Bedroom",327,"Rms","Rental Universe"
"24411",1994-10-01,"1994 October","3 Bedroom +",81,"Rms","Rental Universe"
"24411",1994-10-01,"1994 October","Total",579,"Rms","Rental Universe"
"24411",1995-10-01,"1995 October","Studio",17,"Rms","Rental Universe"
"24411",1995-10-01,"1995 October","1 Bedroom",149,"Rms","Rental Universe"
"24411",1995-10-01,"1995 October","2 Bedroom",336,"Rms","Rental Universe"
"24411",1995-10-01,"1995 October","3 Bedroom +",89,"Rms","Rental Universe"
"24411",1995-10-01,"1995 October","Total",591,"Rms","Rental Universe"
"24411",1996-10-01,"1996 October","Studio",17,"Rms","Rental Universe"
"24411",1996-10-01,"1996 October","1 Bedroom",149,"Rms","Rental Universe"
"24411",1996-10-01,"1996 October","2 Bedroom",355,"Rms","Rental Universe"
"24411",1996-10-01,"1996 October","3 Bedroom +",92,"Rms","Rental Universe"
"24411",1996-10-01,"1996 October","Total",613,"Rms","Rental Universe"
"24411",1997-10-01,"1997 October","Studio",9,"Rms","Rental Universe"
"24411",1997-10-01,"1997 October","1 Bedroom",111,"Rms","Rental Universe"
"24411",1997-10-01,"1997 October","2 Bedroom",345,"Rms","Rental Universe"
"24411",1997-10-01,"1997 October","3 Bedroom +",91,"Rms","Rental Universe"
"24411",1997-10-01,"1997 October","Total",556,"Rms","Rental Universe"
"24411",1998-10-01,"1998 October","Studio",20,"Rms","Rental Universe"
"24411",1998-10-01,"1998 October","1 Bedroom",149,"Rms","Rental Universe"
"24411",1998-10-01,"1998 October","2 Bedroom",356,"Rms","Rental Universe"
"24411",1998-10-01,"1998 October","3 Bedroom +",87,"Rms","Rental Universe"
"24411",1998-10-01,"1998 October","Total",612,"Rms","Rental Universe"
"24411",1999-10-01,"1999 October","Studio",20,"Rms","Rental Universe"
"24411",1999-10-01,"1999 October","1 Bedroom",146,"Rms","Rental Universe"
"24411",1999-10-01,"1999 October","2 Bedroom",355,"Rms","Rental Universe"
"24411",1999-10-01,"1999 October","3 Bedroom +",86,"Rms","Rental Universe"
"24411",1999-10-01,"1999 October","Total",607,"Rms","Rental Universe"
"24411",2000-10-01,"2000 October","Studio",21,"Rms","Rental Universe"
"24411",2000-10-01,"2000 October","1 Bedroom",148,"Rms","Rental Universe"
"24411",2000-10-01,"2000 October","2 Bedroom",360,"Rms","Rental Universe"
"24411",2000-10-01,"2000 October","3 Bedroom +",90,"Rms","Rental Universe"
"24411",2000-10-01,"2000 October","Total",619,"Rms","Rental Universe"
"24411",2001-10-01,"2001 October","Studio",21,"Rms","Rental Universe"
"24411",2001-10-01,"2001 October","1 Bedroom",148,"Rms","Rental Universe"
"24411",2001-10-01,"2001 October","2 Bedroom",360,"Rms","Rental Universe"
