"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"59943",1990-10-01,"1990 October","Studio",36,"Rms","Rental Universe"
"59943",1990-10-01,"1990 October","1 Bedroom",386,"Rms","Rental Universe"
"59943",1990-10-01,"1990 October","2 Bedroom",752,"Rms","Rental Universe"
"59943",1990-10-01,"1990 October","3 Bedroom +",152,"Rms","Rental Universe"
"59943",1990-10-01,"1990 October","Total",1326,"Rms","Rental Universe"
"59943",1991-10-01,"1991 October","Studio",37,"Rms","Rental Universe"
"59943",1991-10-01,"1991 October","1 Bedroom",388,"Rms","Rental Universe"
"59943",1991-10-01,"1991 October","2 Bedroom",768,"Rms","Rental Universe"
"59943",1991-10-01,"1991 October","3 Bedroom +",155,"Rms","Rental Universe"
"59943",1991-10-01,"1991 October","Total",1348,"Rms","Rental Universe"
"59943",1992-10-01,"1992 October","Studio",29,"Rms","Rental Universe"
"59943",1992-10-01,"1992 October","1 Bedroom",420,"Rms","Rental Universe"
"59943",1992-10-01,"1992 October","2 Bedroom",826,"Rms","Rental Universe"
"59943",1992-10-01,"1992 October","3 Bedroom +",150,"Rms","Rental Universe"
"59943",1992-10-01,"1992 October","Total",1425,"Rms","Rental Universe"
"59943",1993-10-01,"1993 October","Studio",40,"Rms","Rental Universe"
"59943",1993-10-01,"1993 October","1 Bedroom",500,"Rms","Rental Universe"
"59943",1993-10-01,"1993 October","2 Bedroom",1036,"Rms","Rental Universe"
"59943",1993-10-01,"1993 October","3 Bedroom +",126,"Rms","Rental Universe"
"59943",1993-10-01,"1993 October","Total",1702,"Rms","Rental Universe"
"59943",1994-10-01,"1994 October","Studio",39,"Rms","Rental Universe"
"59943",1994-10-01,"1994 October","1 Bedroom",512,"Rms","Rental Universe"
"59943",1994-10-01,"1994 October","2 Bedroom",1193,"Rms","Rental Universe"
"59943",1994-10-01,"1994 October","3 Bedroom +",133,"Rms","Rental Universe"
"59943",1994-10-01,"1994 October","Total",1877,"Rms","Rental Universe"
"59943",1995-10-01,"1995 October","Studio",49,"Rms","Rental Universe"
"59943",1995-10-01,"1995 October","1 Bedroom",580,"Rms","Rental Universe"
"59943",1995-10-01,"1995 October","2 Bedroom",1258,"Rms","Rental Universe"
"59943",1995-10-01,"1995 October","3 Bedroom +",140,"Rms","Rental Universe"
"59943",1995-10-01,"1995 October","Total",2027,"Rms","Rental Universe"
"59943",1996-10-01,"1996 October","Studio",48,"Rms","Rental Universe"
"59943",1996-10-01,"1996 October","1 Bedroom",580,"Rms","Rental Universe"
"59943",1996-10-01,"1996 October","2 Bedroom",1303,"Rms","Rental Universe"
"59943",1996-10-01,"1996 October","3 Bedroom +",151,"Rms","Rental Universe"
"59943",1996-10-01,"1996 October","Total",2082,"Rms","Rental Universe"
"59943",1997-10-01,"1997 October","Studio",49,"Rms","Rental Universe"
"59943",1997-10-01,"1997 October","1 Bedroom",593,"Rms","Rental Universe"
"59943",1997-10-01,"1997 October","2 Bedroom",1354,"Rms","Rental Universe"
"59943",1997-10-01,"1997 October","3 Bedroom +",145,"Rms","Rental Universe"
"59943",1997-10-01,"1997 October","Total",2141,"Rms","Rental Universe"
"59943",1998-10-01,"1998 October","Studio",49,"Rms","Rental Universe"
"59943",1998-10-01,"1998 October","1 Bedroom",584,"Rms","Rental Universe"
"59943",1998-10-01,"1998 October","2 Bedroom",1379,"Rms","Rental Universe"
"59943",1998-10-01,"1998 October","3 Bedroom +",217,"Rms","Rental Universe"
"59943",1998-10-01,"1998 October","Total",2229,"Rms","Rental Universe"
"59943",1999-10-01,"1999 October","Studio",94,"Rms","Rental Universe"
"59943",1999-10-01,"1999 October","1 Bedroom",565,"Rms","Rental Universe"
"59943",1999-10-01,"1999 October","2 Bedroom",1283,"Rms","Rental Universe"
"59943",1999-10-01,"1999 October","3 Bedroom +",224,"Rms","Rental Universe"
"59943",1999-10-01,"1999 October","Total",2166,"Rms","Rental Universe"
"59943",2000-10-01,"2000 October","Studio",160,"Rms","Rental Universe"
"59943",2000-10-01,"2000 October","1 Bedroom",564,"Rms","Rental Universe"
"59943",2000-10-01,"2000 October","2 Bedroom",1270,"Rms","Rental Universe"
"59943",2000-10-01,"2000 October","3 Bedroom +",234,"Rms","Rental Universe"
"59943",2000-10-01,"2000 October","Total",2228,"Rms","Rental Universe"
"59943",2001-10-01,"2001 October","Studio",82,"Rms","Rental Universe"
"59943",2001-10-01,"2001 October","1 Bedroom",568,"Rms","Rental Universe"
"59943",2001-10-01,"2001 October","2 Bedroom",1286,"Rms","Rental Universe"
"59943",2001-10-01,"2001 October","3 Bedroom +",235,"Rms","Rental Universe"
"59943",2001-10-01,"2001 October","Total",2171,"Rms","Rental Universe"
"59943",2002-10-01,"2002 October","Studio",81,"Rms","Rental Universe"
"59943",2002-10-01,"2002 October","1 Bedroom",561,"Rms","Rental Universe"
"59943",2002-10-01,"2002 October","2 Bedroom",1255,"Rms","Rental Universe"
"59943",2002-10-01,"2002 October","3 Bedroom +",215,"Rms","Rental Universe"
"59943",2002-10-01,"2002 October","Total",2112,"Rms","Rental Universe"
"59943",2003-10-01,"2003 October","Studio",75,"Rms","Rental Universe"
"59943",2003-10-01,"2003 October","1 Bedroom",538,"Rms","Rental Universe"
"59943",2003-10-01,"2003 October","2 Bedroom",1258,"Rms","Rental Universe"
"59943",2003-10-01,"2003 October","3 Bedroom +",215,"Rms","Rental Universe"
"59943",2003-10-01,"2003 October","Total",2086,"Rms","Rental Universe"
"59943",2004-10-01,"2004 October","Studio",76,"Rms","Rental Universe"
