"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"59905",1990-10-01,"1990 October","Studio",23,"Rms","Rental Universe"
"59905",1990-10-01,"1990 October","1 Bedroom",365,"Rms","Rental Universe"
"59905",1990-10-01,"1990 October","2 Bedroom",745,"Rms","Rental Universe"
"59905",1990-10-01,"1990 October","3 Bedroom +",201,"Rms","Rental Universe"
"59905",1990-10-01,"1990 October","Total",1334,"Rms","Rental Universe"
"59905",1991-10-01,"1991 October","Studio",33,"Rms","Rental Universe"
"59905",1991-10-01,"1991 October","1 Bedroom",375,"Rms","Rental Universe"
"59905",1991-10-01,"1991 October","2 Bedroom",717,"Rms","Rental Universe"
"59905",1991-10-01,"1991 October","3 Bedroom +",188,"Rms","Rental Universe"
"59905",1991-10-01,"1991 October","Total",1313,"Rms","Rental Universe"
"59905",1992-10-01,"1992 October","Studio",26,"Rms","Rental Universe"
"59905",1992-10-01,"1992 October","1 Bedroom",371,"Rms","Rental Universe"
"59905",1992-10-01,"1992 October","2 Bedroom",740,"Rms","Rental Universe"
"59905",1992-10-01,"1992 October","3 Bedroom +",195,"Rms","Rental Universe"
"59905",1992-10-01,"1992 October","Total",1332,"Rms","Rental Universe"
"59905",1993-10-01,"1993 October","Studio",24,"Rms","Rental Universe"
"59905",1993-10-01,"1993 October","1 Bedroom",368,"Rms","Rental Universe"
"59905",1993-10-01,"1993 October","2 Bedroom",786,"Rms","Rental Universe"
"59905",1993-10-01,"1993 October","3 Bedroom +",194,"Rms","Rental Universe"
"59905",1993-10-01,"1993 October","Total",1372,"Rms","Rental Universe"
"59905",1994-10-01,"1994 October","Studio",26,"Rms","Rental Universe"
"59905",1994-10-01,"1994 October","1 Bedroom",377,"Rms","Rental Universe"
"59905",1994-10-01,"1994 October","2 Bedroom",783,"Rms","Rental Universe"
"59905",1994-10-01,"1994 October","3 Bedroom +",183,"Rms","Rental Universe"
"59905",1994-10-01,"1994 October","Total",1369,"Rms","Rental Universe"
"59905",1995-10-01,"1995 October","Studio",26,"Rms","Rental Universe"
"59905",1995-10-01,"1995 October","1 Bedroom",372,"Rms","Rental Universe"
