"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"48865",1990-10-01,"1990 October","Studio",6,"Rms","Rental Universe"
"48865",1990-10-01,"1990 October","1 Bedroom",208,"Rms","Rental Universe"
"48865",1990-10-01,"1990 October","2 Bedroom",601,"Rms","Rental Universe"
"48865",1990-10-01,"1990 October","3 Bedroom +",174,"Rms","Rental Universe"
"48865",1990-10-01,"1990 October","Total",989,"Rms","Rental Universe"
"48865",1991-10-01,"1991 October","Studio",6,"Rms","Rental Universe"
"48865",1991-10-01,"1991 October","1 Bedroom",212,"Rms","Rental Universe"
"48865",1991-10-01,"1991 October","2 Bedroom",597,"Rms","Rental Universe"
"48865",1991-10-01,"1991 October","3 Bedroom +",174,"Rms","Rental Universe"
"48865",1991-10-01,"1991 October","Total",989,"Rms","Rental Universe"
"48865",1992-10-01,"1992 October","Studio",6,"Rms","Rental Universe"
"48865",1992-10-01,"1992 October","1 Bedroom",214,"Rms","Rental Universe"
"48865",1992-10-01,"1992 October","2 Bedroom",601,"Rms","Rental Universe"
"48865",1992-10-01,"1992 October","3 Bedroom +",174,"Rms","Rental Universe"
"48865",1992-10-01,"1992 October","Total",995,"Rms","Rental Universe"
"48865",1993-10-01,"1993 October","Studio",6,"Rms","Rental Universe"
"48865",1993-10-01,"1993 October","1 Bedroom",212,"Rms","Rental Universe"
"48865",1993-10-01,"1993 October","2 Bedroom",599,"Rms","Rental Universe"
"48865",1993-10-01,"1993 October","3 Bedroom +",174,"Rms","Rental Universe"
"48865",1993-10-01,"1993 October","Total",991,"Rms","Rental Universe"
"48865",1994-10-01,"1994 October","Studio",6,"Rms","Rental Universe"
"48865",1994-10-01,"1994 October","1 Bedroom",217,"Rms","Rental Universe"
"48865",1994-10-01,"1994 October","2 Bedroom",630,"Rms","Rental Universe"
"48865",1994-10-01,"1994 October","3 Bedroom +",174,"Rms","Rental Universe"
"48865",1994-10-01,"1994 October","Total",1027,"Rms","Rental Universe"
"48865",1995-10-01,"1995 October","Studio",6,"Rms","Rental Universe"
"48865",1995-10-01,"1995 October","1 Bedroom",216,"Rms","Rental Universe"
"48865",1995-10-01,"1995 October","2 Bedroom",631,"Rms","Rental Universe"
"48865",1995-10-01,"1995 October","3 Bedroom +",170,"Rms","Rental Universe"
"48865",1995-10-01,"1995 October","Total",1023,"Rms","Rental Universe"
"48865",1996-10-01,"1996 October","Studio",6,"Rms","Rental Universe"
"48865",1996-10-01,"1996 October","1 Bedroom",218,"Rms","Rental Universe"
"48865",1996-10-01,"1996 October","2 Bedroom",629,"Rms","Rental Universe"
"48865",1996-10-01,"1996 October","3 Bedroom +",170,"Rms","Rental Universe"
"48865",1996-10-01,"1996 October","Total",1023,"Rms","Rental Universe"
"48865",1997-10-01,"1997 October","Studio",6,"Rms","Rental Universe"
"48865",1997-10-01,"1997 October","1 Bedroom",220,"Rms","Rental Universe"
"48865",1997-10-01,"1997 October","2 Bedroom",632,"Rms","Rental Universe"
"48865",1997-10-01,"1997 October","3 Bedroom +",155,"Rms","Rental Universe"
"48865",1997-10-01,"1997 October","Total",1013,"Rms","Rental Universe"
"48865",1998-10-01,"1998 October","Studio",6,"Rms","Rental Universe"
"48865",1998-10-01,"1998 October","1 Bedroom",219,"Rms","Rental Universe"
"48865",1998-10-01,"1998 October","2 Bedroom",621,"Rms","Rental Universe"
