"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"13320",1990-10-01,"1990 October","Studio",350,"Rms","Rental Universe"
"13320",1990-10-01,"1990 October","1 Bedroom",1338,"Rms","Rental Universe"
"13320",1990-10-01,"1990 October","2 Bedroom",2679,"Rms","Rental Universe"
"13320",1990-10-01,"1990 October","3 Bedroom +",398,"Rms","Rental Universe"
"13320",1990-10-01,"1990 October","Total",4765,"Rms","Rental Universe"
"13320",1991-10-01,"1991 October","Studio",357,"Rms","Rental Universe"
"13320",1991-10-01,"1991 October","1 Bedroom",1350,"Rms","Rental Universe"
"13320",1991-10-01,"1991 October","2 Bedroom",2729,"Rms","Rental Universe"
"13320",1991-10-01,"1991 October","3 Bedroom +",419,"Rms","Rental Universe"
"13320",1991-10-01,"1991 October","Total",4855,"Rms","Rental Universe"
"13320",1992-10-01,"1992 October","Studio",354,"Rms","Rental Universe"
"13320",1992-10-01,"1992 October","1 Bedroom",1343,"Rms","Rental Universe"
"13320",1992-10-01,"1992 October","2 Bedroom",2841,"Rms","Rental Universe"
"13320",1992-10-01,"1992 October","3 Bedroom +",430,"Rms","Rental Universe"
"13320",1992-10-01,"1992 October","Total",4968,"Rms","Rental Universe"
"13320",1993-10-01,"1993 October","Studio",353,"Rms","Rental Universe"
"13320",1993-10-01,"1993 October","1 Bedroom",1334,"Rms","Rental Universe"
"13320",1993-10-01,"1993 October","2 Bedroom",3023,"Rms","Rental Universe"
"13320",1993-10-01,"1993 October","3 Bedroom +",439,"Rms","Rental Universe"
"13320",1993-10-01,"1993 October","Total",5149,"Rms","Rental Universe"
"13320",1994-10-01,"1994 October","Studio",349,"Rms","Rental Universe"
"13320",1994-10-01,"1994 October","1 Bedroom",1314,"Rms","Rental Universe"
"13320",1994-10-01,"1994 October","2 Bedroom",3087,"Rms","Rental Universe"
"13320",1994-10-01,"1994 October","3 Bedroom +",458,"Rms","Rental Universe"
"13320",1994-10-01,"1994 October","Total",5208,"Rms","Rental Universe"
"13320",1995-10-01,"1995 October","Studio",345,"Rms","Rental Universe"
"13320",1995-10-01,"1995 October","1 Bedroom",1319,"Rms","Rental Universe"
"13320",1995-10-01,"1995 October","2 Bedroom",3200,"Rms","Rental Universe"
"13320",1995-10-01,"1995 October","3 Bedroom +",459,"Rms","Rental Universe"
"13320",1995-10-01,"1995 October","Total",5323,"Rms","Rental Universe"
"13320",1996-10-01,"1996 October","Studio",341,"Rms","Rental Universe"
"13320",1996-10-01,"1996 October","1 Bedroom",1319,"Rms","Rental Universe"
"13320",1996-10-01,"1996 October","2 Bedroom",3234,"Rms","Rental Universe"
"13320",1996-10-01,"1996 October","3 Bedroom +",454,"Rms","Rental Universe"
"13320",1996-10-01,"1996 October","Total",5348,"Rms","Rental Universe"
"13320",1997-10-01,"1997 October","Studio",343,"Rms","Rental Universe"
"13320",1997-10-01,"1997 October","1 Bedroom",1321,"Rms","Rental Universe"
"13320",1997-10-01,"1997 October","2 Bedroom",3313,"Rms","Rental Universe"
"13320",1997-10-01,"1997 October","3 Bedroom +",459,"Rms","Rental Universe"
"13320",1997-10-01,"1997 October","Total",5436,"Rms","Rental Universe"
"13320",1998-10-01,"1998 October","Studio",345,"Rms","Rental Universe"
"13320",1998-10-01,"1998 October","1 Bedroom",1351,"Rms","Rental Universe"
"13320",1998-10-01,"1998 October","2 Bedroom",3520,"Rms","Rental Universe"
"13320",1998-10-01,"1998 October","3 Bedroom +",491,"Rms","Rental Universe"
"13320",1998-10-01,"1998 October","Total",5707,"Rms","Rental Universe"
"13320",1999-10-01,"1999 October","Studio",353,"Rms","Rental Universe"
"13320",1999-10-01,"1999 October","1 Bedroom",1371,"Rms","Rental Universe"
"13320",1999-10-01,"1999 October","2 Bedroom",3618,"Rms","Rental Universe"
"13320",1999-10-01,"1999 October","3 Bedroom +",500,"Rms","Rental Universe"
"13320",1999-10-01,"1999 October","Total",5842,"Rms","Rental Universe"
"13320",2000-10-01,"2000 October","Studio",373,"Rms","Rental Universe"
"13320",2000-10-01,"2000 October","1 Bedroom",1501,"Rms","Rental Universe"
"13320",2000-10-01,"2000 October","2 Bedroom",4038,"Rms","Rental Universe"
"13320",2000-10-01,"2000 October","3 Bedroom +",601,"Rms","Rental Universe"
"13320",2000-10-01,"2000 October","Total",6513,"Rms","Rental Universe"
"13320",2001-10-01,"2001 October","Studio",365,"Rms","Rental Universe"
"13320",2001-10-01,"2001 October","1 Bedroom",1495,"Rms","Rental Universe"
"13320",2001-10-01,"2001 October","2 Bedroom",3991,"Rms","Rental Universe"
"13320",2001-10-01,"2001 October","3 Bedroom +",578,"Rms","Rental Universe"
"13320",2001-10-01,"2001 October","Total",6429,"Rms","Rental Universe"
"13320",2002-10-01,"2002 October","Studio",367,"Rms","Rental Universe"
"13320",2002-10-01,"2002 October","1 Bedroom",1496,"Rms","Rental Universe"
"13320",2002-10-01,"2002 October","2 Bedroom",4108,"Rms","Rental Universe"
"13320",2002-10-01,"2002 October","3 Bedroom +",603,"Rms","Rental Universe"
"13320",2002-10-01,"2002 October","Total",6574,"Rms","Rental Universe"
"13320",2003-10-01,"2003 October","Studio",366,"Rms","Rental Universe"
"13320",2003-10-01,"2003 October","1 Bedroom",1499,"Rms","Rental Universe"
"13320",2003-10-01,"2003 October","2 Bedroom",4187,"Rms","Rental Universe"
"13320",2003-10-01,"2003 October","3 Bedroom +",626,"Rms","Rental Universe"
"13320",2003-10-01,"2003 October","Total",6678,"Rms","Rental Universe"
"13320",2004-10-01,"2004 October","Studio",344,"Rms","Rental Universe"
"13320",2004-10-01,"2004 October","1 Bedroom",1522,"Rms","Rental Universe"
"13320",2004-10-01,"2004 October","2 Bedroom",4424,"Rms","Rental Universe"
"13320",2004-10-01,"2004 October","3 Bedroom +",701,"Rms","Rental Universe"
"13320",2004-10-01,"2004 October","Total",6991,"Rms","Rental Universe"
"13320",2005-10-01,"2005 October","Studio",343,"Rms","Rental Universe"
"13320",2005-10-01,"2005 October","1 Bedroom",1553,"Rms","Rental Universe"
"13320",2005-10-01,"2005 October","2 Bedroom",4507,"Rms","Rental Universe"
"13320",2005-10-01,"2005 October","3 Bedroom +",698,"Rms","Rental Universe"
"13320",2005-10-01,"2005 October","Total",7101,"Rms","Rental Universe"
"13320",2006-10-01,"2006 October","Studio",366,"Rms","Rental Universe"
"13320",2006-10-01,"2006 October","1 Bedroom",1615,"Rms","Rental Universe"
"13320",2006-10-01,"2006 October","2 Bedroom",4760,"Rms","Rental Universe"
"13320",2006-10-01,"2006 October","3 Bedroom +",808,"Rms","Rental Universe"
"13320",2006-10-01,"2006 October","Total",7549,"Rms","Rental Universe"
"13320",2007-10-01,"2007 October","Studio",359,"Rms","Rental Universe"
"13320",2007-10-01,"2007 October","1 Bedroom",1558,"Rms","Rental Universe"
"13320",2007-10-01,"2007 October","2 Bedroom",4564,"Rms","Rental Universe"
"13320",2007-10-01,"2007 October","3 Bedroom +",789,"Rms","Rental Universe"
"13320",2007-10-01,"2007 October","Total",7270,"Rms","Rental Universe"
"13320",2008-10-01,"2008 October","Studio",355,"Rms","Rental Universe"
"13320",2008-10-01,"2008 October","1 Bedroom",1600,"Rms","Rental Universe"
"13320",2008-10-01,"2008 October","2 Bedroom",4473,"Rms","Rental Universe"
"13320",2008-10-01,"2008 October","3 Bedroom +",821,"Rms","Rental Universe"
"13320",2008-10-01,"2008 October","Total",7249,"Rms","Rental Universe"
"13320",2009-10-01,"2009 October","Studio",321,"Rms","Rental Universe"
"13320",2009-10-01,"2009 October","1 Bedroom",1516,"Rms","Rental Universe"
"13320",2009-10-01,"2009 October","2 Bedroom",4439,"Rms","Rental Universe"
"13320",2009-10-01,"2009 October","3 Bedroom +",842,"Rms","Rental Universe"
"13320",2009-10-01,"2009 October","Total",7118,"Rms","Rental Universe"
"13320",2010-10-01,"2010 October","Studio",343,"Rms","Rental Universe"
"13320",2010-10-01,"2010 October","1 Bedroom",1567,"Rms","Rental Universe"
"13320",2010-10-01,"2010 October","2 Bedroom",4526,"Rms","Rental Universe"
"13320",2010-10-01,"2010 October","3 Bedroom +",927,"Rms","Rental Universe"
"13320",2010-10-01,"2010 October","Total",7363,"Rms","Rental Universe"
