"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"24428",1990-10-01,"1990 October","Studio",47,"Rms","Rental Universe"
"24428",1990-10-01,"1990 October","1 Bedroom",402,"Rms","Rental Universe"
"24428",1990-10-01,"1990 October","2 Bedroom",856,"Rms","Rental Universe"
"24428",1990-10-01,"1990 October","3 Bedroom +",191,"Rms","Rental Universe"
"24428",1990-10-01,"1990 October","Total",1496,"Rms","Rental Universe"
"24428",1991-10-01,"1991 October","Studio",74,"Rms","Rental Universe"
"24428",1991-10-01,"1991 October","1 Bedroom",443,"Rms","Rental Universe"
"24428",1991-10-01,"1991 October","2 Bedroom",857,"Rms","Rental Universe"
"24428",1991-10-01,"1991 October","3 Bedroom +",204,"Rms","Rental Universe"
"24428",1991-10-01,"1991 October","Total",1578,"Rms","Rental Universe"
"24428",1992-10-01,"1992 October","Studio",76,"Rms","Rental Universe"
"24428",1992-10-01,"1992 October","1 Bedroom",452,"Rms","Rental Universe"
"24428",1992-10-01,"1992 October","2 Bedroom",831,"Rms","Rental Universe"
"24428",1992-10-01,"1992 October","3 Bedroom +",199,"Rms","Rental Universe"
"24428",1992-10-01,"1992 October","Total",1558,"Rms","Rental Universe"
"24428",1993-10-01,"1993 October","Studio",79,"Rms","Rental Universe"
"24428",1993-10-01,"1993 October","1 Bedroom",452,"Rms","Rental Universe"
"24428",1993-10-01,"1993 October","2 Bedroom",835,"Rms","Rental Universe"
"24428",1993-10-01,"1993 October","3 Bedroom +",195,"Rms","Rental Universe"
"24428",1993-10-01,"1993 October","Total",1561,"Rms","Rental Universe"
"24428",1994-10-01,"1994 October","Studio",97,"Rms","Rental Universe"
"24428",1994-10-01,"1994 October","1 Bedroom",474,"Rms","Rental Universe"
"24428",1994-10-01,"1994 October","2 Bedroom",864,"Rms","Rental Universe"
"24428",1994-10-01,"1994 October","3 Bedroom +",203,"Rms","Rental Universe"
"24428",1994-10-01,"1994 October","Total",1638,"Rms","Rental Universe"
"24428",1995-10-01,"1995 October","Studio",94,"Rms","Rental Universe"
"24428",1995-10-01,"1995 October","1 Bedroom",483,"Rms","Rental Universe"
"24428",1995-10-01,"1995 October","2 Bedroom",887,"Rms","Rental Universe"
"24428",1995-10-01,"1995 October","3 Bedroom +",201,"Rms","Rental Universe"
"24428",1995-10-01,"1995 October","Total",1665,"Rms","Rental Universe"
"24428",1996-10-01,"1996 October","Studio",94,"Rms","Rental Universe"
"24428",1996-10-01,"1996 October","1 Bedroom",497,"Rms","Rental Universe"
"24428",1996-10-01,"1996 October","2 Bedroom",931,"Rms","Rental Universe"
"24428",1996-10-01,"1996 October","3 Bedroom +",201,"Rms","Rental Universe"
"24428",1996-10-01,"1996 October","Total",1723,"Rms","Rental Universe"
"24428",1997-10-01,"1997 October","Studio",100,"Rms","Rental Universe"
"24428",1997-10-01,"1997 October","1 Bedroom",518,"Rms","Rental Universe"
"24428",1997-10-01,"1997 October","2 Bedroom",937,"Rms","Rental Universe"
"24428",1997-10-01,"1997 October","3 Bedroom +",206,"Rms","Rental Universe"
"24428",1997-10-01,"1997 October","Total",1761,"Rms","Rental Universe"
"24428",1998-10-01,"1998 October","Studio",138,"Rms","Rental Universe"
"24428",1998-10-01,"1998 October","1 Bedroom",605,"Rms","Rental Universe"
"24428",1998-10-01,"1998 October","2 Bedroom",1015,"Rms","Rental Universe"
"24428",1998-10-01,"1998 October","3 Bedroom +",208,"Rms","Rental Universe"
"24428",1998-10-01,"1998 October","Total",1966,"Rms","Rental Universe"
"24428",1999-10-01,"1999 October","Studio",166,"Rms","Rental Universe"
"24428",1999-10-01,"1999 October","1 Bedroom",571,"Rms","Rental Universe"
"24428",1999-10-01,"1999 October","2 Bedroom",998,"Rms","Rental Universe"
"24428",1999-10-01,"1999 October","3 Bedroom +",215,"Rms","Rental Universe"
"24428",1999-10-01,"1999 October","Total",1950,"Rms","Rental Universe"
"24428",2000-10-01,"2000 October","Studio",171,"Rms","Rental Universe"
"24428",2000-10-01,"2000 October","1 Bedroom",574,"Rms","Rental Universe"
"24428",2000-10-01,"2000 October","2 Bedroom",990,"Rms","Rental Universe"
"24428",2000-10-01,"2000 October","3 Bedroom +",216,"Rms","Rental Universe"
"24428",2000-10-01,"2000 October","Total",1951,"Rms","Rental Universe"
"24428",2001-10-01,"2001 October","Studio",157,"Rms","Rental Universe"
"24428",2001-10-01,"2001 October","1 Bedroom",577,"Rms","Rental Universe"
"24428",2001-10-01,"2001 October","2 Bedroom",1022,"Rms","Rental Universe"
"24428",2001-10-01,"2001 October","3 Bedroom +",209,"Rms","Rental Universe"
"24428",2001-10-01,"2001 October","Total",1965,"Rms","Rental Universe"
"24428",2002-10-01,"2002 October","Studio",149,"Rms","Rental Universe"
"24428",2002-10-01,"2002 October","1 Bedroom",604,"Rms","Rental Universe"
"24428",2002-10-01,"2002 October","2 Bedroom",1095,"Rms","Rental Universe"
"24428",2002-10-01,"2002 October","3 Bedroom +",200,"Rms","Rental Universe"
"24428",2002-10-01,"2002 October","Total",2048,"Rms","Rental Universe"
"24428",2003-10-01,"2003 October","Studio",92,"Rms","Rental Universe"
"24428",2003-10-01,"2003 October","1 Bedroom",544,"Rms","Rental Universe"
"24428",2003-10-01,"2003 October","2 Bedroom",1131,"Rms","Rental Universe"
"24428",2003-10-01,"2003 October","3 Bedroom +",199,"Rms","Rental Universe"
"24428",2003-10-01,"2003 October","Total",1966,"Rms","Rental Universe"
"24428",2004-10-01,"2004 October","Studio",86,"Rms","Rental Universe"
