"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"10015",1990-10-01,"1990 October","Studio",30,"Rms","Rental Universe"
"10015",1990-10-01,"1990 October","1 Bedroom",158,"Rms","Rental Universe"
"10015",1990-10-01,"1990 October","2 Bedroom",333,"Rms","Rental Universe"
"10015",1990-10-01,"1990 October","3 Bedroom +",54,"Rms","Rental Universe"
"10015",1990-10-01,"1990 October","Total",575,"Rms","Rental Universe"
"10015",1991-10-01,"1991 October","Studio",31,"Rms","Rental Universe"
"10015",1991-10-01,"1991 October","1 Bedroom",151,"Rms","Rental Universe"
"10015",1991-10-01,"1991 October","2 Bedroom",327,"Rms","Rental Universe"
"10015",1991-10-01,"1991 October","3 Bedroom +",50,"Rms","Rental Universe"
"10015",1991-10-01,"1991 October","Total",559,"Rms","Rental Universe"
"10015",1992-10-01,"1992 October","Studio",31,"Rms","Rental Universe"
"10015",1992-10-01,"1992 October","1 Bedroom",155,"Rms","Rental Universe"
"10015",1992-10-01,"1992 October","2 Bedroom",346,"Rms","Rental Universe"
"10015",1992-10-01,"1992 October","3 Bedroom +",60,"Rms","Rental Universe"
"10015",1992-10-01,"1992 October","Total",592,"Rms","Rental Universe"
"10015",1993-10-01,"1993 October","Studio",31,"Rms","Rental Universe"
"10015",1993-10-01,"1993 October","1 Bedroom",155,"Rms","Rental Universe"
"10015",1993-10-01,"1993 October","2 Bedroom",344,"Rms","Rental Universe"
"10015",1993-10-01,"1993 October","3 Bedroom +",59,"Rms","Rental Universe"
"10015",1993-10-01,"1993 October","Total",589,"Rms","Rental Universe"
"10015",1994-10-01,"1994 October","Studio",31,"Rms","Rental Universe"
"10015",1994-10-01,"1994 October","1 Bedroom",161,"Rms","Rental Universe"
"10015",1994-10-01,"1994 October","2 Bedroom",361,"Rms","Rental Universe"
"10015",1994-10-01,"1994 October","3 Bedroom +",59,"Rms","Rental Universe"
"10015",1994-10-01,"1994 October","Total",612,"Rms","Rental Universe"
"10015",1995-10-01,"1995 October","Studio",31,"Rms","Rental Universe"
"10015",1995-10-01,"1995 October","1 Bedroom",162,"Rms","Rental Universe"
"10015",1995-10-01,"1995 October","2 Bedroom",360,"Rms","Rental Universe"
"10015",1995-10-01,"1995 October","3 Bedroom +",59,"Rms","Rental Universe"
"10015",1995-10-01,"1995 October","Total",612,"Rms","Rental Universe"
"10015",1996-10-01,"1996 October","Studio",31,"Rms","Rental Universe"
"10015",1996-10-01,"1996 October","1 Bedroom",161,"Rms","Rental Universe"
"10015",1996-10-01,"1996 October","2 Bedroom",361,"Rms","Rental Universe"
"10015",1996-10-01,"1996 October","3 Bedroom +",59,"Rms","Rental Universe"
"10015",1996-10-01,"1996 October","Total",612,"Rms","Rental Universe"
"10015",1997-10-01,"1997 October","Studio",30,"Rms","Rental Universe"
"10015",1997-10-01,"1997 October","1 Bedroom",161,"Rms","Rental Universe"
"10015",1997-10-01,"1997 October","2 Bedroom",361,"Rms","Rental Universe"
"10015",1997-10-01,"1997 October","3 Bedroom +",59,"Rms","Rental Universe"
"10015",1997-10-01,"1997 October","Total",611,"Rms","Rental Universe"
"10015",1998-10-01,"1998 October","Studio",28,"Rms","Rental Universe"
"10015",1998-10-01,"1998 October","1 Bedroom",160,"Rms","Rental Universe"
"10015",1998-10-01,"1998 October","2 Bedroom",350,"Rms","Rental Universe"
"10015",1998-10-01,"1998 October","3 Bedroom +",54,"Rms","Rental Universe"
"10015",1998-10-01,"1998 October","Total",592,"Rms","Rental Universe"
"10015",1999-10-01,"1999 October","Studio",28,"Rms","Rental Universe"
"10015",1999-10-01,"1999 October","1 Bedroom",160,"Rms","Rental Universe"
"10015",1999-10-01,"1999 October","2 Bedroom",346,"Rms","Rental Universe"
"10015",1999-10-01,"1999 October","3 Bedroom +",54,"Rms","Rental Universe"
"10015",1999-10-01,"1999 October","Total",588,"Rms","Rental Universe"
"10015",2000-10-01,"2000 October","Studio",28,"Rms","Rental Universe"
"10015",2000-10-01,"2000 October","1 Bedroom",160,"Rms","Rental Universe"
"10015",2000-10-01,"2000 October","2 Bedroom",342,"Rms","Rental Universe"
"10015",2000-10-01,"2000 October","3 Bedroom +",54,"Rms","Rental Universe"
"10015",2000-10-01,"2000 October","Total",584,"Rms","Rental Universe"
"10015",2001-10-01,"2001 October","Studio",25,"Rms","Rental Universe"
"10015",2001-10-01,"2001 October","1 Bedroom",158,"Rms","Rental Universe"
"10015",2001-10-01,"2001 October","2 Bedroom",325,"Rms","Rental Universe"
"10015",2001-10-01,"2001 October","3 Bedroom +",44,"Rms","Rental Universe"
"10015",2001-10-01,"2001 October","Total",552,"Rms","Rental Universe"
"10015",2002-10-01,"2002 October","Studio",25,"Rms","Rental Universe"
"10015",2002-10-01,"2002 October","1 Bedroom",156,"Rms","Rental Universe"
"10015",2002-10-01,"2002 October","2 Bedroom",298,"Rms","Rental Universe"
"10015",2002-10-01,"2002 October","3 Bedroom +",44,"Rms","Rental Universe"
"10015",2002-10-01,"2002 October","Total",523,"Rms","Rental Universe"
"10015",2003-10-01,"2003 October","Studio",25,"Rms","Rental Universe"
"10015",2003-10-01,"2003 October","1 Bedroom",156,"Rms","Rental Universe"
"10015",2003-10-01,"2003 October","2 Bedroom",298,"Rms","Rental Universe"
"10015",2003-10-01,"2003 October","3 Bedroom +",44,"Rms","Rental Universe"
"10015",2003-10-01,"2003 October","Total",523,"Rms","Rental Universe"
"10015",2004-10-01,"2004 October","Studio",24,"Rms","Rental Universe"
"10015",2004-10-01,"2004 October","1 Bedroom",162,"Rms","Rental Universe"
"10015",2004-10-01,"2004 October","2 Bedroom",292,"Rms","Rental Universe"
"10015",2004-10-01,"2004 October","3 Bedroom +",39,"Rms","Rental Universe"
"10015",2004-10-01,"2004 October","Total",517,"Rms","Rental Universe"
"10015",2005-10-01,"2005 October","Studio",24,"Rms","Rental Universe"
"10015",2005-10-01,"2005 October","1 Bedroom",161,"Rms","Rental Universe"
"10015",2005-10-01,"2005 October","2 Bedroom",298,"Rms","Rental Universe"
"10015",2005-10-01,"2005 October","3 Bedroom +",39,"Rms","Rental Universe"
"10015",2005-10-01,"2005 October","Total",522,"Rms","Rental Universe"
"10015",2006-10-01,"2006 October","Studio",24,"Rms","Rental Universe"
"10015",2006-10-01,"2006 October","1 Bedroom",157,"Rms","Rental Universe"
"10015",2006-10-01,"2006 October","2 Bedroom",296,"Rms","Rental Universe"
"10015",2006-10-01,"2006 October","3 Bedroom +",39,"Rms","Rental Universe"
"10015",2006-10-01,"2006 October","Total",516,"Rms","Rental Universe"
"10015",2007-10-01,"2007 October","Studio",25,"Rms","Rental Universe"
"10015",2007-10-01,"2007 October","1 Bedroom",167,"Rms","Rental Universe"
"10015",2007-10-01,"2007 October","2 Bedroom",301,"Rms","Rental Universe"
"10015",2007-10-01,"2007 October","3 Bedroom +",41,"Rms","Rental Universe"
"10015",2007-10-01,"2007 October","Total",534,"Rms","Rental Universe"
"10015",2008-10-01,"2008 October","Studio",21,"Rms","Rental Universe"
"10015",2008-10-01,"2008 October","1 Bedroom",127,"Rms","Rental Universe"
"10015",2008-10-01,"2008 October","2 Bedroom",290,"Rms","Rental Universe"
"10015",2008-10-01,"2008 October","3 Bedroom +",39,"Rms","Rental Universe"
"10015",2008-10-01,"2008 October","Total",477,"Rms","Rental Universe"
"10015",2009-10-01,"2009 October","Studio",22,"Rms","Rental Universe"
"10015",2009-10-01,"2009 October","1 Bedroom",129,"Rms","Rental Universe"
"10015",2009-10-01,"2009 October","2 Bedroom",296,"Rms","Rental Universe"
"10015",2009-10-01,"2009 October","3 Bedroom +",39,"Rms","Rental Universe"
"10015",2009-10-01,"2009 October","Total",486,"Rms","Rental Universe"
"10015",2010-10-01,"2010 October","Studio",21,"Rms","Rental Universe"
"10015",2010-10-01,"2010 October","1 Bedroom",128,"Rms","Rental Universe"
"10015",2010-10-01,"2010 October","2 Bedroom",288,"Rms","Rental Universe"
"10015",2010-10-01,"2010 October","3 Bedroom +",40,"Rms","Rental Universe"
"10015",2010-10-01,"2010 October","Total",477,"Rms","Rental Universe"
"10015",2011-10-01,"2011 October","Studio",25,"Rms","Rental Universe"
"10015",2011-10-01,"2011 October","1 Bedroom",119,"Rms","Rental Universe"
"10015",2011-10-01,"2011 October","2 Bedroom",313,"Rms","Rental Universe"
"10015",2011-10-01,"2011 October","3 Bedroom +",41,"Rms","Rental Universe"
"10015",2011-10-01,"2011 October","Total",498,"Rms","Rental Universe"
"10015",2012-10-01,"2012 October","Studio",25,"Rms","Rental Universe"
"10015",2012-10-01,"2012 October","1 Bedroom",123,"Rms","Rental Universe"
"10015",2012-10-01,"2012 October","2 Bedroom",312,"Rms","Rental Universe"
"10015",2012-10-01,"2012 October","3 Bedroom +",43,"Rms","Rental Universe"
"10015",2012-10-01,"2012 October","Total",503,"Rms","Rental Universe"
"10015",2013-10-01,"2013 October","Studio",26,"Rms","Rental Universe"
"10015",2013-10-01,"2013 October","1 Bedroom",129,"Rms","Rental Universe"
"10015",2013-10-01,"2013 October","2 Bedroom",350,"Rms","Rental Universe"
"10015",2013-10-01,"2013 October","3 Bedroom +",44,"Rms","Rental Universe"
"10015",2013-10-01,"2013 October","Total",549,"Rms","Rental Universe"
