"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35527",1990-10-01,"1990 October","Studio",32,"Rms","Rental Universe"
"35527",1990-10-01,"1990 October","1 Bedroom",227,"Rms","Rental Universe"
"35527",1990-10-01,"1990 October","2 Bedroom",511,"Rms","Rental Universe"
"35527",1990-10-01,"1990 October","3 Bedroom +",73,"Rms","Rental Universe"
"35527",1990-10-01,"1990 October","Total",843,"Rms","Rental Universe"
"35527",1991-10-01,"1991 October","Studio",37,"Rms","Rental Universe"
"35527",1991-10-01,"1991 October","1 Bedroom",247,"Rms","Rental Universe"
"35527",1991-10-01,"1991 October","2 Bedroom",544,"Rms","Rental Universe"
"35527",1991-10-01,"1991 October","3 Bedroom +",109,"Rms","Rental Universe"
"35527",1991-10-01,"1991 October","Total",937,"Rms","Rental Universe"
"35527",1992-10-01,"1992 October","Studio",39,"Rms","Rental Universe"
"35527",1992-10-01,"1992 October","1 Bedroom",244,"Rms","Rental Universe"
"35527",1992-10-01,"1992 October","2 Bedroom",510,"Rms","Rental Universe"
"35527",1992-10-01,"1992 October","3 Bedroom +",75,"Rms","Rental Universe"
"35527",1992-10-01,"1992 October","Total",868,"Rms","Rental Universe"
"35527",1993-10-01,"1993 October","Studio",33,"Rms","Rental Universe"
"35527",1993-10-01,"1993 October","1 Bedroom",252,"Rms","Rental Universe"
"35527",1993-10-01,"1993 October","2 Bedroom",508,"Rms","Rental Universe"
"35527",1993-10-01,"1993 October","3 Bedroom +",75,"Rms","Rental Universe"
"35527",1993-10-01,"1993 October","Total",868,"Rms","Rental Universe"
"35527",1994-10-01,"1994 October","Studio",32,"Rms","Rental Universe"
"35527",1994-10-01,"1994 October","1 Bedroom",254,"Rms","Rental Universe"
"35527",1994-10-01,"1994 October","2 Bedroom",504,"Rms","Rental Universe"
"35527",1994-10-01,"1994 October","3 Bedroom +",75,"Rms","Rental Universe"
"35527",1994-10-01,"1994 October","Total",865,"Rms","Rental Universe"
"35527",1995-10-01,"1995 October","Studio",32,"Rms","Rental Universe"
"35527",1995-10-01,"1995 October","1 Bedroom",251,"Rms","Rental Universe"
"35527",1995-10-01,"1995 October","2 Bedroom",502,"Rms","Rental Universe"
"35527",1995-10-01,"1995 October","3 Bedroom +",74,"Rms","Rental Universe"
"35527",1995-10-01,"1995 October","Total",859,"Rms","Rental Universe"
"35527",1996-10-01,"1996 October","Studio",32,"Rms","Rental Universe"
"35527",1996-10-01,"1996 October","1 Bedroom",240,"Rms","Rental Universe"
"35527",1996-10-01,"1996 October","2 Bedroom",501,"Rms","Rental Universe"
"35527",1996-10-01,"1996 October","3 Bedroom +",75,"Rms","Rental Universe"
"35527",1996-10-01,"1996 October","Total",848,"Rms","Rental Universe"
"35527",1997-10-01,"1997 October","Studio",32,"Rms","Rental Universe"
"35527",1997-10-01,"1997 October","1 Bedroom",277,"Rms","Rental Universe"
"35527",1997-10-01,"1997 October","2 Bedroom",541,"Rms","Rental Universe"
"35527",1997-10-01,"1997 October","3 Bedroom +",73,"Rms","Rental Universe"
"35527",1997-10-01,"1997 October","Total",923,"Rms","Rental Universe"
"35527",1998-10-01,"1998 October","Studio",32,"Rms","Rental Universe"
"35527",1998-10-01,"1998 October","1 Bedroom",264,"Rms","Rental Universe"
"35527",1998-10-01,"1998 October","2 Bedroom",541,"Rms","Rental Universe"
"35527",1998-10-01,"1998 October","3 Bedroom +",73,"Rms","Rental Universe"
"35527",1998-10-01,"1998 October","Total",910,"Rms","Rental Universe"
"35527",1999-10-01,"1999 October","Studio",32,"Rms","Rental Universe"
"35527",1999-10-01,"1999 October","1 Bedroom",263,"Rms","Rental Universe"
