"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"24430",1990-10-01,"1990 October","Studio",104,"Rms","Rental Universe"
"24430",1990-10-01,"1990 October","1 Bedroom",338,"Rms","Rental Universe"
"24430",1990-10-01,"1990 October","2 Bedroom",486,"Rms","Rental Universe"
"24430",1990-10-01,"1990 October","3 Bedroom +",227,"Rms","Rental Universe"
"24430",1990-10-01,"1990 October","Total",1155,"Rms","Rental Universe"
"24430",1991-10-01,"1991 October","Studio",101,"Rms","Rental Universe"
"24430",1991-10-01,"1991 October","1 Bedroom",295,"Rms","Rental Universe"
"24430",1991-10-01,"1991 October","2 Bedroom",462,"Rms","Rental Universe"
"24430",1991-10-01,"1991 October","3 Bedroom +",208,"Rms","Rental Universe"
"24430",1991-10-01,"1991 October","Total",1066,"Rms","Rental Universe"
"24430",1992-10-01,"1992 October","Studio",97,"Rms","Rental Universe"
"24430",1992-10-01,"1992 October","1 Bedroom",302,"Rms","Rental Universe"
"24430",1992-10-01,"1992 October","2 Bedroom",466,"Rms","Rental Universe"
"24430",1992-10-01,"1992 October","3 Bedroom +",212,"Rms","Rental Universe"
"24430",1992-10-01,"1992 October","Total",1077,"Rms","Rental Universe"
"24430",1993-10-01,"1993 October","Studio",98,"Rms","Rental Universe"
"24430",1993-10-01,"1993 October","1 Bedroom",301,"Rms","Rental Universe"
"24430",1993-10-01,"1993 October","2 Bedroom",480,"Rms","Rental Universe"
"24430",1993-10-01,"1993 October","3 Bedroom +",184,"Rms","Rental Universe"
"24430",1993-10-01,"1993 October","Total",1063,"Rms","Rental Universe"
"24430",1994-10-01,"1994 October","Studio",87,"Rms","Rental Universe"
"24430",1994-10-01,"1994 October","1 Bedroom",300,"Rms","Rental Universe"
"24430",1994-10-01,"1994 October","2 Bedroom",486,"Rms","Rental Universe"
"24430",1994-10-01,"1994 October","3 Bedroom +",181,"Rms","Rental Universe"
"24430",1994-10-01,"1994 October","Total",1054,"Rms","Rental Universe"
"24430",1995-10-01,"1995 October","Studio",77,"Rms","Rental Universe"
"24430",1995-10-01,"1995 October","1 Bedroom",292,"Rms","Rental Universe"
"24430",1995-10-01,"1995 October","2 Bedroom",493,"Rms","Rental Universe"
"24430",1995-10-01,"1995 October","3 Bedroom +",181,"Rms","Rental Universe"
"24430",1995-10-01,"1995 October","Total",1043,"Rms","Rental Universe"
"24430",1996-10-01,"1996 October","Studio",139,"Rms","Rental Universe"
"24430",1996-10-01,"1996 October","1 Bedroom",334,"Rms","Rental Universe"
"24430",1996-10-01,"1996 October","2 Bedroom",510,"Rms","Rental Universe"
"24430",1996-10-01,"1996 October","3 Bedroom +",167,"Rms","Rental Universe"
"24430",1996-10-01,"1996 October","Total",1150,"Rms","Rental Universe"
"24430",1997-10-01,"1997 October","Studio",141,"Rms","Rental Universe"
"24430",1997-10-01,"1997 October","1 Bedroom",343,"Rms","Rental Universe"
"24430",1997-10-01,"1997 October","2 Bedroom",504,"Rms","Rental Universe"
"24430",1997-10-01,"1997 October","3 Bedroom +",184,"Rms","Rental Universe"
"24430",1997-10-01,"1997 October","Total",1172,"Rms","Rental Universe"
"24430",1998-10-01,"1998 October","Studio",146,"Rms","Rental Universe"
"24430",1998-10-01,"1998 October","1 Bedroom",360,"Rms","Rental Universe"
"24430",1998-10-01,"1998 October","2 Bedroom",509,"Rms","Rental Universe"
"24430",1998-10-01,"1998 October","3 Bedroom +",191,"Rms","Rental Universe"
"24430",1998-10-01,"1998 October","Total",1206,"Rms","Rental Universe"
"24430",1999-10-01,"1999 October","Studio",149,"Rms","Rental Universe"
"24430",1999-10-01,"1999 October","1 Bedroom",378,"Rms","Rental Universe"
"24430",1999-10-01,"1999 October","2 Bedroom",501,"Rms","Rental Universe"
"24430",1999-10-01,"1999 October","3 Bedroom +",196,"Rms","Rental Universe"
"24430",1999-10-01,"1999 October","Total",1224,"Rms","Rental Universe"
"24430",2000-10-01,"2000 October","Studio",149,"Rms","Rental Universe"
"24430",2000-10-01,"2000 October","1 Bedroom",371,"Rms","Rental Universe"
"24430",2000-10-01,"2000 October","2 Bedroom",498,"Rms","Rental Universe"
"24430",2000-10-01,"2000 October","3 Bedroom +",197,"Rms","Rental Universe"
"24430",2000-10-01,"2000 October","Total",1215,"Rms","Rental Universe"
"24430",2001-10-01,"2001 October","Studio",164,"Rms","Rental Universe"
"24430",2001-10-01,"2001 October","1 Bedroom",374,"Rms","Rental Universe"
"24430",2001-10-01,"2001 October","2 Bedroom",504,"Rms","Rental Universe"
"24430",2001-10-01,"2001 October","3 Bedroom +",192,"Rms","Rental Universe"
"24430",2001-10-01,"2001 October","Total",1234,"Rms","Rental Universe"
"24430",2002-10-01,"2002 October","Studio",157,"Rms","Rental Universe"
"24430",2002-10-01,"2002 October","1 Bedroom",380,"Rms","Rental Universe"
"24430",2002-10-01,"2002 October","2 Bedroom",530,"Rms","Rental Universe"
"24430",2002-10-01,"2002 October","3 Bedroom +",185,"Rms","Rental Universe"
"24430",2002-10-01,"2002 October","Total",1252,"Rms","Rental Universe"
"24430",2003-10-01,"2003 October","Studio",151,"Rms","Rental Universe"
