"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"48840",1990-10-01,"1990 October","Studio",60,"Rms","Rental Universe"
"48840",1990-10-01,"1990 October","1 Bedroom",639,"Rms","Rental Universe"
"48840",1990-10-01,"1990 October","2 Bedroom",1031,"Rms","Rental Universe"
"48840",1990-10-01,"1990 October","3 Bedroom +",196,"Rms","Rental Universe"
"48840",1990-10-01,"1990 October","Total",1926,"Rms","Rental Universe"
"48840",1991-10-01,"1991 October","Studio",53,"Rms","Rental Universe"
"48840",1991-10-01,"1991 October","1 Bedroom",650,"Rms","Rental Universe"
"48840",1991-10-01,"1991 October","2 Bedroom",1010,"Rms","Rental Universe"
"48840",1991-10-01,"1991 October","3 Bedroom +",158,"Rms","Rental Universe"
"48840",1991-10-01,"1991 October","Total",1871,"Rms","Rental Universe"
"48840",1992-10-01,"1992 October","Studio",57,"Rms","Rental Universe"
"48840",1992-10-01,"1992 October","1 Bedroom",646,"Rms","Rental Universe"
"48840",1992-10-01,"1992 October","2 Bedroom",1015,"Rms","Rental Universe"
"48840",1992-10-01,"1992 October","3 Bedroom +",155,"Rms","Rental Universe"
"48840",1992-10-01,"1992 October","Total",1873,"Rms","Rental Universe"
"48840",1993-10-01,"1993 October","Studio",67,"Rms","Rental Universe"
"48840",1993-10-01,"1993 October","1 Bedroom",631,"Rms","Rental Universe"
"48840",1993-10-01,"1993 October","2 Bedroom",1008,"Rms","Rental Universe"
"48840",1993-10-01,"1993 October","3 Bedroom +",155,"Rms","Rental Universe"
"48840",1993-10-01,"1993 October","Total",1861,"Rms","Rental Universe"
"48840",1994-10-01,"1994 October","Studio",57,"Rms","Rental Universe"
"48840",1994-10-01,"1994 October","1 Bedroom",643,"Rms","Rental Universe"
"48840",1994-10-01,"1994 October","2 Bedroom",1021,"Rms","Rental Universe"
"48840",1994-10-01,"1994 October","3 Bedroom +",156,"Rms","Rental Universe"
"48840",1994-10-01,"1994 October","Total",1877,"Rms","Rental Universe"
"48840",1995-10-01,"1995 October","Studio",55,"Rms","Rental Universe"
"48840",1995-10-01,"1995 October","1 Bedroom",638,"Rms","Rental Universe"
"48840",1995-10-01,"1995 October","2 Bedroom",978,"Rms","Rental Universe"
"48840",1995-10-01,"1995 October","3 Bedroom +",157,"Rms","Rental Universe"
"48840",1995-10-01,"1995 October","Total",1828,"Rms","Rental Universe"
"48840",1996-10-01,"1996 October","Studio",56,"Rms","Rental Universe"
"48840",1996-10-01,"1996 October","1 Bedroom",632,"Rms","Rental Universe"
"48840",1996-10-01,"1996 October","2 Bedroom",985,"Rms","Rental Universe"
"48840",1996-10-01,"1996 October","3 Bedroom +",156,"Rms","Rental Universe"
"48840",1996-10-01,"1996 October","Total",1829,"Rms","Rental Universe"
"48840",1997-10-01,"1997 October","Studio",56,"Rms","Rental Universe"
"48840",1997-10-01,"1997 October","1 Bedroom",623,"Rms","Rental Universe"
"48840",1997-10-01,"1997 October","2 Bedroom",997,"Rms","Rental Universe"
"48840",1997-10-01,"1997 October","3 Bedroom +",156,"Rms","Rental Universe"
"48840",1997-10-01,"1997 October","Total",1832,"Rms","Rental Universe"
"48840",1998-10-01,"1998 October","Studio",56,"Rms","Rental Universe"
"48840",1998-10-01,"1998 October","1 Bedroom",614,"Rms","Rental Universe"
"48840",1998-10-01,"1998 October","2 Bedroom",981,"Rms","Rental Universe"
"48840",1998-10-01,"1998 October","3 Bedroom +",153,"Rms","Rental Universe"
"48840",1998-10-01,"1998 October","Total",1804,"Rms","Rental Universe"
"48840",1999-10-01,"1999 October","Studio",58,"Rms","Rental Universe"
"48840",1999-10-01,"1999 October","1 Bedroom",612,"Rms","Rental Universe"
"48840",1999-10-01,"1999 October","2 Bedroom",981,"Rms","Rental Universe"
"48840",1999-10-01,"1999 October","3 Bedroom +",152,"Rms","Rental Universe"
"48840",1999-10-01,"1999 October","Total",1803,"Rms","Rental Universe"
"48840",2000-10-01,"2000 October","Studio",56,"Rms","Rental Universe"
"48840",2000-10-01,"2000 October","1 Bedroom",609,"Rms","Rental Universe"
"48840",2000-10-01,"2000 October","2 Bedroom",981,"Rms","Rental Universe"
"48840",2000-10-01,"2000 October","3 Bedroom +",152,"Rms","Rental Universe"
