"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"12220",1990-10-01,"1990 October","Studio",106,"Rms","Rental Universe"
"12220",1990-10-01,"1990 October","1 Bedroom",375,"Rms","Rental Universe"
"12220",1990-10-01,"1990 October","2 Bedroom",625,"Rms","Rental Universe"
"12220",1990-10-01,"1990 October","3 Bedroom +",95,"Rms","Rental Universe"
"12220",1990-10-01,"1990 October","Total",1201,"Rms","Rental Universe"
"12220",1991-10-01,"1991 October","Studio",123,"Rms","Rental Universe"
"12220",1991-10-01,"1991 October","1 Bedroom",328,"Rms","Rental Universe"
"12220",1991-10-01,"1991 October","2 Bedroom",648,"Rms","Rental Universe"
"12220",1991-10-01,"1991 October","3 Bedroom +",100,"Rms","Rental Universe"
"12220",1991-10-01,"1991 October","Total",1199,"Rms","Rental Universe"
"12220",1992-10-01,"1992 October","Studio",109,"Rms","Rental Universe"
"12220",1992-10-01,"1992 October","1 Bedroom",332,"Rms","Rental Universe"
"12220",1992-10-01,"1992 October","2 Bedroom",642,"Rms","Rental Universe"
"12220",1992-10-01,"1992 October","3 Bedroom +",102,"Rms","Rental Universe"
"12220",1992-10-01,"1992 October","Total",1185,"Rms","Rental Universe"
"12220",1993-10-01,"1993 October","Studio",120,"Rms","Rental Universe"
"12220",1993-10-01,"1993 October","1 Bedroom",340,"Rms","Rental Universe"
"12220",1993-10-01,"1993 October","2 Bedroom",637,"Rms","Rental Universe"
"12220",1993-10-01,"1993 October","3 Bedroom +",107,"Rms","Rental Universe"
"12220",1993-10-01,"1993 October","Total",1204,"Rms","Rental Universe"
"12220",1994-10-01,"1994 October","Studio",110,"Rms","Rental Universe"
"12220",1994-10-01,"1994 October","1 Bedroom",337,"Rms","Rental Universe"
"12220",1994-10-01,"1994 October","2 Bedroom",638,"Rms","Rental Universe"
"12220",1994-10-01,"1994 October","3 Bedroom +",112,"Rms","Rental Universe"
"12220",1994-10-01,"1994 October","Total",1197,"Rms","Rental Universe"
"12220",1995-10-01,"1995 October","Studio",115,"Rms","Rental Universe"
"12220",1995-10-01,"1995 October","1 Bedroom",363,"Rms","Rental Universe"
"12220",1995-10-01,"1995 October","2 Bedroom",644,"Rms","Rental Universe"
"12220",1995-10-01,"1995 October","3 Bedroom +",101,"Rms","Rental Universe"
"12220",1995-10-01,"1995 October","Total",1223,"Rms","Rental Universe"
"12220",1996-10-01,"1996 October","Studio",112,"Rms","Rental Universe"
"12220",1996-10-01,"1996 October","1 Bedroom",363,"Rms","Rental Universe"
"12220",1996-10-01,"1996 October","2 Bedroom",649,"Rms","Rental Universe"
"12220",1996-10-01,"1996 October","3 Bedroom +",112,"Rms","Rental Universe"
"12220",1996-10-01,"1996 October","Total",1236,"Rms","Rental Universe"
"12220",1997-10-01,"1997 October","Studio",112,"Rms","Rental Universe"
"12220",1997-10-01,"1997 October","1 Bedroom",363,"Rms","Rental Universe"
"12220",1997-10-01,"1997 October","2 Bedroom",662,"Rms","Rental Universe"
"12220",1997-10-01,"1997 October","3 Bedroom +",111,"Rms","Rental Universe"
"12220",1997-10-01,"1997 October","Total",1248,"Rms","Rental Universe"
"12220",1998-10-01,"1998 October","Studio",109,"Rms","Rental Universe"
"12220",1998-10-01,"1998 October","1 Bedroom",360,"Rms","Rental Universe"
"12220",1998-10-01,"1998 October","2 Bedroom",659,"Rms","Rental Universe"
"12220",1998-10-01,"1998 October","3 Bedroom +",111,"Rms","Rental Universe"
"12220",1998-10-01,"1998 October","Total",1239,"Rms","Rental Universe"
"12220",1999-10-01,"1999 October","Studio",109,"Rms","Rental Universe"
"12220",1999-10-01,"1999 October","1 Bedroom",362,"Rms","Rental Universe"
"12220",1999-10-01,"1999 October","2 Bedroom",696,"Rms","Rental Universe"
"12220",1999-10-01,"1999 October","3 Bedroom +",113,"Rms","Rental Universe"
"12220",1999-10-01,"1999 October","Total",1280,"Rms","Rental Universe"
"12220",2000-10-01,"2000 October","Studio",109,"Rms","Rental Universe"
"12220",2000-10-01,"2000 October","1 Bedroom",359,"Rms","Rental Universe"
"12220",2000-10-01,"2000 October","2 Bedroom",716,"Rms","Rental Universe"
"12220",2000-10-01,"2000 October","3 Bedroom +",113,"Rms","Rental Universe"
"12220",2000-10-01,"2000 October","Total",1297,"Rms","Rental Universe"
"12220",2001-10-01,"2001 October","Studio",109,"Rms","Rental Universe"
"12220",2001-10-01,"2001 October","1 Bedroom",360,"Rms","Rental Universe"
"12220",2001-10-01,"2001 October","2 Bedroom",728,"Rms","Rental Universe"
"12220",2001-10-01,"2001 October","3 Bedroom +",110,"Rms","Rental Universe"
"12220",2001-10-01,"2001 October","Total",1307,"Rms","Rental Universe"
"12220",2002-10-01,"2002 October","Studio",106,"Rms","Rental Universe"
"12220",2002-10-01,"2002 October","1 Bedroom",359,"Rms","Rental Universe"
"12220",2002-10-01,"2002 October","2 Bedroom",728,"Rms","Rental Universe"
"12220",2002-10-01,"2002 October","3 Bedroom +",107,"Rms","Rental Universe"
"12220",2002-10-01,"2002 October","Total",1300,"Rms","Rental Universe"
"12220",2003-10-01,"2003 October","Studio",106,"Rms","Rental Universe"
"12220",2003-10-01,"2003 October","1 Bedroom",358,"Rms","Rental Universe"
"12220",2003-10-01,"2003 October","2 Bedroom",726,"Rms","Rental Universe"
"12220",2003-10-01,"2003 October","3 Bedroom +",107,"Rms","Rental Universe"
"12220",2003-10-01,"2003 October","Total",1297,"Rms","Rental Universe"
"12220",2004-10-01,"2004 October","Studio",106,"Rms","Rental Universe"
