"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35505",1990-10-01,"1990 October","Studio",5070,"Rms","Rental Universe"
"35505",1990-10-01,"1990 October","1 Bedroom",27803,"Rms","Rental Universe"
"35505",1990-10-01,"1990 October","2 Bedroom",27391,"Rms","Rental Universe"
"35505",1990-10-01,"1990 October","3 Bedroom +",12201,"Rms","Rental Universe"
"35505",1990-10-01,"1990 October","Total",72465,"Rms","Rental Universe"
"35505",1991-10-01,"1991 October","Studio",5244,"Rms","Rental Universe"
"35505",1991-10-01,"1991 October","1 Bedroom",28608,"Rms","Rental Universe"
"35505",1991-10-01,"1991 October","2 Bedroom",27564,"Rms","Rental Universe"
"35505",1991-10-01,"1991 October","3 Bedroom +",11261,"Rms","Rental Universe"
"35505",1991-10-01,"1991 October","Total",72677,"Rms","Rental Universe"
"35505",1992-10-01,"1992 October","Studio",5292,"Rms","Rental Universe"
"35505",1992-10-01,"1992 October","1 Bedroom",28384,"Rms","Rental Universe"
"35505",1992-10-01,"1992 October","2 Bedroom",27449,"Rms","Rental Universe"
"35505",1992-10-01,"1992 October","3 Bedroom +",10981,"Rms","Rental Universe"
"35505",1992-10-01,"1992 October","Total",72106,"Rms","Rental Universe"
"35505",1993-10-01,"1993 October","Studio",5286,"Rms","Rental Universe"
"35505",1993-10-01,"1993 October","1 Bedroom",28465,"Rms","Rental Universe"
"35505",1993-10-01,"1993 October","2 Bedroom",27067,"Rms","Rental Universe"
"35505",1993-10-01,"1993 October","3 Bedroom +",10455,"Rms","Rental Universe"
"35505",1993-10-01,"1993 October","Total",71273,"Rms","Rental Universe"
"35505",1994-10-01,"1994 October","Studio",5277,"Rms","Rental Universe"
"35505",1994-10-01,"1994 October","1 Bedroom",28379,"Rms","Rental Universe"
"35505",1994-10-01,"1994 October","2 Bedroom",26613,"Rms","Rental Universe"
"35505",1994-10-01,"1994 October","3 Bedroom +",10431,"Rms","Rental Universe"
"35505",1994-10-01,"1994 October","Total",70700,"Rms","Rental Universe"
"35505",1995-10-01,"1995 October","Studio",5268,"Rms","Rental Universe"
"35505",1995-10-01,"1995 October","1 Bedroom",28405,"Rms","Rental Universe"
"35505",1995-10-01,"1995 October","2 Bedroom",26417,"Rms","Rental Universe"
"35505",1995-10-01,"1995 October","3 Bedroom +",10161,"Rms","Rental Universe"
"35505",1995-10-01,"1995 October","Total",70251,"Rms","Rental Universe"
"35505",1996-10-01,"1996 October","Studio",5221,"Rms","Rental Universe"
"35505",1996-10-01,"1996 October","1 Bedroom",28282,"Rms","Rental Universe"
"35505",1996-10-01,"1996 October","2 Bedroom",26387,"Rms","Rental Universe"
"35505",1996-10-01,"1996 October","3 Bedroom +",9921,"Rms","Rental Universe"
"35505",1996-10-01,"1996 October","Total",69811,"Rms","Rental Universe"
"35505",1997-10-01,"1997 October","Studio",5338,"Rms","Rental Universe"
"35505",1997-10-01,"1997 October","1 Bedroom",28576,"Rms","Rental Universe"
"35505",1997-10-01,"1997 October","2 Bedroom",26409,"Rms","Rental Universe"
"35505",1997-10-01,"1997 October","3 Bedroom +",9688,"Rms","Rental Universe"
"35505",1997-10-01,"1997 October","Total",70011,"Rms","Rental Universe"
"35505",1998-10-01,"1998 October","Studio",5384,"Rms","Rental Universe"
"35505",1998-10-01,"1998 October","1 Bedroom",28427,"Rms","Rental Universe"
"35505",1998-10-01,"1998 October","2 Bedroom",26156,"Rms","Rental Universe"
"35505",1998-10-01,"1998 October","3 Bedroom +",9358,"Rms","Rental Universe"
"35505",1998-10-01,"1998 October","Total",69325,"Rms","Rental Universe"
"35505",1999-10-01,"1999 October","Studio",5392,"Rms","Rental Universe"
"35505",1999-10-01,"1999 October","1 Bedroom",28384,"Rms","Rental Universe"
"35505",1999-10-01,"1999 October","2 Bedroom",26072,"Rms","Rental Universe"
"35505",1999-10-01,"1999 October","3 Bedroom +",8956,"Rms","Rental Universe"
"35505",1999-10-01,"1999 October","Total",68804,"Rms","Rental Universe"
"35505",2000-10-01,"2000 October","Studio",5381,"Rms","Rental Universe"
"35505",2000-10-01,"2000 October","1 Bedroom",28439,"Rms","Rental Universe"
"35505",2000-10-01,"2000 October","2 Bedroom",26214,"Rms","Rental Universe"
"35505",2000-10-01,"2000 October","3 Bedroom +",8737,"Rms","Rental Universe"
"35505",2000-10-01,"2000 October","Total",68771,"Rms","Rental Universe"
"35505",2001-10-01,"2001 October","Studio",5320,"Rms","Rental Universe"
"35505",2001-10-01,"2001 October","1 Bedroom",28329,"Rms","Rental Universe"
"35505",2001-10-01,"2001 October","2 Bedroom",25835,"Rms","Rental Universe"
"35505",2001-10-01,"2001 October","3 Bedroom +",8644,"Rms","Rental Universe"
"35505",2001-10-01,"2001 October","Total",68128,"Rms","Rental Universe"
"35505",2002-10-01,"2002 October","Studio",5299,"Rms","Rental Universe"
