"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35530",1990-10-01,"1990 October","Studio",87,"Rms","Rental Universe"
"35530",1990-10-01,"1990 October","1 Bedroom",565,"Rms","Rental Universe"
"35530",1990-10-01,"1990 October","2 Bedroom",627,"Rms","Rental Universe"
"35530",1990-10-01,"1990 October","3 Bedroom +",76,"Rms","Rental Universe"
"35530",1990-10-01,"1990 October","Total",1355,"Rms","Rental Universe"
"35530",1991-10-01,"1991 October","Studio",87,"Rms","Rental Universe"
"35530",1991-10-01,"1991 October","1 Bedroom",591,"Rms","Rental Universe"
"35530",1991-10-01,"1991 October","2 Bedroom",623,"Rms","Rental Universe"
"35530",1991-10-01,"1991 October","3 Bedroom +",76,"Rms","Rental Universe"
"35530",1991-10-01,"1991 October","Total",1377,"Rms","Rental Universe"
"35530",1992-10-01,"1992 October","Studio",84,"Rms","Rental Universe"
"35530",1992-10-01,"1992 October","1 Bedroom",591,"Rms","Rental Universe"
"35530",1992-10-01,"1992 October","2 Bedroom",622,"Rms","Rental Universe"
"35530",1992-10-01,"1992 October","3 Bedroom +",78,"Rms","Rental Universe"
"35530",1992-10-01,"1992 October","Total",1375,"Rms","Rental Universe"
"35530",1993-10-01,"1993 October","Studio",85,"Rms","Rental Universe"
"35530",1993-10-01,"1993 October","1 Bedroom",597,"Rms","Rental Universe"
"35530",1993-10-01,"1993 October","2 Bedroom",622,"Rms","Rental Universe"
"35530",1993-10-01,"1993 October","3 Bedroom +",77,"Rms","Rental Universe"
"35530",1993-10-01,"1993 October","Total",1381,"Rms","Rental Universe"
"35530",1994-10-01,"1994 October","Studio",84,"Rms","Rental Universe"
"35530",1994-10-01,"1994 October","1 Bedroom",606,"Rms","Rental Universe"
"35530",1994-10-01,"1994 October","2 Bedroom",604,"Rms","Rental Universe"
"35530",1994-10-01,"1994 October","3 Bedroom +",77,"Rms","Rental Universe"
"35530",1994-10-01,"1994 October","Total",1371,"Rms","Rental Universe"
"35530",1995-10-01,"1995 October","Studio",84,"Rms","Rental Universe"
"35530",1995-10-01,"1995 October","1 Bedroom",604,"Rms","Rental Universe"
"35530",1995-10-01,"1995 October","2 Bedroom",606,"Rms","Rental Universe"
"35530",1995-10-01,"1995 October","3 Bedroom +",76,"Rms","Rental Universe"
"35530",1995-10-01,"1995 October","Total",1370,"Rms","Rental Universe"
"35530",1996-10-01,"1996 October","Studio",83,"Rms","Rental Universe"
"35530",1996-10-01,"1996 October","1 Bedroom",601,"Rms","Rental Universe"
"35530",1996-10-01,"1996 October","2 Bedroom",614,"Rms","Rental Universe"
"35530",1996-10-01,"1996 October","3 Bedroom +",75,"Rms","Rental Universe"
"35530",1996-10-01,"1996 October","Total",1373,"Rms","Rental Universe"
"35530",1997-10-01,"1997 October","Studio",84,"Rms","Rental Universe"
"35530",1997-10-01,"1997 October","1 Bedroom",600,"Rms","Rental Universe"
"35530",1997-10-01,"1997 October","2 Bedroom",613,"Rms","Rental Universe"
"35530",1997-10-01,"1997 October","3 Bedroom +",76,"Rms","Rental Universe"
"35530",1997-10-01,"1997 October","Total",1373,"Rms","Rental Universe"
"35530",1998-10-01,"1998 October","Studio",76,"Rms","Rental Universe"
"35530",1998-10-01,"1998 October","1 Bedroom",593,"Rms","Rental Universe"
