"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35567",1990-10-01,"1990 October","Studio",47,"Rms","Rental Universe"
"35567",1990-10-01,"1990 October","1 Bedroom",291,"Rms","Rental Universe"
"35567",1990-10-01,"1990 October","2 Bedroom",368,"Rms","Rental Universe"
"35567",1990-10-01,"1990 October","3 Bedroom +",37,"Rms","Rental Universe"
"35567",1990-10-01,"1990 October","Total",743,"Rms","Rental Universe"
"35567",1991-10-01,"1991 October","Studio",46,"Rms","Rental Universe"
"35567",1991-10-01,"1991 October","1 Bedroom",295,"Rms","Rental Universe"
"35567",1991-10-01,"1991 October","2 Bedroom",370,"Rms","Rental Universe"
"35567",1991-10-01,"1991 October","3 Bedroom +",71,"Rms","Rental Universe"
"35567",1991-10-01,"1991 October","Total",782,"Rms","Rental Universe"
"35567",1992-10-01,"1992 October","Studio",45,"Rms","Rental Universe"
"35567",1992-10-01,"1992 October","1 Bedroom",279,"Rms","Rental Universe"
"35567",1992-10-01,"1992 October","2 Bedroom",367,"Rms","Rental Universe"
"35567",1992-10-01,"1992 October","3 Bedroom +",67,"Rms","Rental Universe"
"35567",1992-10-01,"1992 October","Total",758,"Rms","Rental Universe"
"35567",1993-10-01,"1993 October","Studio",44,"Rms","Rental Universe"
"35567",1993-10-01,"1993 October","1 Bedroom",271,"Rms","Rental Universe"
"35567",1993-10-01,"1993 October","2 Bedroom",334,"Rms","Rental Universe"
"35567",1993-10-01,"1993 October","3 Bedroom +",67,"Rms","Rental Universe"
"35567",1993-10-01,"1993 October","Total",716,"Rms","Rental Universe"
"35567",1994-10-01,"1994 October","Studio",43,"Rms","Rental Universe"
"35567",1994-10-01,"1994 October","1 Bedroom",273,"Rms","Rental Universe"
"35567",1994-10-01,"1994 October","2 Bedroom",331,"Rms","Rental Universe"
"35567",1994-10-01,"1994 October","3 Bedroom +",70,"Rms","Rental Universe"
"35567",1994-10-01,"1994 October","Total",717,"Rms","Rental Universe"
"35567",1995-10-01,"1995 October","Studio",45,"Rms","Rental Universe"
"35567",1995-10-01,"1995 October","1 Bedroom",264,"Rms","Rental Universe"
"35567",1995-10-01,"1995 October","2 Bedroom",328,"Rms","Rental Universe"
"35567",1995-10-01,"1995 October","3 Bedroom +",70,"Rms","Rental Universe"
"35567",1995-10-01,"1995 October","Total",707,"Rms","Rental Universe"
"35567",1996-10-01,"1996 October","Studio",46,"Rms","Rental Universe"
"35567",1996-10-01,"1996 October","1 Bedroom",250,"Rms","Rental Universe"
"35567",1996-10-01,"1996 October","2 Bedroom",315,"Rms","Rental Universe"
"35567",1996-10-01,"1996 October","3 Bedroom +",29,"Rms","Rental Universe"
"35567",1996-10-01,"1996 October","Total",640,"Rms","Rental Universe"
"35567",1997-10-01,"1997 October","Studio",46,"Rms","Rental Universe"
"35567",1997-10-01,"1997 October","1 Bedroom",252,"Rms","Rental Universe"
"35567",1997-10-01,"1997 October","2 Bedroom",321,"Rms","Rental Universe"
"35567",1997-10-01,"1997 October","3 Bedroom +",29,"Rms","Rental Universe"
"35567",1997-10-01,"1997 October","Total",648,"Rms","Rental Universe"
"35567",1998-10-01,"1998 October","Studio",49,"Rms","Rental Universe"
"35567",1998-10-01,"1998 October","1 Bedroom",246,"Rms","Rental Universe"
"35567",1998-10-01,"1998 October","2 Bedroom",316,"Rms","Rental Universe"
"35567",1998-10-01,"1998 October","3 Bedroom +",29,"Rms","Rental Universe"
"35567",1998-10-01,"1998 October","Total",640,"Rms","Rental Universe"
"35567",1999-10-01,"1999 October","Studio",49,"Rms","Rental Universe"
"35567",1999-10-01,"1999 October","1 Bedroom",245,"Rms","Rental Universe"
"35567",1999-10-01,"1999 October","2 Bedroom",315,"Rms","Rental Universe"
"35567",1999-10-01,"1999 October","3 Bedroom +",29,"Rms","Rental Universe"
