"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"48860",1990-10-01,"1990 October","Studio",117,"Rms","Rental Universe"
"48860",1990-10-01,"1990 October","1 Bedroom",896,"Rms","Rental Universe"
"48860",1990-10-01,"1990 October","2 Bedroom",1580,"Rms","Rental Universe"
"48860",1990-10-01,"1990 October","3 Bedroom +",1204,"Rms","Rental Universe"
"48860",1990-10-01,"1990 October","Total",3797,"Rms","Rental Universe"
"48860",1991-10-01,"1991 October","Studio",51,"Rms","Rental Universe"
"48860",1991-10-01,"1991 October","1 Bedroom",905,"Rms","Rental Universe"
"48860",1991-10-01,"1991 October","2 Bedroom",1603,"Rms","Rental Universe"
"48860",1991-10-01,"1991 October","3 Bedroom +",1198,"Rms","Rental Universe"
"48860",1991-10-01,"1991 October","Total",3757,"Rms","Rental Universe"
"48860",1992-10-01,"1992 October","Studio",51,"Rms","Rental Universe"
"48860",1992-10-01,"1992 October","1 Bedroom",905,"Rms","Rental Universe"
"48860",1992-10-01,"1992 October","2 Bedroom",1607,"Rms","Rental Universe"
"48860",1992-10-01,"1992 October","3 Bedroom +",1166,"Rms","Rental Universe"
"48860",1992-10-01,"1992 October","Total",3729,"Rms","Rental Universe"
"48860",1993-10-01,"1993 October","Studio",49,"Rms","Rental Universe"
"48860",1993-10-01,"1993 October","1 Bedroom",905,"Rms","Rental Universe"
"48860",1993-10-01,"1993 October","2 Bedroom",1607,"Rms","Rental Universe"
"48860",1993-10-01,"1993 October","3 Bedroom +",1089,"Rms","Rental Universe"
"48860",1993-10-01,"1993 October","Total",3650,"Rms","Rental Universe"
"48860",1994-10-01,"1994 October","Studio",49,"Rms","Rental Universe"
"48860",1994-10-01,"1994 October","1 Bedroom",905,"Rms","Rental Universe"
"48860",1994-10-01,"1994 October","2 Bedroom",1603,"Rms","Rental Universe"
"48860",1994-10-01,"1994 October","3 Bedroom +",898,"Rms","Rental Universe"
"48860",1994-10-01,"1994 October","Total",3455,"Rms","Rental Universe"
"48860",1995-10-01,"1995 October","Studio",49,"Rms","Rental Universe"
"48860",1995-10-01,"1995 October","1 Bedroom",904,"Rms","Rental Universe"
"48860",1995-10-01,"1995 October","2 Bedroom",1604,"Rms","Rental Universe"
"48860",1995-10-01,"1995 October","3 Bedroom +",868,"Rms","Rental Universe"
"48860",1995-10-01,"1995 October","Total",3425,"Rms","Rental Universe"
"48860",1996-10-01,"1996 October","Studio",45,"Rms","Rental Universe"
"48860",1996-10-01,"1996 October","1 Bedroom",902,"Rms","Rental Universe"
"48860",1996-10-01,"1996 October","2 Bedroom",1594,"Rms","Rental Universe"
"48860",1996-10-01,"1996 October","3 Bedroom +",725,"Rms","Rental Universe"
"48860",1996-10-01,"1996 October","Total",3266,"Rms","Rental Universe"
"48860",1997-10-01,"1997 October","Studio",45,"Rms","Rental Universe"
