"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35546",1990-10-01,"1990 October","Studio",17,"Rms","Rental Universe"
"35546",1990-10-01,"1990 October","1 Bedroom",280,"Rms","Rental Universe"
"35546",1990-10-01,"1990 October","2 Bedroom",541,"Rms","Rental Universe"
"35546",1990-10-01,"1990 October","3 Bedroom +",46,"Rms","Rental Universe"
"35546",1990-10-01,"1990 October","Total",884,"Rms","Rental Universe"
"35546",1991-10-01,"1991 October","Studio",17,"Rms","Rental Universe"
"35546",1991-10-01,"1991 October","1 Bedroom",276,"Rms","Rental Universe"
"35546",1991-10-01,"1991 October","2 Bedroom",542,"Rms","Rental Universe"
"35546",1991-10-01,"1991 October","3 Bedroom +",77,"Rms","Rental Universe"
"35546",1991-10-01,"1991 October","Total",912,"Rms","Rental Universe"
"35546",1992-10-01,"1992 October","Studio",16,"Rms","Rental Universe"
"35546",1992-10-01,"1992 October","1 Bedroom",271,"Rms","Rental Universe"
"35546",1992-10-01,"1992 October","2 Bedroom",533,"Rms","Rental Universe"
"35546",1992-10-01,"1992 October","3 Bedroom +",63,"Rms","Rental Universe"
"35546",1992-10-01,"1992 October","Total",883,"Rms","Rental Universe"
"35546",1993-10-01,"1993 October","Studio",16,"Rms","Rental Universe"
"35546",1993-10-01,"1993 October","1 Bedroom",275,"Rms","Rental Universe"
"35546",1993-10-01,"1993 October","2 Bedroom",533,"Rms","Rental Universe"
"35546",1993-10-01,"1993 October","3 Bedroom +",63,"Rms","Rental Universe"
"35546",1993-10-01,"1993 October","Total",887,"Rms","Rental Universe"
"35546",1994-10-01,"1994 October","Studio",15,"Rms","Rental Universe"
"35546",1994-10-01,"1994 October","1 Bedroom",270,"Rms","Rental Universe"
"35546",1994-10-01,"1994 October","2 Bedroom",571,"Rms","Rental Universe"
"35546",1994-10-01,"1994 October","3 Bedroom +",63,"Rms","Rental Universe"
"35546",1994-10-01,"1994 October","Total",919,"Rms","Rental Universe"
"35546",1995-10-01,"1995 October","Studio",15,"Rms","Rental Universe"
"35546",1995-10-01,"1995 October","1 Bedroom",267,"Rms","Rental Universe"
"35546",1995-10-01,"1995 October","2 Bedroom",580,"Rms","Rental Universe"
"35546",1995-10-01,"1995 October","3 Bedroom +",52,"Rms","Rental Universe"
"35546",1995-10-01,"1995 October","Total",914,"Rms","Rental Universe"
"35546",1996-10-01,"1996 October","Studio",15,"Rms","Rental Universe"
"35546",1996-10-01,"1996 October","1 Bedroom",263,"Rms","Rental Universe"
"35546",1996-10-01,"1996 October","2 Bedroom",586,"Rms","Rental Universe"
"35546",1996-10-01,"1996 October","3 Bedroom +",49,"Rms","Rental Universe"
"35546",1996-10-01,"1996 October","Total",913,"Rms","Rental Universe"
"35546",1997-10-01,"1997 October","Studio",15,"Rms","Rental Universe"
"35546",1997-10-01,"1997 October","1 Bedroom",269,"Rms","Rental Universe"
"35546",1997-10-01,"1997 October","2 Bedroom",585,"Rms","Rental Universe"
"35546",1997-10-01,"1997 October","3 Bedroom +",26,"Rms","Rental Universe"
"35546",1997-10-01,"1997 October","Total",895,"Rms","Rental Universe"
"35546",1998-10-01,"1998 October","Studio",16,"Rms","Rental Universe"
"35546",1998-10-01,"1998 October","1 Bedroom",269,"Rms","Rental Universe"
"35546",1998-10-01,"1998 October","2 Bedroom",591,"Rms","Rental Universe"
"35546",1998-10-01,"1998 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",1998-10-01,"1998 October","Total",903,"Rms","Rental Universe"
"35546",1999-10-01,"1999 October","Studio",16,"Rms","Rental Universe"
"35546",1999-10-01,"1999 October","1 Bedroom",269,"Rms","Rental Universe"
"35546",1999-10-01,"1999 October","2 Bedroom",593,"Rms","Rental Universe"
"35546",1999-10-01,"1999 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",1999-10-01,"1999 October","Total",905,"Rms","Rental Universe"
"35546",2000-10-01,"2000 October","Studio",16,"Rms","Rental Universe"
"35546",2000-10-01,"2000 October","1 Bedroom",267,"Rms","Rental Universe"
"35546",2000-10-01,"2000 October","2 Bedroom",590,"Rms","Rental Universe"
"35546",2000-10-01,"2000 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2000-10-01,"2000 October","Total",900,"Rms","Rental Universe"
"35546",2001-10-01,"2001 October","Studio",16,"Rms","Rental Universe"
"35546",2001-10-01,"2001 October","1 Bedroom",269,"Rms","Rental Universe"
"35546",2001-10-01,"2001 October","2 Bedroom",585,"Rms","Rental Universe"
"35546",2001-10-01,"2001 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2001-10-01,"2001 October","Total",897,"Rms","Rental Universe"
"35546",2002-10-01,"2002 October","Studio",16,"Rms","Rental Universe"
"35546",2002-10-01,"2002 October","1 Bedroom",267,"Rms","Rental Universe"
"35546",2002-10-01,"2002 October","2 Bedroom",583,"Rms","Rental Universe"
"35546",2002-10-01,"2002 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2002-10-01,"2002 October","Total",893,"Rms","Rental Universe"
"35546",2003-10-01,"2003 October","Studio",16,"Rms","Rental Universe"
"35546",2003-10-01,"2003 October","1 Bedroom",268,"Rms","Rental Universe"
"35546",2003-10-01,"2003 October","2 Bedroom",584,"Rms","Rental Universe"
"35546",2003-10-01,"2003 October","3 Bedroom +",26,"Rms","Rental Universe"
"35546",2003-10-01,"2003 October","Total",894,"Rms","Rental Universe"
"35546",2004-10-01,"2004 October","Studio",16,"Rms","Rental Universe"
"35546",2004-10-01,"2004 October","1 Bedroom",269,"Rms","Rental Universe"
"35546",2004-10-01,"2004 October","2 Bedroom",581,"Rms","Rental Universe"
"35546",2004-10-01,"2004 October","3 Bedroom +",26,"Rms","Rental Universe"
"35546",2004-10-01,"2004 October","Total",892,"Rms","Rental Universe"
"35546",2005-10-01,"2005 October","Studio",16,"Rms","Rental Universe"
"35546",2005-10-01,"2005 October","1 Bedroom",273,"Rms","Rental Universe"
"35546",2005-10-01,"2005 October","2 Bedroom",578,"Rms","Rental Universe"
"35546",2005-10-01,"2005 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2005-10-01,"2005 October","Total",894,"Rms","Rental Universe"
"35546",2006-10-01,"2006 October","Studio",15,"Rms","Rental Universe"
"35546",2006-10-01,"2006 October","1 Bedroom",272,"Rms","Rental Universe"
"35546",2006-10-01,"2006 October","2 Bedroom",582,"Rms","Rental Universe"
"35546",2006-10-01,"2006 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2006-10-01,"2006 October","Total",896,"Rms","Rental Universe"
"35546",2007-10-01,"2007 October","Studio",14,"Rms","Rental Universe"
"35546",2007-10-01,"2007 October","1 Bedroom",273,"Rms","Rental Universe"
"35546",2007-10-01,"2007 October","2 Bedroom",573,"Rms","Rental Universe"
"35546",2007-10-01,"2007 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2007-10-01,"2007 October","Total",887,"Rms","Rental Universe"
"35546",2008-10-01,"2008 October","Studio",14,"Rms","Rental Universe"
"35546",2008-10-01,"2008 October","1 Bedroom",274,"Rms","Rental Universe"
"35546",2008-10-01,"2008 October","2 Bedroom",573,"Rms","Rental Universe"
"35546",2008-10-01,"2008 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2008-10-01,"2008 October","Total",888,"Rms","Rental Universe"
"35546",2009-10-01,"2009 October","Studio",13,"Rms","Rental Universe"
"35546",2009-10-01,"2009 October","1 Bedroom",272,"Rms","Rental Universe"
"35546",2009-10-01,"2009 October","2 Bedroom",572,"Rms","Rental Universe"
"35546",2009-10-01,"2009 October","3 Bedroom +",28,"Rms","Rental Universe"
"35546",2009-10-01,"2009 October","Total",885,"Rms","Rental Universe"
"35546",2010-10-01,"2010 October","Studio",12,"Rms","Rental Universe"
"35546",2010-10-01,"2010 October","1 Bedroom",271,"Rms","Rental Universe"
"35546",2010-10-01,"2010 October","2 Bedroom",569,"Rms","Rental Universe"
"35546",2010-10-01,"2010 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2010-10-01,"2010 October","Total",879,"Rms","Rental Universe"
"35546",2011-10-01,"2011 October","Studio",11,"Rms","Rental Universe"
"35546",2011-10-01,"2011 October","1 Bedroom",278,"Rms","Rental Universe"
"35546",2011-10-01,"2011 October","2 Bedroom",576,"Rms","Rental Universe"
"35546",2011-10-01,"2011 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2011-10-01,"2011 October","Total",892,"Rms","Rental Universe"
"35546",2012-10-01,"2012 October","Studio",10,"Rms","Rental Universe"
"35546",2012-10-01,"2012 October","1 Bedroom",274,"Rms","Rental Universe"
"35546",2012-10-01,"2012 October","2 Bedroom",579,"Rms","Rental Universe"
"35546",2012-10-01,"2012 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2012-10-01,"2012 October","Total",890,"Rms","Rental Universe"
"35546",2013-10-01,"2013 October","Studio",10,"Rms","Rental Universe"
"35546",2013-10-01,"2013 October","1 Bedroom",268,"Rms","Rental Universe"
"35546",2013-10-01,"2013 October","2 Bedroom",581,"Rms","Rental Universe"
"35546",2013-10-01,"2013 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2013-10-01,"2013 October","Total",886,"Rms","Rental Universe"
"35546",2014-10-01,"2014 October","Studio",10,"Rms","Rental Universe"
"35546",2014-10-01,"2014 October","1 Bedroom",275,"Rms","Rental Universe"
"35546",2014-10-01,"2014 October","2 Bedroom",575,"Rms","Rental Universe"
"35546",2014-10-01,"2014 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2014-10-01,"2014 October","Total",887,"Rms","Rental Universe"
"35546",2015-10-01,"2015 October","Studio",11,"Rms","Rental Universe"
"35546",2015-10-01,"2015 October","1 Bedroom",276,"Rms","Rental Universe"
"35546",2015-10-01,"2015 October","2 Bedroom",573,"Rms","Rental Universe"
"35546",2015-10-01,"2015 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2015-10-01,"2015 October","Total",887,"Rms","Rental Universe"
"35546",2016-10-01,"2016 October","Studio",12,"Rms","Rental Universe"
"35546",2016-10-01,"2016 October","1 Bedroom",279,"Rms","Rental Universe"
"35546",2016-10-01,"2016 October","2 Bedroom",569,"Rms","Rental Universe"
"35546",2016-10-01,"2016 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2016-10-01,"2016 October","Total",887,"Rms","Rental Universe"
"35546",2017-10-01,"2017 October","Studio",10,"Rms","Rental Universe"
"35546",2017-10-01,"2017 October","1 Bedroom",284,"Rms","Rental Universe"
"35546",2017-10-01,"2017 October","2 Bedroom",575,"Rms","Rental Universe"
"35546",2017-10-01,"2017 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2017-10-01,"2017 October","Total",896,"Rms","Rental Universe"
"35546",2018-10-01,"2018 October","Studio",12,"Rms","Rental Universe"
"35546",2018-10-01,"2018 October","1 Bedroom",283,"Rms","Rental Universe"
"35546",2018-10-01,"2018 October","2 Bedroom",577,"Rms","Rental Universe"
"35546",2018-10-01,"2018 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2018-10-01,"2018 October","Total",899,"Rms","Rental Universe"
"35546",2019-10-01,"2019 October","Studio",12,"Rms","Rental Universe"
"35546",2019-10-01,"2019 October","1 Bedroom",282,"Rms","Rental Universe"
"35546",2019-10-01,"2019 October","2 Bedroom",575,"Rms","Rental Universe"
"35546",2019-10-01,"2019 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2019-10-01,"2019 October","Total",896,"Rms","Rental Universe"
"35546",2020-10-01,"2020 October","Studio",12,"Rms","Rental Universe"
"35546",2020-10-01,"2020 October","1 Bedroom",283,"Rms","Rental Universe"
"35546",2020-10-01,"2020 October","2 Bedroom",575,"Rms","Rental Universe"
"35546",2020-10-01,"2020 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2020-10-01,"2020 October","Total",897,"Rms","Rental Universe"
"35546",2021-10-01,"2021 October","Studio",12,"Rms","Rental Universe"
"35546",2021-10-01,"2021 October","1 Bedroom",283,"Rms","Rental Universe"
"35546",2021-10-01,"2021 October","2 Bedroom",578,"Rms","Rental Universe"
"35546",2021-10-01,"2021 October","3 Bedroom +",27,"Rms","Rental Universe"
"35546",2021-10-01,"2021 October","Total",900,"Rms","Rental Universe"
