"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35571",1990-10-01,"1990 October","Studio",48,"Rms","Rental Universe"
"35571",1990-10-01,"1990 October","1 Bedroom",337,"Rms","Rental Universe"
"35571",1990-10-01,"1990 October","2 Bedroom",633,"Rms","Rental Universe"
"35571",1990-10-01,"1990 October","3 Bedroom +",115,"Rms","Rental Universe"
"35571",1990-10-01,"1990 October","Total",1133,"Rms","Rental Universe"
"35571",1991-10-01,"1991 October","Studio",43,"Rms","Rental Universe"
"35571",1991-10-01,"1991 October","1 Bedroom",357,"Rms","Rental Universe"
"35571",1991-10-01,"1991 October","2 Bedroom",608,"Rms","Rental Universe"
"35571",1991-10-01,"1991 October","3 Bedroom +",89,"Rms","Rental Universe"
"35571",1991-10-01,"1991 October","Total",1097,"Rms","Rental Universe"
"35571",1992-10-01,"1992 October","Studio",40,"Rms","Rental Universe"
"35571",1992-10-01,"1992 October","1 Bedroom",373,"Rms","Rental Universe"
"35571",1992-10-01,"1992 October","2 Bedroom",642,"Rms","Rental Universe"
"35571",1992-10-01,"1992 October","3 Bedroom +",113,"Rms","Rental Universe"
"35571",1992-10-01,"1992 October","Total",1168,"Rms","Rental Universe"
"35571",1993-10-01,"1993 October","Studio",41,"Rms","Rental Universe"
"35571",1993-10-01,"1993 October","1 Bedroom",375,"Rms","Rental Universe"
"35571",1993-10-01,"1993 October","2 Bedroom",647,"Rms","Rental Universe"
"35571",1993-10-01,"1993 October","3 Bedroom +",115,"Rms","Rental Universe"
"35571",1993-10-01,"1993 October","Total",1178,"Rms","Rental Universe"
"35571",1994-10-01,"1994 October","Studio",39,"Rms","Rental Universe"
"35571",1994-10-01,"1994 October","1 Bedroom",374,"Rms","Rental Universe"
"35571",1994-10-01,"1994 October","2 Bedroom",655,"Rms","Rental Universe"
"35571",1994-10-01,"1994 October","3 Bedroom +",112,"Rms","Rental Universe"
"35571",1994-10-01,"1994 October","Total",1180,"Rms","Rental Universe"
"35571",1995-10-01,"1995 October","Studio",40,"Rms","Rental Universe"
"35571",1995-10-01,"1995 October","1 Bedroom",379,"Rms","Rental Universe"
"35571",1995-10-01,"1995 October","2 Bedroom",658,"Rms","Rental Universe"
"35571",1995-10-01,"1995 October","3 Bedroom +",114,"Rms","Rental Universe"
"35571",1995-10-01,"1995 October","Total",1191,"Rms","Rental Universe"
"35571",1996-10-01,"1996 October","Studio",39,"Rms","Rental Universe"
"35571",1996-10-01,"1996 October","1 Bedroom",387,"Rms","Rental Universe"
"35571",1996-10-01,"1996 October","2 Bedroom",659,"Rms","Rental Universe"
"35571",1996-10-01,"1996 October","3 Bedroom +",114,"Rms","Rental Universe"
"35571",1996-10-01,"1996 October","Total",1199,"Rms","Rental Universe"
"35571",1997-10-01,"1997 October","Studio",39,"Rms","Rental Universe"
"35571",1997-10-01,"1997 October","1 Bedroom",377,"Rms","Rental Universe"
"35571",1997-10-01,"1997 October","2 Bedroom",647,"Rms","Rental Universe"
"35571",1997-10-01,"1997 October","3 Bedroom +",117,"Rms","Rental Universe"
"35571",1997-10-01,"1997 October","Total",1180,"Rms","Rental Universe"
"35571",1998-10-01,"1998 October","Studio",40,"Rms","Rental Universe"
"35571",1998-10-01,"1998 October","1 Bedroom",372,"Rms","Rental Universe"
"35571",1998-10-01,"1998 October","2 Bedroom",643,"Rms","Rental Universe"
"35571",1998-10-01,"1998 October","3 Bedroom +",117,"Rms","Rental Universe"
"35571",1998-10-01,"1998 October","Total",1172,"Rms","Rental Universe"
"35571",1999-10-01,"1999 October","Studio",41,"Rms","Rental Universe"
"35571",1999-10-01,"1999 October","1 Bedroom",372,"Rms","Rental Universe"
"35571",1999-10-01,"1999 October","2 Bedroom",646,"Rms","Rental Universe"
"35571",1999-10-01,"1999 October","3 Bedroom +",62,"Rms","Rental Universe"
"35571",1999-10-01,"1999 October","Total",1121,"Rms","Rental Universe"
"35571",2000-10-01,"2000 October","Studio",40,"Rms","Rental Universe"
"35571",2000-10-01,"2000 October","1 Bedroom",398,"Rms","Rental Universe"
"35571",2000-10-01,"2000 October","2 Bedroom",631,"Rms","Rental Universe"
"35571",2000-10-01,"2000 October","3 Bedroom +",62,"Rms","Rental Universe"
"35571",2000-10-01,"2000 October","Total",1131,"Rms","Rental Universe"
"35571",2001-10-01,"2001 October","Studio",46,"Rms","Rental Universe"
"35571",2001-10-01,"2001 October","1 Bedroom",373,"Rms","Rental Universe"
"35571",2001-10-01,"2001 October","2 Bedroom",629,"Rms","Rental Universe"
"35571",2001-10-01,"2001 October","3 Bedroom +",57,"Rms","Rental Universe"
"35571",2001-10-01,"2001 October","Total",1105,"Rms","Rental Universe"
"35571",2002-10-01,"2002 October","Studio",41,"Rms","Rental Universe"
"35571",2002-10-01,"2002 October","1 Bedroom",370,"Rms","Rental Universe"
"35571",2002-10-01,"2002 October","2 Bedroom",625,"Rms","Rental Universe"
"35571",2002-10-01,"2002 October","3 Bedroom +",57,"Rms","Rental Universe"
"35571",2002-10-01,"2002 October","Total",1093,"Rms","Rental Universe"
"35571",2003-10-01,"2003 October","Studio",41,"Rms","Rental Universe"
"35571",2003-10-01,"2003 October","1 Bedroom",358,"Rms","Rental Universe"
"35571",2003-10-01,"2003 October","2 Bedroom",618,"Rms","Rental Universe"
"35571",2003-10-01,"2003 October","3 Bedroom +",58,"Rms","Rental Universe"
"35571",2003-10-01,"2003 October","Total",1075,"Rms","Rental Universe"
"35571",2004-10-01,"2004 October","Studio",43,"Rms","Rental Universe"
"35571",2004-10-01,"2004 October","1 Bedroom",355,"Rms","Rental Universe"
"35571",2004-10-01,"2004 October","2 Bedroom",628,"Rms","Rental Universe"
"35571",2004-10-01,"2004 October","3 Bedroom +",48,"Rms","Rental Universe"
"35571",2004-10-01,"2004 October","Total",1074,"Rms","Rental Universe"
"35571",2005-10-01,"2005 October","Studio",41,"Rms","Rental Universe"
"35571",2005-10-01,"2005 October","1 Bedroom",358,"Rms","Rental Universe"
"35571",2005-10-01,"2005 October","2 Bedroom",629,"Rms","Rental Universe"
"35571",2005-10-01,"2005 October","3 Bedroom +",49,"Rms","Rental Universe"
"35571",2005-10-01,"2005 October","Total",1077,"Rms","Rental Universe"
"35571",2006-10-01,"2006 October","Studio",34,"Rms","Rental Universe"
"35571",2006-10-01,"2006 October","1 Bedroom",365,"Rms","Rental Universe"
"35571",2006-10-01,"2006 October","2 Bedroom",627,"Rms","Rental Universe"
"35571",2006-10-01,"2006 October","3 Bedroom +",48,"Rms","Rental Universe"
"35571",2006-10-01,"2006 October","Total",1074,"Rms","Rental Universe"
"35571",2007-10-01,"2007 October","Studio",32,"Rms","Rental Universe"
"35571",2007-10-01,"2007 October","1 Bedroom",357,"Rms","Rental Universe"
