"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35539",1990-10-01,"1990 October","Studio",594,"Rms","Rental Universe"
"35539",1990-10-01,"1990 October","1 Bedroom",6038,"Rms","Rental Universe"
"35539",1990-10-01,"1990 October","2 Bedroom",8763,"Rms","Rental Universe"
"35539",1990-10-01,"1990 October","3 Bedroom +",2120,"Rms","Rental Universe"
"35539",1990-10-01,"1990 October","Total",17515,"Rms","Rental Universe"
"35539",1991-10-01,"1991 October","Studio",621,"Rms","Rental Universe"
"35539",1991-10-01,"1991 October","1 Bedroom",6373,"Rms","Rental Universe"
"35539",1991-10-01,"1991 October","2 Bedroom",8975,"Rms","Rental Universe"
"35539",1991-10-01,"1991 October","3 Bedroom +",2090,"Rms","Rental Universe"
"35539",1991-10-01,"1991 October","Total",18059,"Rms","Rental Universe"
"35539",1992-10-01,"1992 October","Studio",615,"Rms","Rental Universe"
"35539",1992-10-01,"1992 October","1 Bedroom",6200,"Rms","Rental Universe"
"35539",1992-10-01,"1992 October","2 Bedroom",8930,"Rms","Rental Universe"
"35539",1992-10-01,"1992 October","3 Bedroom +",2038,"Rms","Rental Universe"
"35539",1992-10-01,"1992 October","Total",17783,"Rms","Rental Universe"
"35539",1993-10-01,"1993 October","Studio",618,"Rms","Rental Universe"
"35539",1993-10-01,"1993 October","1 Bedroom",6162,"Rms","Rental Universe"
"35539",1993-10-01,"1993 October","2 Bedroom",9059,"Rms","Rental Universe"
"35539",1993-10-01,"1993 October","3 Bedroom +",2057,"Rms","Rental Universe"
"35539",1993-10-01,"1993 October","Total",17896,"Rms","Rental Universe"
"35539",1994-10-01,"1994 October","Studio",615,"Rms","Rental Universe"
"35539",1994-10-01,"1994 October","1 Bedroom",6110,"Rms","Rental Universe"
"35539",1994-10-01,"1994 October","2 Bedroom",8984,"Rms","Rental Universe"
"35539",1994-10-01,"1994 October","3 Bedroom +",1984,"Rms","Rental Universe"
"35539",1994-10-01,"1994 October","Total",17693,"Rms","Rental Universe"
"35539",1995-10-01,"1995 October","Studio",616,"Rms","Rental Universe"
"35539",1995-10-01,"1995 October","1 Bedroom",6107,"Rms","Rental Universe"
"35539",1995-10-01,"1995 October","2 Bedroom",8945,"Rms","Rental Universe"
"35539",1995-10-01,"1995 October","3 Bedroom +",2021,"Rms","Rental Universe"
"35539",1995-10-01,"1995 October","Total",17689,"Rms","Rental Universe"
"35539",1996-10-01,"1996 October","Studio",606,"Rms","Rental Universe"
"35539",1996-10-01,"1996 October","1 Bedroom",6163,"Rms","Rental Universe"
"35539",1996-10-01,"1996 October","2 Bedroom",8973,"Rms","Rental Universe"
"35539",1996-10-01,"1996 October","3 Bedroom +",1982,"Rms","Rental Universe"
"35539",1996-10-01,"1996 October","Total",17724,"Rms","Rental Universe"
"35539",1997-10-01,"1997 October","Studio",605,"Rms","Rental Universe"
"35539",1997-10-01,"1997 October","1 Bedroom",6123,"Rms","Rental Universe"
"35539",1997-10-01,"1997 October","2 Bedroom",8908,"Rms","Rental Universe"
"35539",1997-10-01,"1997 October","3 Bedroom +",1955,"Rms","Rental Universe"
"35539",1997-10-01,"1997 October","Total",17591,"Rms","Rental Universe"
"35539",1998-10-01,"1998 October","Studio",616,"Rms","Rental Universe"
"35539",1998-10-01,"1998 October","1 Bedroom",6087,"Rms","Rental Universe"
"35539",1998-10-01,"1998 October","2 Bedroom",8850,"Rms","Rental Universe"
"35539",1998-10-01,"1998 October","3 Bedroom +",1952,"Rms","Rental Universe"
"35539",1998-10-01,"1998 October","Total",17505,"Rms","Rental Universe"
"35539",1999-10-01,"1999 October","Studio",614,"Rms","Rental Universe"
"35539",1999-10-01,"1999 October","1 Bedroom",6063,"Rms","Rental Universe"
"35539",1999-10-01,"1999 October","2 Bedroom",8844,"Rms","Rental Universe"
"35539",1999-10-01,"1999 October","3 Bedroom +",1865,"Rms","Rental Universe"
"35539",1999-10-01,"1999 October","Total",17386,"Rms","Rental Universe"
"35539",2000-10-01,"2000 October","Studio",593,"Rms","Rental Universe"
"35539",2000-10-01,"2000 October","1 Bedroom",6038,"Rms","Rental Universe"
"35539",2000-10-01,"2000 October","2 Bedroom",8781,"Rms","Rental Universe"
"35539",2000-10-01,"2000 October","3 Bedroom +",1851,"Rms","Rental Universe"
"35539",2000-10-01,"2000 October","Total",17263,"Rms","Rental Universe"
"35539",2001-10-01,"2001 October","Studio",594,"Rms","Rental Universe"
"35539",2001-10-01,"2001 October","1 Bedroom",6017,"Rms","Rental Universe"
"35539",2001-10-01,"2001 October","2 Bedroom",8738,"Rms","Rental Universe"
"35539",2001-10-01,"2001 October","3 Bedroom +",1837,"Rms","Rental Universe"
