"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"35516",2000-10-01,"2000 October","Studio",1,"Rms","Rental Universe"
"35516",2000-10-01,"2000 October","1 Bedroom",63,"Rms","Rental Universe"
"35516",2000-10-01,"2000 October","2 Bedroom",240,"Rms","Rental Universe"
"35516",2000-10-01,"2000 October","3 Bedroom +",39,"Rms","Rental Universe"
"35516",2000-10-01,"2000 October","Total",343,"Rms","Rental Universe"
"35516",2001-10-01,"2001 October","Studio",1,"Rms","Rental Universe"
"35516",2001-10-01,"2001 October","1 Bedroom",87,"Rms","Rental Universe"
"35516",2001-10-01,"2001 October","2 Bedroom",219,"Rms","Rental Universe"
"35516",2001-10-01,"2001 October","3 Bedroom +",40,"Rms","Rental Universe"
"35516",2001-10-01,"2001 October","Total",347,"Rms","Rental Universe"
"35516",2002-10-01,"2002 October","Studio",1,"Rms","Rental Universe"
"35516",2002-10-01,"2002 October","1 Bedroom",87,"Rms","Rental Universe"
"35516",2002-10-01,"2002 October","2 Bedroom",219,"Rms","Rental Universe"
"35516",2002-10-01,"2002 October","3 Bedroom +",40,"Rms","Rental Universe"
"35516",2002-10-01,"2002 October","Total",347,"Rms","Rental Universe"
"35516",2003-10-01,"2003 October","Studio",1,"Rms","Rental Universe"
"35516",2003-10-01,"2003 October","1 Bedroom",81,"Rms","Rental Universe"
"35516",2003-10-01,"2003 October","2 Bedroom",170,"Rms","Rental Universe"
"35516",2003-10-01,"2003 October","3 Bedroom +",9,"Rms","Rental Universe"
"35516",2003-10-01,"2003 October","Total",261,"Rms","Rental Universe"
"35516",2004-10-01,"2004 October","Studio",1,"Rms","Rental Universe"
"35516",2004-10-01,"2004 October","1 Bedroom",85,"Rms","Rental Universe"
"35516",2004-10-01,"2004 October","2 Bedroom",238,"Rms","Rental Universe"
"35516",2004-10-01,"2004 October","3 Bedroom +",39,"Rms","Rental Universe"
"35516",2004-10-01,"2004 October","Total",363,"Rms","Rental Universe"
"35516",2005-10-01,"2005 October","Studio",1,"Rms","Rental Universe"
"35516",2005-10-01,"2005 October","1 Bedroom",84,"Rms","Rental Universe"
"35516",2005-10-01,"2005 October","2 Bedroom",237,"Rms","Rental Universe"
"35516",2005-10-01,"2005 October","3 Bedroom +",39,"Rms","Rental Universe"
"35516",2005-10-01,"2005 October","Total",361,"Rms","Rental Universe"
"35516",2006-10-01,"2006 October","Studio",1,"Rms","Rental Universe"
"35516",2006-10-01,"2006 October","1 Bedroom",78,"Rms","Rental Universe"
"35516",2006-10-01,"2006 October","2 Bedroom",237,"Rms","Rental Universe"
"35516",2006-10-01,"2006 October","3 Bedroom +",37,"Rms","Rental Universe"
"35516",2006-10-01,"2006 October","Total",353,"Rms","Rental Universe"
"35516",2007-10-01,"2007 October","Studio",3,"Rms","Rental Universe"
"35516",2007-10-01,"2007 October","1 Bedroom",79,"Rms","Rental Universe"
"35516",2007-10-01,"2007 October","2 Bedroom",236,"Rms","Rental Universe"
"35516",2007-10-01,"2007 October","3 Bedroom +",37,"Rms","Rental Universe"
"35516",2007-10-01,"2007 October","Total",355,"Rms","Rental Universe"
"35516",2008-10-01,"2008 October","Studio",1,"Rms","Rental Universe"
"35516",2008-10-01,"2008 October","1 Bedroom",81,"Rms","Rental Universe"
"35516",2008-10-01,"2008 October","2 Bedroom",216,"Rms","Rental Universe"
