"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"12210",1992-10-01,"1992 October","Studio",107,"Rms","Rental Universe"
"12210",1992-10-01,"1992 October","1 Bedroom",599,"Rms","Rental Universe"
"12210",1992-10-01,"1992 October","2 Bedroom",1199,"Rms","Rental Universe"
"12210",1992-10-01,"1992 October","3 Bedroom +",183,"Rms","Rental Universe"
"12210",1992-10-01,"1992 October","Total",2088,"Rms","Rental Universe"
"12210",1993-10-01,"1993 October","Studio",118,"Rms","Rental Universe"
"12210",1993-10-01,"1993 October","1 Bedroom",569,"Rms","Rental Universe"
"12210",1993-10-01,"1993 October","2 Bedroom",1065,"Rms","Rental Universe"
"12210",1993-10-01,"1993 October","3 Bedroom +",134,"Rms","Rental Universe"
"12210",1993-10-01,"1993 October","Total",1886,"Rms","Rental Universe"
"12210",1994-10-01,"1994 October","Studio",97,"Rms","Rental Universe"
"12210",1994-10-01,"1994 October","1 Bedroom",577,"Rms","Rental Universe"
"12210",1994-10-01,"1994 October","2 Bedroom",1048,"Rms","Rental Universe"
"12210",1994-10-01,"1994 October","3 Bedroom +",142,"Rms","Rental Universe"
"12210",1994-10-01,"1994 October","Total",1864,"Rms","Rental Universe"
"12210",1995-10-01,"1995 October","Studio",94,"Rms","Rental Universe"
"12210",1995-10-01,"1995 October","1 Bedroom",601,"Rms","Rental Universe"
"12210",1995-10-01,"1995 October","2 Bedroom",1102,"Rms","Rental Universe"
"12210",1995-10-01,"1995 October","3 Bedroom +",151,"Rms","Rental Universe"
"12210",1995-10-01,"1995 October","Total",1948,"Rms","Rental Universe"
"12210",1996-10-01,"1996 October","Studio",92,"Rms","Rental Universe"
"12210",1996-10-01,"1996 October","1 Bedroom",595,"Rms","Rental Universe"
"12210",1996-10-01,"1996 October","2 Bedroom",1095,"Rms","Rental Universe"
"12210",1996-10-01,"1996 October","3 Bedroom +",157,"Rms","Rental Universe"
"12210",1996-10-01,"1996 October","Total",1939,"Rms","Rental Universe"
"12210",1997-10-01,"1997 October","Studio",91,"Rms","Rental Universe"
"12210",1997-10-01,"1997 October","1 Bedroom",594,"Rms","Rental Universe"
"12210",1997-10-01,"1997 October","2 Bedroom",1136,"Rms","Rental Universe"
