"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"59933",1990-10-01,"1990 October","Studio",12455,"Rms","Rental Universe"
"59933",1990-10-01,"1990 October","1 Bedroom",66835,"Rms","Rental Universe"
"59933",1990-10-01,"1990 October","2 Bedroom",30232,"Rms","Rental Universe"
"59933",1990-10-01,"1990 October","3 Bedroom +",6377,"Rms","Rental Universe"
"59933",1990-10-01,"1990 October","Total",115899,"Rms","Rental Universe"
"59933",1991-10-01,"1991 October","Studio",12817,"Rms","Rental Universe"
"59933",1991-10-01,"1991 October","1 Bedroom",69243,"Rms","Rental Universe"
"59933",1991-10-01,"1991 October","2 Bedroom",30423,"Rms","Rental Universe"
"59933",1991-10-01,"1991 October","3 Bedroom +",6266,"Rms","Rental Universe"
"59933",1991-10-01,"1991 October","Total",118749,"Rms","Rental Universe"
"59933",1992-10-01,"1992 October","Studio",11964,"Rms","Rental Universe"
"59933",1992-10-01,"1992 October","1 Bedroom",68504,"Rms","Rental Universe"
"59933",1992-10-01,"1992 October","2 Bedroom",29879,"Rms","Rental Universe"
"59933",1992-10-01,"1992 October","3 Bedroom +",5739,"Rms","Rental Universe"
"59933",1992-10-01,"1992 October","Total",116086,"Rms","Rental Universe"
"59933",1993-10-01,"1993 October","Studio",11671,"Rms","Rental Universe"
"59933",1993-10-01,"1993 October","1 Bedroom",67800,"Rms","Rental Universe"
"59933",1993-10-01,"1993 October","2 Bedroom",29095,"Rms","Rental Universe"
"59933",1993-10-01,"1993 October","3 Bedroom +",5563,"Rms","Rental Universe"
"59933",1993-10-01,"1993 October","Total",114129,"Rms","Rental Universe"
"59933",1994-10-01,"1994 October","Studio",12150,"Rms","Rental Universe"
"59933",1994-10-01,"1994 October","1 Bedroom",66856,"Rms","Rental Universe"
"59933",1994-10-01,"1994 October","2 Bedroom",27744,"Rms","Rental Universe"
"59933",1994-10-01,"1994 October","3 Bedroom +",5326,"Rms","Rental Universe"
"59933",1994-10-01,"1994 October","Total",112076,"Rms","Rental Universe"
"59933",1995-10-01,"1995 October","Studio",11971,"Rms","Rental Universe"
"59933",1995-10-01,"1995 October","1 Bedroom",66284,"Rms","Rental Universe"
"59933",1995-10-01,"1995 October","2 Bedroom",27096,"Rms","Rental Universe"
"59933",1995-10-01,"1995 October","3 Bedroom +",5132,"Rms","Rental Universe"
"59933",1995-10-01,"1995 October","Total",110483,"Rms","Rental Universe"
"59933",1996-10-01,"1996 October","Studio",12046,"Rms","Rental Universe"
"59933",1996-10-01,"1996 October","1 Bedroom",66425,"Rms","Rental Universe"
"59933",1996-10-01,"1996 October","2 Bedroom",27178,"Rms","Rental Universe"
"59933",1996-10-01,"1996 October","3 Bedroom +",4951,"Rms","Rental Universe"
"59933",1996-10-01,"1996 October","Total",110600,"Rms","Rental Universe"
"59933",1997-10-01,"1997 October","Studio",11973,"Rms","Rental Universe"
"59933",1997-10-01,"1997 October","1 Bedroom",66310,"Rms","Rental Universe"
"59933",1997-10-01,"1997 October","2 Bedroom",27087,"Rms","Rental Universe"
"59933",1997-10-01,"1997 October","3 Bedroom +",5045,"Rms","Rental Universe"
"59933",1997-10-01,"1997 October","Total",110415,"Rms","Rental Universe"
"59933",1998-10-01,"1998 October","Studio",12176,"Rms","Rental Universe"
"59933",1998-10-01,"1998 October","1 Bedroom",65942,"Rms","Rental Universe"
"59933",1998-10-01,"1998 October","2 Bedroom",26925,"Rms","Rental Universe"
"59933",1998-10-01,"1998 October","3 Bedroom +",4927,"Rms","Rental Universe"
"59933",1998-10-01,"1998 October","Total",109970,"Rms","Rental Universe"
"59933",1999-10-01,"1999 October","Studio",11991,"Rms","Rental Universe"
"59933",1999-10-01,"1999 October","1 Bedroom",66524,"Rms","Rental Universe"
"59933",1999-10-01,"1999 October","2 Bedroom",26939,"Rms","Rental Universe"
"59933",1999-10-01,"1999 October","3 Bedroom +",4955,"Rms","Rental Universe"
"59933",1999-10-01,"1999 October","Total",110409,"Rms","Rental Universe"
"59933",2000-10-01,"2000 October","Studio",12084,"Rms","Rental Universe"
"59933",2000-10-01,"2000 October","1 Bedroom",66289,"Rms","Rental Universe"
"59933",2000-10-01,"2000 October","2 Bedroom",26937,"Rms","Rental Universe"
"59933",2000-10-01,"2000 October","3 Bedroom +",4992,"Rms","Rental Universe"
"59933",2000-10-01,"2000 October","Total",110302,"Rms","Rental Universe"
"59933",2001-10-01,"2001 October","Studio",12132,"Rms","Rental Universe"
"59933",2001-10-01,"2001 October","1 Bedroom",66258,"Rms","Rental Universe"
"59933",2001-10-01,"2001 October","2 Bedroom",26849,"Rms","Rental Universe"
"59933",2001-10-01,"2001 October","3 Bedroom +",4897,"Rms","Rental Universe"
"59933",2001-10-01,"2001 October","Total",110136,"Rms","Rental Universe"
"59933",2002-10-01,"2002 October","Studio",12146,"Rms","Rental Universe"
"59933",2002-10-01,"2002 October","1 Bedroom",66111,"Rms","Rental Universe"
"59933",2002-10-01,"2002 October","2 Bedroom",26792,"Rms","Rental Universe"
"59933",2002-10-01,"2002 October","3 Bedroom +",4850,"Rms","Rental Universe"
"59933",2002-10-01,"2002 October","Total",109899,"Rms","Rental Universe"
"59933",2003-10-01,"2003 October","Studio",12308,"Rms","Rental Universe"
"59933",2003-10-01,"2003 October","1 Bedroom",67001,"Rms","Rental Universe"
"59933",2003-10-01,"2003 October","2 Bedroom",26846,"Rms","Rental Universe"
"59933",2003-10-01,"2003 October","3 Bedroom +",4716,"Rms","Rental Universe"
"59933",2003-10-01,"2003 October","Total",110871,"Rms","Rental Universe"
"59933",2004-10-01,"2004 October","Studio",12130,"Rms","Rental Universe"
"59933",2004-10-01,"2004 October","1 Bedroom",66537,"Rms","Rental Universe"
"59933",2004-10-01,"2004 October","2 Bedroom",26324,"Rms","Rental Universe"
"59933",2004-10-01,"2004 October","3 Bedroom +",4742,"Rms","Rental Universe"
"59933",2004-10-01,"2004 October","Total",109733,"Rms","Rental Universe"
"59933",2005-10-01,"2005 October","Studio",12197,"Rms","Rental Universe"
"59933",2005-10-01,"2005 October","1 Bedroom",66778,"Rms","Rental Universe"
"59933",2005-10-01,"2005 October","2 Bedroom",26341,"Rms","Rental Universe"
"59933",2005-10-01,"2005 October","3 Bedroom +",4626,"Rms","Rental Universe"
"59933",2005-10-01,"2005 October","Total",109942,"Rms","Rental Universe"
"59933",2006-10-01,"2006 October","Studio",11999,"Rms","Rental Universe"
"59933",2006-10-01,"2006 October","1 Bedroom",65688,"Rms","Rental Universe"
"59933",2006-10-01,"2006 October","2 Bedroom",25950,"Rms","Rental Universe"
"59933",2006-10-01,"2006 October","3 Bedroom +",4579,"Rms","Rental Universe"
"59933",2006-10-01,"2006 October","Total",108216,"Rms","Rental Universe"
"59933",2007-10-01,"2007 October","Studio",11885,"Rms","Rental Universe"
"59933",2007-10-01,"2007 October","1 Bedroom",65386,"Rms","Rental Universe"
"59933",2007-10-01,"2007 October","2 Bedroom",25753,"Rms","Rental Universe"
"59933",2007-10-01,"2007 October","3 Bedroom +",4222,"Rms","Rental Universe"
"59933",2007-10-01,"2007 October","Total",107246,"Rms","Rental Universe"
"59933",2008-10-01,"2008 October","Studio",11543,"Rms","Rental Universe"
"59933",2008-10-01,"2008 October","1 Bedroom",65100,"Rms","Rental Universe"
"59933",2008-10-01,"2008 October","2 Bedroom",25465,"Rms","Rental Universe"
"59933",2008-10-01,"2008 October","3 Bedroom +",4287,"Rms","Rental Universe"
"59933",2008-10-01,"2008 October","Total",106395,"Rms","Rental Universe"
"59933",2009-10-01,"2009 October","Studio",11763,"Rms","Rental Universe"
"59933",2009-10-01,"2009 October","1 Bedroom",65692,"Rms","Rental Universe"
"59933",2009-10-01,"2009 October","2 Bedroom",25757,"Rms","Rental Universe"
"59933",2009-10-01,"2009 October","3 Bedroom +",4243,"Rms","Rental Universe"
"59933",2009-10-01,"2009 October","Total",107455,"Rms","Rental Universe"
"59933",2010-10-01,"2010 October","Studio",11708,"Rms","Rental Universe"
"59933",2010-10-01,"2010 October","1 Bedroom",65749,"Rms","Rental Universe"
"59933",2010-10-01,"2010 October","2 Bedroom",25863,"Rms","Rental Universe"
"59933",2010-10-01,"2010 October","3 Bedroom +",4267,"Rms","Rental Universe"
"59933",2010-10-01,"2010 October","Total",107587,"Rms","Rental Universe"
"59933",2011-10-01,"2011 October","Studio",11685,"Rms","Rental Universe"
"59933",2011-10-01,"2011 October","1 Bedroom",65865,"Rms","Rental Universe"
"59933",2011-10-01,"2011 October","2 Bedroom",26009,"Rms","Rental Universe"
"59933",2011-10-01,"2011 October","3 Bedroom +",4247,"Rms","Rental Universe"
"59933",2011-10-01,"2011 October","Total",107806,"Rms","Rental Universe"
"59933",2012-10-01,"2012 October","Studio",11668,"Rms","Rental Universe"
"59933",2012-10-01,"2012 October","1 Bedroom",65995,"Rms","Rental Universe"
"59933",2012-10-01,"2012 October","2 Bedroom",26240,"Rms","Rental Universe"
"59933",2012-10-01,"2012 October","3 Bedroom +",4243,"Rms","Rental Universe"
"59933",2012-10-01,"2012 October","Total",108146,"Rms","Rental Universe"
"59933",2013-10-01,"2013 October","Studio",11785,"Rms","Rental Universe"
"59933",2013-10-01,"2013 October","1 Bedroom",66255,"Rms","Rental Universe"
"59933",2013-10-01,"2013 October","2 Bedroom",26327,"Rms","Rental Universe"
"59933",2013-10-01,"2013 October","3 Bedroom +",4299,"Rms","Rental Universe"
"59933",2013-10-01,"2013 October","Total",108666,"Rms","Rental Universe"
"59933",2014-10-01,"2014 October","Studio",11988,"Rms","Rental Universe"
"59933",2014-10-01,"2014 October","1 Bedroom",66455,"Rms","Rental Universe"
"59933",2014-10-01,"2014 October","2 Bedroom",26543,"Rms","Rental Universe"
"59933",2014-10-01,"2014 October","3 Bedroom +",4231,"Rms","Rental Universe"
"59933",2014-10-01,"2014 October","Total",109217,"Rms","Rental Universe"
"59933",2015-10-01,"2015 October","Studio",12017,"Rms","Rental Universe"
"59933",2015-10-01,"2015 October","1 Bedroom",66988,"Rms","Rental Universe"
"59933",2015-10-01,"2015 October","2 Bedroom",26786,"Rms","Rental Universe"
"59933",2015-10-01,"2015 October","3 Bedroom +",4233,"Rms","Rental Universe"
"59933",2015-10-01,"2015 October","Total",110024,"Rms","Rental Universe"
"59933",2016-10-01,"2016 October","Studio",12040,"Rms","Rental Universe"
"59933",2016-10-01,"2016 October","1 Bedroom",67390,"Rms","Rental Universe"
"59933",2016-10-01,"2016 October","2 Bedroom",27310,"Rms","Rental Universe"
"59933",2016-10-01,"2016 October","3 Bedroom +",4233,"Rms","Rental Universe"
"59933",2016-10-01,"2016 October","Total",110973,"Rms","Rental Universe"
"59933",2017-10-01,"2017 October","Studio",12397,"Rms","Rental Universe"
"59933",2017-10-01,"2017 October","1 Bedroom",67692,"Rms","Rental Universe"
"59933",2017-10-01,"2017 October","2 Bedroom",27298,"Rms","Rental Universe"
"59933",2017-10-01,"2017 October","3 Bedroom +",4164,"Rms","Rental Universe"
"59933",2017-10-01,"2017 October","Total",111551,"Rms","Rental Universe"
"59933",2018-10-01,"2018 October","Studio",12365,"Rms","Rental Universe"
"59933",2018-10-01,"2018 October","1 Bedroom",68074,"Rms","Rental Universe"
"59933",2018-10-01,"2018 October","2 Bedroom",27662,"Rms","Rental Universe"
"59933",2018-10-01,"2018 October","3 Bedroom +",4127,"Rms","Rental Universe"
"59933",2018-10-01,"2018 October","Total",112228,"Rms","Rental Universe"
"59933",2019-10-01,"2019 October","Studio",12492,"Rms","Rental Universe"
"59933",2019-10-01,"2019 October","1 Bedroom",68682,"Rms","Rental Universe"
"59933",2019-10-01,"2019 October","2 Bedroom",28328,"Rms","Rental Universe"
"59933",2019-10-01,"2019 October","3 Bedroom +",4146,"Rms","Rental Universe"
"59933",2019-10-01,"2019 October","Total",113648,"Rms","Rental Universe"
"59933",2020-10-01,"2020 October","Studio",12977,"Rms","Rental Universe"
"59933",2020-10-01,"2020 October","1 Bedroom",69861,"Rms","Rental Universe"
"59933",2020-10-01,"2020 October","2 Bedroom",28878,"Rms","Rental Universe"
"59933",2020-10-01,"2020 October","3 Bedroom +",4233,"Rms","Rental Universe"
"59933",2020-10-01,"2020 October","Total",115949,"Rms","Rental Universe"
"59933",2021-10-01,"2021 October","Studio",13258,"Rms","Rental Universe"
"59933",2021-10-01,"2021 October","1 Bedroom",70307,"Rms","Rental Universe"
"59933",2021-10-01,"2021 October","2 Bedroom",29478,"Rms","Rental Universe"
"59933",2021-10-01,"2021 October","3 Bedroom +",4125,"Rms","Rental Universe"
"59933",2021-10-01,"2021 October","Total",117168,"Rms","Rental Universe"
"59933",2022-10-01,"2022 October","Studio",13505,"Rms","Rental Universe"
"59933",2022-10-01,"2022 October","1 Bedroom",71461,"Rms","Rental Universe"
"59933",2022-10-01,"2022 October","2 Bedroom",31391,"Rms","Rental Universe"
"59933",2022-10-01,"2022 October","3 Bedroom +",4115,"Rms","Rental Universe"
"59933",2022-10-01,"2022 October","Total",120472,"Rms","Rental Universe"
"59933",2023-10-01,"2023 October","Studio",14148,"Rms","Rental Universe"
"59933",2023-10-01,"2023 October","1 Bedroom",73115,"Rms","Rental Universe"
"59933",2023-10-01,"2023 October","2 Bedroom",31980,"Rms","Rental Universe"
"59933",2023-10-01,"2023 October","3 Bedroom +",4624,"Rms","Rental Universe"
"59933",2023-10-01,"2023 October","Total",123867,"Rms","Rental Universe"
"59933",2024-10-01,"2024 October","Studio",14566,"Rms","Rental Universe"
"59933",2024-10-01,"2024 October","1 Bedroom",73801,"Rms","Rental Universe"
"59933",2024-10-01,"2024 October","2 Bedroom",32955,"Rms","Rental Universe"
"59933",2024-10-01,"2024 October","3 Bedroom +",5147,"Rms","Rental Universe"
"59933",2024-10-01,"2024 October","Total",126469,"Rms","Rental Universe"
"59933",2025-10-01,"2025 October","Studio",15226,"Rms","Rental Universe"
"59933",2025-10-01,"2025 October","1 Bedroom",75105,"Rms","Rental Universe"
"59933",2025-10-01,"2025 October","2 Bedroom",33362,"Rms","Rental Universe"
"59933",2025-10-01,"2025 October","3 Bedroom +",5658,"Rms","Rental Universe"
"59933",2025-10-01,"2025 October","Total",129351,"Rms","Rental Universe"
