"GeoUID","Date","DateString","Bedroom Type","Value","Survey","Series"
"46610",1990-10-01,"1990 October","Studio",80,"Rms","Rental Universe"
"46610",1990-10-01,"1990 October","1 Bedroom",835,"Rms","Rental Universe"
"46610",1990-10-01,"1990 October","2 Bedroom",1650,"Rms","Rental Universe"
"46610",1990-10-01,"1990 October","3 Bedroom +",315,"Rms","Rental Universe"
"46610",1990-10-01,"1990 October","Total",2880,"Rms","Rental Universe"
"46610",1991-10-01,"1991 October","Studio",116,"Rms","Rental Universe"
"46610",1991-10-01,"1991 October","1 Bedroom",1172,"Rms","Rental Universe"
"46610",1991-10-01,"1991 October","2 Bedroom",1936,"Rms","Rental Universe"
"46610",1991-10-01,"1991 October","3 Bedroom +",335,"Rms","Rental Universe"
"46610",1991-10-01,"1991 October","Total",3559,"Rms","Rental Universe"
"46610",1992-10-01,"1992 October","Studio",122,"Rms","Rental Universe"
"46610",1992-10-01,"1992 October","1 Bedroom",1201,"Rms","Rental Universe"
"46610",1992-10-01,"1992 October","2 Bedroom",2004,"Rms","Rental Universe"
"46610",1992-10-01,"1992 October","3 Bedroom +",319,"Rms","Rental Universe"
"46610",1992-10-01,"1992 October","Total",3646,"Rms","Rental Universe"
"46610",1993-10-01,"1993 October","Studio",118,"Rms","Rental Universe"
"46610",1993-10-01,"1993 October","1 Bedroom",1245,"Rms","Rental Universe"
"46610",1993-10-01,"1993 October","2 Bedroom",2001,"Rms","Rental Universe"
"46610",1993-10-01,"1993 October","3 Bedroom +",318,"Rms","Rental Universe"
"46610",1993-10-01,"1993 October","Total",3682,"Rms","Rental Universe"
"46610",1994-10-01,"1994 October","Studio",117,"Rms","Rental Universe"
"46610",1994-10-01,"1994 October","1 Bedroom",1233,"Rms","Rental Universe"
"46610",1994-10-01,"1994 October","2 Bedroom",1982,"Rms","Rental Universe"
"46610",1994-10-01,"1994 October","3 Bedroom +",313,"Rms","Rental Universe"
"46610",1994-10-01,"1994 October","Total",3645,"Rms","Rental Universe"
"46610",1995-10-01,"1995 October","Studio",119,"Rms","Rental Universe"
"46610",1995-10-01,"1995 October","1 Bedroom",1238,"Rms","Rental Universe"
"46610",1995-10-01,"1995 October","2 Bedroom",1988,"Rms","Rental Universe"
"46610",1995-10-01,"1995 October","3 Bedroom +",304,"Rms","Rental Universe"
"46610",1995-10-01,"1995 October","Total",3649,"Rms","Rental Universe"
"46610",1996-10-01,"1996 October","Studio",111,"Rms","Rental Universe"
"46610",1996-10-01,"1996 October","1 Bedroom",1217,"Rms","Rental Universe"
"46610",1996-10-01,"1996 October","2 Bedroom",1967,"Rms","Rental Universe"
"46610",1996-10-01,"1996 October","3 Bedroom +",306,"Rms","Rental Universe"
"46610",1996-10-01,"1996 October","Total",3601,"Rms","Rental Universe"
"46610",1997-10-01,"1997 October","Studio",108,"Rms","Rental Universe"
"46610",1997-10-01,"1997 October","1 Bedroom",1209,"Rms","Rental Universe"
"46610",1997-10-01,"1997 October","2 Bedroom",1973,"Rms","Rental Universe"
"46610",1997-10-01,"1997 October","3 Bedroom +",309,"Rms","Rental Universe"
"46610",1997-10-01,"1997 October","Total",3599,"Rms","Rental Universe"
"46610",1998-10-01,"1998 October","Studio",106,"Rms","Rental Universe"
"46610",1998-10-01,"1998 October","1 Bedroom",1205,"Rms","Rental Universe"
"46610",1998-10-01,"1998 October","2 Bedroom",1976,"Rms","Rental Universe"
"46610",1998-10-01,"1998 October","3 Bedroom +",310,"Rms","Rental Universe"
"46610",1998-10-01,"1998 October","Total",3597,"Rms","Rental Universe"
"46610",1999-10-01,"1999 October","Studio",109,"Rms","Rental Universe"
"46610",1999-10-01,"1999 October","1 Bedroom",1118,"Rms","Rental Universe"
"46610",1999-10-01,"1999 October","2 Bedroom",1880,"Rms","Rental Universe"
"46610",1999-10-01,"1999 October","3 Bedroom +",289,"Rms","Rental Universe"
"46610",1999-10-01,"1999 October","Total",3396,"Rms","Rental Universe"
"46610",2000-10-01,"2000 October","Studio",105,"Rms","Rental Universe"
"46610",2000-10-01,"2000 October","1 Bedroom",1098,"Rms","Rental Universe"
"46610",2000-10-01,"2000 October","2 Bedroom",1901,"Rms","Rental Universe"
"46610",2000-10-01,"2000 October","3 Bedroom +",289,"Rms","Rental Universe"
"46610",2000-10-01,"2000 October","Total",3393,"Rms","Rental Universe"
"46610",2001-10-01,"2001 October","Studio",106,"Rms","Rental Universe"
"46610",2001-10-01,"2001 October","1 Bedroom",1099,"Rms","Rental Universe"
"46610",2001-10-01,"2001 October","2 Bedroom",1941,"Rms","Rental Universe"
