"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"48860",1990-10-01,"1990 October","Studio",NA,NA,"Rms","Average Rent Change"
"48860",1990-10-01,"1990 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1990-10-01,"1990 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1990-10-01,"1990 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"48860",1990-10-01,"1990 October","Total",NA,NA,"Rms","Average Rent Change"
"48860",1991-10-01,"1991 October","Studio",0.3,"Very good","Rms","Average Rent Change"
"48860",1991-10-01,"1991 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1991-10-01,"1991 October","2 Bedroom",-0.3,"Excellent","Rms","Average Rent Change"
"48860",1991-10-01,"1991 October","3 Bedroom +",-4.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1991-10-01,"1991 October","Total",-2.5,"Good","Rms","Average Rent Change"
"48860",1992-10-01,"1992 October","Studio",NA,NA,"Rms","Average Rent Change"
"48860",1992-10-01,"1992 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1992-10-01,"1992 October","2 Bedroom",1,"Excellent","Rms","Average Rent Change"
"48860",1992-10-01,"1992 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"48860",1992-10-01,"1992 October","Total",4.9,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1993-10-01,"1993 October","Studio",-0.4,"Very good","Rms","Average Rent Change"
"48860",1993-10-01,"1993 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1993-10-01,"1993 October","2 Bedroom",-1.2,"Excellent","Rms","Average Rent Change"
"48860",1993-10-01,"1993 October","3 Bedroom +",-0.8,"Excellent","Rms","Average Rent Change"
"48860",1993-10-01,"1993 October","Total",-0.5,"Excellent","Rms","Average Rent Change"
"48860",1994-10-01,"1994 October","Studio",-4.5,"Good","Rms","Average Rent Change"
"48860",1994-10-01,"1994 October","1 Bedroom",-2.5,"Very good","Rms","Average Rent Change"
"48860",1994-10-01,"1994 October","2 Bedroom",-2.9,"Very good","Rms","Average Rent Change"
"48860",1994-10-01,"1994 October","3 Bedroom +",-2.9,"Excellent","Rms","Average Rent Change"
"48860",1994-10-01,"1994 October","Total",-2.6,"Excellent","Rms","Average Rent Change"
"48860",1995-10-01,"1995 October","Studio",-4.4,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1995-10-01,"1995 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1995-10-01,"1995 October","2 Bedroom",3.8,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1995-10-01,"1995 October","3 Bedroom +",2.2,"Excellent","Rms","Average Rent Change"
"48860",1995-10-01,"1995 October","Total",3.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1996-10-01,"1996 October","Studio",8.1,"Very good","Rms","Average Rent Change"
"48860",1996-10-01,"1996 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"48860",1996-10-01,"1996 October","2 Bedroom",-1.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1996-10-01,"1996 October","3 Bedroom +",4.8,"Good","Rms","Average Rent Change"
"48860",1996-10-01,"1996 October","Total",NA,NA,"Rms","Average Rent Change"
"48860",1997-10-01,"1997 October","Studio",15,"Good","Rms","Average Rent Change"
"48860",1997-10-01,"1997 October","1 Bedroom",22.5,"Excellent","Rms","Average Rent Change"
"48860",1997-10-01,"1997 October","2 Bedroom",22.7,"Excellent","Rms","Average Rent Change"
"48860",1997-10-01,"1997 October","3 Bedroom +",17.5,"Excellent","Rms","Average Rent Change"
"48860",1997-10-01,"1997 October","Total",21.6,"Excellent","Rms","Average Rent Change"
"48860",1998-10-01,"1998 October","Studio",12.5,"Good","Rms","Average Rent Change"
"48860",1998-10-01,"1998 October","1 Bedroom",13.9,"Excellent","Rms","Average Rent Change"
"48860",1998-10-01,"1998 October","2 Bedroom",11,"Excellent","Rms","Average Rent Change"
"48860",1998-10-01,"1998 October","3 Bedroom +",5.7,"Fair (Use with Caution)","Rms","Average Rent Change"
"48860",1998-10-01,"1998 October","Total",9.8,"Excellent","Rms","Average Rent Change"
"48860",1999-10-01,"1999 October","Studio",11,"Good","Rms","Average Rent Change"
"48860",1999-10-01,"1999 October","1 Bedroom",5.4,"Excellent","Rms","Average Rent Change"
"48860",1999-10-01,"1999 October","2 Bedroom",4.4,"Excellent","Rms","Average Rent Change"
"48860",1999-10-01,"1999 October","3 Bedroom +",5.7,"Very good","Rms","Average Rent Change"
"48860",1999-10-01,"1999 October","Total",5.6,"Excellent","Rms","Average Rent Change"
"48860",2000-10-01,"2000 October","Studio",NA,NA,"Rms","Average Rent Change"
"48860",2000-10-01,"2000 October","1 Bedroom",27.7,"Excellent","Rms","Average Rent Change"
"48860",2000-10-01,"2000 October","2 Bedroom",25.1,"Excellent","Rms","Average Rent Change"
"48860",2000-10-01,"2000 October","3 Bedroom +",27.4,"Excellent","Rms","Average Rent Change"
