"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"24410",1990-10-01,"1990 October","Studio",NA,NA,"Rms","Average Rent Change"
"24410",1990-10-01,"1990 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1990-10-01,"1990 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1990-10-01,"1990 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24410",1990-10-01,"1990 October","Total",NA,NA,"Rms","Average Rent Change"
"24410",1991-10-01,"1991 October","Studio",9.3,"Very good","Rms","Average Rent Change"
"24410",1991-10-01,"1991 October","1 Bedroom",3.9,"Fair (Use with Caution)","Rms","Average Rent Change"
"24410",1991-10-01,"1991 October","2 Bedroom",2.1,"Good","Rms","Average Rent Change"
"24410",1991-10-01,"1991 October","3 Bedroom +",4.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24410",1991-10-01,"1991 October","Total",2.9,"Very good","Rms","Average Rent Change"
"24410",1992-10-01,"1992 October","Studio",NA,NA,"Rms","Average Rent Change"
"24410",1992-10-01,"1992 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1992-10-01,"1992 October","2 Bedroom",1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24410",1992-10-01,"1992 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24410",1992-10-01,"1992 October","Total",1.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24410",1993-10-01,"1993 October","Studio",NA,NA,"Rms","Average Rent Change"
"24410",1993-10-01,"1993 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1993-10-01,"1993 October","2 Bedroom",3.8,"Good","Rms","Average Rent Change"
"24410",1993-10-01,"1993 October","3 Bedroom +",2.3,"Good","Rms","Average Rent Change"
"24410",1993-10-01,"1993 October","Total",2.8,"Very good","Rms","Average Rent Change"
"24410",1994-10-01,"1994 October","Studio",NA,NA,"Rms","Average Rent Change"
"24410",1994-10-01,"1994 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1994-10-01,"1994 October","2 Bedroom",-2.2,"Very good","Rms","Average Rent Change"
"24410",1994-10-01,"1994 October","3 Bedroom +",-1.3,"Fair (Use with Caution)","Rms","Average Rent Change"
"24410",1994-10-01,"1994 October","Total",-2.5,"Very good","Rms","Average Rent Change"
"24410",1995-10-01,"1995 October","Studio",NA,NA,"Rms","Average Rent Change"
"24410",1995-10-01,"1995 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24410",1995-10-01,"1995 October","2 Bedroom",2.3,"Very good","Rms","Average Rent Change"
"24410",1995-10-01,"1995 October","3 Bedroom +",2.1,"Good","Rms","Average Rent Change"
