"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"24421",1990-10-01,"1990 October","Studio",NA,NA,"Rms","Average Rent Change"
"24421",1990-10-01,"1990 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24421",1990-10-01,"1990 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24421",1990-10-01,"1990 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24421",1990-10-01,"1990 October","Total",NA,NA,"Rms","Average Rent Change"
"24421",1991-10-01,"1991 October","Studio",4,"Fair (Use with Caution)","Rms","Average Rent Change"
"24421",1991-10-01,"1991 October","1 Bedroom",4.1,"Good","Rms","Average Rent Change"
"24421",1991-10-01,"1991 October","2 Bedroom",2.8,"Good","Rms","Average Rent Change"
"24421",1991-10-01,"1991 October","3 Bedroom +",3.8,"Very good","Rms","Average Rent Change"
"24421",1991-10-01,"1991 October","Total",3.4,"Very good","Rms","Average Rent Change"
"24421",1992-10-01,"1992 October","Studio",3.7,"Fair (Use with Caution)","Rms","Average Rent Change"
"24421",1992-10-01,"1992 October","1 Bedroom",3.6,"Very good","Rms","Average Rent Change"
"24421",1992-10-01,"1992 October","2 Bedroom",3.7,"Very good","Rms","Average Rent Change"
"24421",1992-10-01,"1992 October","3 Bedroom +",4,"Good","Rms","Average Rent Change"
"24421",1992-10-01,"1992 October","Total",3.4,"Very good","Rms","Average Rent Change"
"24421",1993-10-01,"1993 October","Studio",NA,NA,"Rms","Average Rent Change"
"24421",1993-10-01,"1993 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24421",1993-10-01,"1993 October","2 Bedroom",1.2,"Excellent","Rms","Average Rent Change"
"24421",1993-10-01,"1993 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24421",1993-10-01,"1993 October","Total",0.6,"Very good","Rms","Average Rent Change"
"24421",1994-10-01,"1994 October","Studio",NA,NA,"Rms","Average Rent Change"
"24421",1994-10-01,"1994 October","1 Bedroom",-0.8,"Fair (Use with Caution)","Rms","Average Rent Change"
