"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"47725",1990-10-01,"1990 October","Studio",NA,NA,"Rms","Average Rent Change"
"47725",1990-10-01,"1990 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"47725",1990-10-01,"1990 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"47725",1990-10-01,"1990 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"47725",1990-10-01,"1990 October","Total",NA,NA,"Rms","Average Rent Change"
"47725",1991-10-01,"1991 October","Studio",2.2,"Good","Rms","Average Rent Change"
"47725",1991-10-01,"1991 October","1 Bedroom",1.9,"Very good","Rms","Average Rent Change"
"47725",1991-10-01,"1991 October","2 Bedroom",1.7,"Very good","Rms","Average Rent Change"
"47725",1991-10-01,"1991 October","3 Bedroom +",2.2,"Excellent","Rms","Average Rent Change"
"47725",1991-10-01,"1991 October","Total",1.7,"Very good","Rms","Average Rent Change"
"47725",1992-10-01,"1992 October","Studio",NA,NA,"Rms","Average Rent Change"
"47725",1992-10-01,"1992 October","1 Bedroom",-0.4,"Very good","Rms","Average Rent Change"
"47725",1992-10-01,"1992 October","2 Bedroom",0.5,"Very good","Rms","Average Rent Change"
"47725",1992-10-01,"1992 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"47725",1992-10-01,"1992 October","Total",NA,NA,"Rms","Average Rent Change"
"47725",1993-10-01,"1993 October","Studio",NA,NA,"Rms","Average Rent Change"
"47725",1993-10-01,"1993 October","1 Bedroom",1.2,"Excellent","Rms","Average Rent Change"
"47725",1993-10-01,"1993 October","2 Bedroom",1.1,"Excellent","Rms","Average Rent Change"
"47725",1993-10-01,"1993 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"47725",1993-10-01,"1993 October","Total",1,"Excellent","Rms","Average Rent Change"
"47725",1994-10-01,"1994 October","Studio",2.2,"Good","Rms","Average Rent Change"
"47725",1994-10-01,"1994 October","1 Bedroom",1.2,"Excellent","Rms","Average Rent Change"
"47725",1994-10-01,"1994 October","2 Bedroom",1.3,"Excellent","Rms","Average Rent Change"
"47725",1994-10-01,"1994 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"47725",1994-10-01,"1994 October","Total",1.2,"Excellent","Rms","Average Rent Change"
"47725",1995-10-01,"1995 October","Studio",2.9,"Very good","Rms","Average Rent Change"
"47725",1995-10-01,"1995 October","1 Bedroom",2,"Excellent","Rms","Average Rent Change"
"47725",1995-10-01,"1995 October","2 Bedroom",2.1,"Excellent","Rms","Average Rent Change"
"47725",1995-10-01,"1995 October","3 Bedroom +",3,"Very good","Rms","Average Rent Change"
"47725",1995-10-01,"1995 October","Total",2.2,"Excellent","Rms","Average Rent Change"
"47725",1996-10-01,"1996 October","Studio",5.1,"Very good","Rms","Average Rent Change"
"47725",1996-10-01,"1996 October","1 Bedroom",4.3,"Excellent","Rms","Average Rent Change"
"47725",1996-10-01,"1996 October","2 Bedroom",4.2,"Excellent","Rms","Average Rent Change"
"47725",1996-10-01,"1996 October","3 Bedroom +",4.7,"Very good","Rms","Average Rent Change"
"47725",1996-10-01,"1996 October","Total",4.5,"Excellent","Rms","Average Rent Change"
"47725",1997-10-01,"1997 October","Studio",2.2,"Good","Rms","Average Rent Change"
"47725",1997-10-01,"1997 October","1 Bedroom",4.4,"Very good","Rms","Average Rent Change"
"47725",1997-10-01,"1997 October","2 Bedroom",4.9,"Very good","Rms","Average Rent Change"
"47725",1997-10-01,"1997 October","3 Bedroom +",3.2,"Good","Rms","Average Rent Change"
"47725",1997-10-01,"1997 October","Total",4.7,"Excellent","Rms","Average Rent Change"
"47725",1998-10-01,"1998 October","Studio",5.4,"Very good","Rms","Average Rent Change"
"47725",1998-10-01,"1998 October","1 Bedroom",4,"Very good","Rms","Average Rent Change"
"47725",1998-10-01,"1998 October","2 Bedroom",4,"Very good","Rms","Average Rent Change"
"47725",1998-10-01,"1998 October","3 Bedroom +",3.2,"Good","Rms","Average Rent Change"
"47725",1998-10-01,"1998 October","Total",4.2,"Very good","Rms","Average Rent Change"
"47725",1999-10-01,"1999 October","Studio",2.6,"Good","Rms","Average Rent Change"
"47725",1999-10-01,"1999 October","1 Bedroom",3.6,"Very good","Rms","Average Rent Change"
"47725",1999-10-01,"1999 October","2 Bedroom",3.2,"Very good","Rms","Average Rent Change"
"47725",1999-10-01,"1999 October","3 Bedroom +",5.4,"Very good","Rms","Average Rent Change"
"47725",1999-10-01,"1999 October","Total",3.5,"Very good","Rms","Average Rent Change"
"47725",2000-10-01,"2000 October","Studio",2.4,"Very good","Rms","Average Rent Change"
"47725",2000-10-01,"2000 October","1 Bedroom",2.1,"Excellent","Rms","Average Rent Change"
"47725",2000-10-01,"2000 October","2 Bedroom",2.3,"Very good","Rms","Average Rent Change"
"47725",2000-10-01,"2000 October","3 Bedroom +",1.8,"Very good","Rms","Average Rent Change"
"47725",2000-10-01,"2000 October","Total",2.3,"Excellent","Rms","Average Rent Change"
"47725",2001-10-01,"2001 October","Studio",3.5,"Very good","Rms","Average Rent Change"
"47725",2001-10-01,"2001 October","1 Bedroom",3.8,"Very good","Rms","Average Rent Change"
"47725",2001-10-01,"2001 October","2 Bedroom",3.7,"Excellent","Rms","Average Rent Change"
"47725",2001-10-01,"2001 October","3 Bedroom +",2.9,"Very good","Rms","Average Rent Change"
"47725",2001-10-01,"2001 October","Total",3.5,"Excellent","Rms","Average Rent Change"
"47725",2002-10-01,"2002 October","Studio",2.7,"Very good","Rms","Average Rent Change"
"47725",2002-10-01,"2002 October","1 Bedroom",1.3,"Excellent","Rms","Average Rent Change"
"47725",2002-10-01,"2002 October","2 Bedroom",0.9,"Excellent","Rms","Average Rent Change"
"47725",2002-10-01,"2002 October","3 Bedroom +",2.3,"Good","Rms","Average Rent Change"
"47725",2002-10-01,"2002 October","Total",1.3,"Excellent","Rms","Average Rent Change"
"47725",2003-10-01,"2003 October","Studio",4.3,"Good","Rms","Average Rent Change"
"47725",2003-10-01,"2003 October","1 Bedroom",1.5,"Excellent","Rms","Average Rent Change"
"47725",2003-10-01,"2003 October","2 Bedroom",1.4,"Excellent","Rms","Average Rent Change"
"47725",2003-10-01,"2003 October","3 Bedroom +",1.1,"Excellent","Rms","Average Rent Change"
"47725",2003-10-01,"2003 October","Total",1.7,"Excellent","Rms","Average Rent Change"
"47725",2004-10-01,"2004 October","Studio",NA,NA,"Rms","Average Rent Change"
"47725",2004-10-01,"2004 October","1 Bedroom",0.5,"Excellent","Rms","Average Rent Change"
"47725",2004-10-01,"2004 October","2 Bedroom",0.4,"Very good","Rms","Average Rent Change"
"47725",2004-10-01,"2004 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"47725",2004-10-01,"2004 October","Total",NA,NA,"Rms","Average Rent Change"
"47725",2005-10-01,"2005 October","Studio",0.5,"Very good","Rms","Average Rent Change"
"47725",2005-10-01,"2005 October","1 Bedroom",0.6,"Excellent","Rms","Average Rent Change"
"47725",2005-10-01,"2005 October","2 Bedroom",0.7,"Excellent","Rms","Average Rent Change"
"47725",2005-10-01,"2005 October","3 Bedroom +",1,"Excellent","Rms","Average Rent Change"
"47725",2005-10-01,"2005 October","Total",0.7,"Excellent","Rms","Average Rent Change"
"47725",2006-10-01,"2006 October","Studio",4.7,"Very good","Rms","Average Rent Change"
"47725",2006-10-01,"2006 October","1 Bedroom",3.9,"Excellent","Rms","Average Rent Change"
"47725",2006-10-01,"2006 October","2 Bedroom",3.8,"Excellent","Rms","Average Rent Change"
"47725",2006-10-01,"2006 October","3 Bedroom +",1.8,"Excellent","Rms","Average Rent Change"
"47725",2006-10-01,"2006 October","Total",3.8,"Excellent","Rms","Average Rent Change"
"47725",2007-10-01,"2007 October","Studio",13,"Excellent","Rms","Average Rent Change"
"47725",2007-10-01,"2007 October","1 Bedroom",14.8,"Excellent","Rms","Average Rent Change"
"47725",2007-10-01,"2007 October","2 Bedroom",13.7,"Excellent","Rms","Average Rent Change"
"47725",2007-10-01,"2007 October","3 Bedroom +",15.7,"Excellent","Rms","Average Rent Change"
"47725",2007-10-01,"2007 October","Total",13.9,"Excellent","Rms","Average Rent Change"
"47725",2008-10-01,"2008 October","Studio",18.4,"Excellent","Rms","Average Rent Change"
"47725",2008-10-01,"2008 October","1 Bedroom",19.4,"Excellent","Rms","Average Rent Change"
"47725",2008-10-01,"2008 October","2 Bedroom",20.3,"Excellent","Rms","Average Rent Change"
"47725",2008-10-01,"2008 October","3 Bedroom +",17.3,"Excellent","Rms","Average Rent Change"
"47725",2008-10-01,"2008 October","Total",19.4,"Excellent","Rms","Average Rent Change"
"47725",2009-10-01,"2009 October","Studio",9.2,"Very good","Rms","Average Rent Change"
"47725",2009-10-01,"2009 October","1 Bedroom",8.9,"Excellent","Rms","Average Rent Change"
"47725",2009-10-01,"2009 October","2 Bedroom",7.9,"Excellent","Rms","Average Rent Change"
"47725",2009-10-01,"2009 October","3 Bedroom +",6.5,"Excellent","Rms","Average Rent Change"
"47725",2009-10-01,"2009 October","Total",7.9,"Excellent","Rms","Average Rent Change"
