"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"24465",1990-10-01,"1990 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1990-10-01,"1990 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1990-10-01,"1990 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1990-10-01,"1990 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1990-10-01,"1990 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1991-10-01,"1991 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1991-10-01,"1991 October","1 Bedroom",2.2,"Good","Rms","Average Rent Change"
"24465",1991-10-01,"1991 October","2 Bedroom",1.8,"Good","Rms","Average Rent Change"
"24465",1991-10-01,"1991 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1991-10-01,"1991 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1992-10-01,"1992 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1992-10-01,"1992 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1992-10-01,"1992 October","2 Bedroom",3.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",1992-10-01,"1992 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1992-10-01,"1992 October","Total",2.7,"Good","Rms","Average Rent Change"
"24465",1993-10-01,"1993 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1993-10-01,"1993 October","1 Bedroom",2.1,"Good","Rms","Average Rent Change"
"24465",1993-10-01,"1993 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1993-10-01,"1993 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1993-10-01,"1993 October","Total",0.9,"Excellent","Rms","Average Rent Change"
"24465",1994-10-01,"1994 October","Studio",2.6,"Good","Rms","Average Rent Change"
"24465",1994-10-01,"1994 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1994-10-01,"1994 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1994-10-01,"1994 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1994-10-01,"1994 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1995-10-01,"1995 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1995-10-01,"1995 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1995-10-01,"1995 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1995-10-01,"1995 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1995-10-01,"1995 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1996-10-01,"1996 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1996-10-01,"1996 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1996-10-01,"1996 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1996-10-01,"1996 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1996-10-01,"1996 October","Total",1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",1997-10-01,"1997 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1997-10-01,"1997 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1997-10-01,"1997 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1997-10-01,"1997 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1997-10-01,"1997 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1998-10-01,"1998 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1998-10-01,"1998 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1998-10-01,"1998 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1998-10-01,"1998 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1998-10-01,"1998 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",1999-10-01,"1999 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",1999-10-01,"1999 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1999-10-01,"1999 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",1999-10-01,"1999 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",1999-10-01,"1999 October","Total",1.3,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2000-10-01,"2000 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2000-10-01,"2000 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2000-10-01,"2000 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2000-10-01,"2000 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",2000-10-01,"2000 October","Total",1.9,"Good","Rms","Average Rent Change"
"24465",2001-10-01,"2001 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2001-10-01,"2001 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2001-10-01,"2001 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2001-10-01,"2001 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",2001-10-01,"2001 October","Total",NA,NA,"Rms","Average Rent Change"
"24465",2002-10-01,"2002 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2002-10-01,"2002 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2002-10-01,"2002 October","2 Bedroom",5.1,"Good","Rms","Average Rent Change"
"24465",2002-10-01,"2002 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",2002-10-01,"2002 October","Total",3.3,"Good","Rms","Average Rent Change"
"24465",2003-10-01,"2003 October","Studio",8.4,"Good","Rms","Average Rent Change"
"24465",2003-10-01,"2003 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2003-10-01,"2003 October","2 Bedroom",2.5,"Good","Rms","Average Rent Change"
"24465",2003-10-01,"2003 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",2003-10-01,"2003 October","Total",3.1,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2004-10-01,"2004 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2004-10-01,"2004 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2004-10-01,"2004 October","2 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2004-10-01,"2004 October","3 Bedroom +",6.1,"Good","Rms","Average Rent Change"
"24465",2004-10-01,"2004 October","Total",3.2,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2005-10-01,"2005 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2005-10-01,"2005 October","1 Bedroom",NA,NA,"Rms","Average Rent Change"
"24465",2005-10-01,"2005 October","2 Bedroom",3.8,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2005-10-01,"2005 October","3 Bedroom +",NA,NA,"Rms","Average Rent Change"
"24465",2005-10-01,"2005 October","Total",3.6,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2006-10-01,"2006 October","Studio",NA,NA,"Rms","Average Rent Change"
"24465",2006-10-01,"2006 October","1 Bedroom",6.6,"Good","Rms","Average Rent Change"
"24465",2006-10-01,"2006 October","2 Bedroom",4.2,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2006-10-01,"2006 October","3 Bedroom +",4.3,"Fair (Use with Caution)","Rms","Average Rent Change"
"24465",2006-10-01,"2006 October","Total",4.2,"Good","Rms","Average Rent Change"
"24465",2007-10-01,"2007 October","Studio",8.1,"Good","Rms","Average Rent Change"
"24465",2007-10-01,"2007 October","1 Bedroom",4.6,"Good","Rms","Average Rent Change"
