"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46603",2006-07-01,"2006","15 - 24",115,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","25 - 34",155,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","35 - 44",85,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","45 - 54",90,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","55 - 64",30,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","Total 65+",70,"Census","Mobility 1 of All Households"
"46603",2006-07-01,"2006","Total",540,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","15 - 24",145,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","25 - 34",190,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","35 - 44",80,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","45 - 54",55,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","55 - 64",20,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","Total 65+",75,"Census","Mobility 1 of All Households"
"46603",2011-07-01,"2011","Total",565,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","15 - 24",255,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","25 - 34",510,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","35 - 44",280,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","45 - 54",160,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","55 - 64",95,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","Total 65+",125,"Census","Mobility 1 of All Households"
"46603",2016-07-01,"2016","Total",1425,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","15 - 24",330,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","25 - 34",435,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","35 - 44",290,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","45 - 54",185,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","55 - 64",160,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","Total 65+",175,"Census","Mobility 1 of All Households"
"46603",2021-07-01,"2021","Total",1575,"Census","Mobility 1 of All Households"
