"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48821",2016-07-01,"2016","15 - 24",45,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","25 - 34",160,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","35 - 44",165,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","45 - 54",85,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","55 - 64",70,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","Total 65+",100,"Census","Mobility 1 of All Households"
"48821",2016-07-01,"2016","Total",620,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","15 - 24",30,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","25 - 34",160,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","35 - 44",145,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","45 - 54",150,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","55 - 64",105,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","Total 65+",170,"Census","Mobility 1 of All Households"
"48821",2021-07-01,"2021","Total",760,"Census","Mobility 1 of All Households"
