"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24412",2006-07-01,"2006","15 - 24",225,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","25 - 34",465,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","35 - 44",380,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","45 - 54",185,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","55 - 64",65,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","Total 65+",110,"Census","Mobility 1 of All Households"
"24412",2006-07-01,"2006","Total",1430,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","15 - 24",235,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","25 - 34",315,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","35 - 44",160,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","45 - 54",200,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","55 - 64",105,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","Total 65+",60,"Census","Mobility 1 of All Households"
"24412",2011-07-01,"2011","Total",1080,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","15 - 24",200,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","25 - 34",400,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","35 - 44",220,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","45 - 54",210,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","55 - 64",130,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","Total 65+",65,"Census","Mobility 1 of All Households"
"24412",2016-07-01,"2016","Total",1225,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","15 - 24",170,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","25 - 34",445,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","35 - 44",200,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","45 - 54",160,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","55 - 64",120,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","Total 65+",150,"Census","Mobility 1 of All Households"
"24412",2021-07-01,"2021","Total",1255,"Census","Mobility 1 of All Households"
