"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35568",2006-07-01,"2006","15 - 24",1120,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","25 - 34",2865,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","35 - 44",2250,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","45 - 54",1425,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","55 - 64",670,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","Total 65+",755,"Census","Mobility 1 of All Households"
"35568",2006-07-01,"2006","Total",9090,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","15 - 24",1135,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","25 - 34",2270,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","35 - 44",1510,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","45 - 54",1670,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","55 - 64",995,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","Total 65+",820,"Census","Mobility 1 of All Households"
"35568",2011-07-01,"2011","Total",8390,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","15 - 24",875,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","25 - 34",2760,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","35 - 44",1980,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","45 - 54",1685,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","55 - 64",1055,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","Total 65+",1050,"Census","Mobility 1 of All Households"
"35568",2016-07-01,"2016","Total",9400,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","15 - 24",735,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","25 - 34",3020,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","35 - 44",2270,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","45 - 54",1440,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","55 - 64",1355,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","Total 65+",1260,"Census","Mobility 1 of All Households"
"35568",2021-07-01,"2021","Total",10080,"Census","Mobility 1 of All Households"
