"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48840",2006-07-01,"2006","15 - 24",560,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","25 - 34",730,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","35 - 44",370,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","45 - 54",180,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","55 - 64",115,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","Total 65+",165,"Census","Mobility 1 of All Households"
"48840",2006-07-01,"2006","Total",2120,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","15 - 24",440,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","25 - 34",840,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","35 - 44",395,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","45 - 54",265,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","55 - 64",115,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","Total 65+",145,"Census","Mobility 1 of All Households"
"48840",2011-07-01,"2011","Total",2195,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","15 - 24",420,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","25 - 34",825,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","35 - 44",465,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","45 - 54",315,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","55 - 64",130,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","Total 65+",50,"Census","Mobility 1 of All Households"
"48840",2016-07-01,"2016","Total",2200,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","15 - 24",395,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","25 - 34",505,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","35 - 44",450,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","45 - 54",260,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","55 - 64",195,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","Total 65+",125,"Census","Mobility 1 of All Households"
"48840",2021-07-01,"2021","Total",1935,"Census","Mobility 1 of All Households"
