"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24480",2006-07-01,"2006","15 - 24",340,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","25 - 34",505,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","35 - 44",400,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","45 - 54",350,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","55 - 64",190,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","Total 65+",120,"Census","Mobility 1 of All Households"
"24480",2006-07-01,"2006","Total",1910,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","15 - 24",345,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","25 - 34",585,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","35 - 44",290,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","45 - 54",295,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","55 - 64",140,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","Total 65+",65,"Census","Mobility 1 of All Households"
"24480",2011-07-01,"2011","Total",1720,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","15 - 24",410,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","25 - 34",495,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","35 - 44",320,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","45 - 54",230,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","55 - 64",190,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","Total 65+",210,"Census","Mobility 1 of All Households"
"24480",2016-07-01,"2016","Total",1860,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","15 - 24",310,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","25 - 34",500,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","35 - 44",245,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","45 - 54",220,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","55 - 64",150,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","Total 65+",195,"Census","Mobility 1 of All Households"
"24480",2021-07-01,"2021","Total",1615,"Census","Mobility 1 of All Households"
