"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59930",2006-07-01,"2006","15 - 24",700,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","25 - 34",1235,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","35 - 44",1230,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","45 - 54",765,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","55 - 64",625,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","Total 65+",870,"Census","Mobility 1 of All Households"
"59930",2006-07-01,"2006","Total",5425,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","15 - 24",680,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","25 - 34",1105,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","35 - 44",945,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","45 - 54",745,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","55 - 64",565,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","Total 65+",615,"Census","Mobility 1 of All Households"
"59930",2011-07-01,"2011","Total",4650,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","15 - 24",510,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","25 - 34",1285,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","35 - 44",1020,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","45 - 54",980,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","55 - 64",1005,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","Total 65+",980,"Census","Mobility 1 of All Households"
"59930",2016-07-01,"2016","Total",5785,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","15 - 24",475,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","25 - 34",1470,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","35 - 44",1160,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","45 - 54",935,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","55 - 64",930,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","Total 65+",950,"Census","Mobility 1 of All Households"
"59930",2021-07-01,"2021","Total",5915,"Census","Mobility 1 of All Households"
