"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59937",2006-07-01,"2006","15 - 24",270,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","25 - 34",480,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","35 - 44",440,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","45 - 54",425,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","55 - 64",345,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","Total 65+",475,"Census","Mobility 1 of All Households"
"59937",2006-07-01,"2006","Total",2430,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","15 - 24",230,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","25 - 34",435,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","35 - 44",370,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","45 - 54",365,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","55 - 64",230,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","Total 65+",350,"Census","Mobility 1 of All Households"
"59937",2011-07-01,"2011","Total",1980,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","15 - 24",170,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","25 - 34",365,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","35 - 44",400,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","45 - 54",345,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","55 - 64",410,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","Total 65+",450,"Census","Mobility 1 of All Households"
"59937",2016-07-01,"2016","Total",2135,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","15 - 24",130,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","25 - 34",505,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","35 - 44",400,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","45 - 54",285,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","55 - 64",305,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","Total 65+",410,"Census","Mobility 1 of All Households"
"59937",2021-07-01,"2021","Total",2030,"Census","Mobility 1 of All Households"
