"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24452",2006-07-01,"2006","15 - 24",790,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","25 - 34",1065,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","35 - 44",590,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","45 - 54",535,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","55 - 64",375,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","Total 65+",420,"Census","Mobility 1 of All Households"
"24452",2006-07-01,"2006","Total",3780,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","15 - 24",790,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","25 - 34",940,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","35 - 44",530,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","45 - 54",420,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","55 - 64",245,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","Total 65+",410,"Census","Mobility 1 of All Households"
"24452",2011-07-01,"2011","Total",3340,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","15 - 24",710,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","25 - 34",1030,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","35 - 44",640,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","45 - 54",520,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","55 - 64",480,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","Total 65+",445,"Census","Mobility 1 of All Households"
"24452",2016-07-01,"2016","Total",3820,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","15 - 24",535,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","25 - 34",815,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","35 - 44",585,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","45 - 54",410,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","55 - 64",440,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","Total 65+",465,"Census","Mobility 1 of All Households"
"24452",2021-07-01,"2021","Total",3240,"Census","Mobility 1 of All Households"
