"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48830",2006-07-01,"2006","15 - 24",2060,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","25 - 34",2445,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","35 - 44",1425,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","45 - 54",1110,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","55 - 64",505,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","Total 65+",385,"Census","Mobility 1 of All Households"
"48830",2006-07-01,"2006","Total",7935,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","15 - 24",1205,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","25 - 34",2620,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","35 - 44",1215,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","45 - 54",905,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","55 - 64",585,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","Total 65+",325,"Census","Mobility 1 of All Households"
"48830",2011-07-01,"2011","Total",6860,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","15 - 24",1250,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","25 - 34",2140,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","35 - 44",1360,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","45 - 54",800,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","55 - 64",560,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","Total 65+",550,"Census","Mobility 1 of All Households"
"48830",2016-07-01,"2016","Total",6665,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","15 - 24",920,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","25 - 34",1855,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","35 - 44",1185,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","45 - 54",735,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","55 - 64",545,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","Total 65+",520,"Census","Mobility 1 of All Households"
"48830",2021-07-01,"2021","Total",5765,"Census","Mobility 1 of All Households"
