"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59944",2006-07-01,"2006","15 - 24",240,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","25 - 34",585,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","35 - 44",510,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","45 - 54",465,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","55 - 64",295,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","Total 65+",240,"Census","Mobility 1 of All Households"
"59944",2006-07-01,"2006","Total",2335,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","15 - 24",315,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","25 - 34",390,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","35 - 44",430,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","45 - 54",375,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","55 - 64",335,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","Total 65+",160,"Census","Mobility 1 of All Households"
"59944",2011-07-01,"2011","Total",2005,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","15 - 24",260,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","25 - 34",620,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","35 - 44",440,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","45 - 54",340,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","55 - 64",370,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","Total 65+",270,"Census","Mobility 1 of All Households"
"59944",2016-07-01,"2016","Total",2300,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","15 - 24",185,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","25 - 34",475,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","35 - 44",420,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","45 - 54",275,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","55 - 64",340,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","Total 65+",395,"Census","Mobility 1 of All Households"
"59944",2021-07-01,"2021","Total",2105,"Census","Mobility 1 of All Households"
