"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24404",2006-07-01,"2006","15 - 24",665,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","25 - 34",745,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","35 - 44",405,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","45 - 54",460,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","55 - 64",265,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","Total 65+",130,"Census","Mobility 1 of All Households"
"24404",2006-07-01,"2006","Total",2665,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","15 - 24",800,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","25 - 34",895,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","35 - 44",415,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","45 - 54",500,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","55 - 64",325,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","Total 65+",240,"Census","Mobility 1 of All Households"
"24404",2011-07-01,"2011","Total",3185,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","15 - 24",660,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","25 - 34",965,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","35 - 44",360,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","45 - 54",325,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","55 - 64",325,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","Total 65+",335,"Census","Mobility 1 of All Households"
"24404",2016-07-01,"2016","Total",2975,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","15 - 24",640,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","25 - 34",815,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","35 - 44",505,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","45 - 54",330,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","55 - 64",360,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","Total 65+",385,"Census","Mobility 1 of All Households"
"24404",2021-07-01,"2021","Total",3035,"Census","Mobility 1 of All Households"
