"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59952",2006-07-01,"2006","15 - 24",135,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","25 - 34",340,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","35 - 44",300,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","45 - 54",245,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","55 - 64",160,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","Total 65+",200,"Census","Mobility 1 of All Households"
"59952",2006-07-01,"2006","Total",1375,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","15 - 24",195,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","25 - 34",285,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","35 - 44",315,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","45 - 54",175,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","55 - 64",125,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","Total 65+",170,"Census","Mobility 1 of All Households"
"59952",2011-07-01,"2011","Total",1265,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","15 - 24",140,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","25 - 34",295,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","35 - 44",185,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","45 - 54",225,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","55 - 64",145,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","Total 65+",165,"Census","Mobility 1 of All Households"
"59952",2016-07-01,"2016","Total",1155,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","15 - 24",105,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","25 - 34",200,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","35 - 44",140,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","45 - 54",135,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","55 - 64",185,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","Total 65+",145,"Census","Mobility 1 of All Households"
"59952",2021-07-01,"2021","Total",915,"Census","Mobility 1 of All Households"
