"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"12205",2006-07-01,"2006","15 - 24",5330,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","25 - 34",8210,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","35 - 44",4380,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","45 - 54",3025,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","55 - 64",1685,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","Total 65+",1430,"Census","Mobility 1 of All Households"
"12205",2006-07-01,"2006","Total",24055,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","15 - 24",5610,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","25 - 34",7890,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","35 - 44",3815,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","45 - 54",3105,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","55 - 64",1720,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","Total 65+",1355,"Census","Mobility 1 of All Households"
"12205",2011-07-01,"2011","Total",23485,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","15 - 24",5750,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","25 - 34",8750,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","35 - 44",4130,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","45 - 54",2915,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","55 - 64",2230,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","Total 65+",1765,"Census","Mobility 1 of All Households"
"12205",2016-07-01,"2016","Total",25535,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","15 - 24",5300,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","25 - 34",10035,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","35 - 44",4925,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","45 - 54",2815,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","55 - 64",2415,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","Total 65+",2555,"Census","Mobility 1 of All Households"
"12205",2021-07-01,"2021","Total",28040,"Census","Mobility 1 of All Households"
