"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59932",2006-07-01,"2006","15 - 24",1670,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","25 - 34",2680,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","35 - 44",2240,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","45 - 54",2125,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","55 - 64",1335,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","Total 65+",1760,"Census","Mobility 1 of All Households"
"59932",2006-07-01,"2006","Total",11815,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","15 - 24",1035,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","25 - 34",2160,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","35 - 44",1625,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","45 - 54",1295,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","55 - 64",950,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","Total 65+",690,"Census","Mobility 1 of All Households"
"59932",2011-07-01,"2011","Total",7755,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","15 - 24",915,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","25 - 34",2355,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","35 - 44",1720,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","45 - 54",1310,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","55 - 64",1215,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","Total 65+",1165,"Census","Mobility 1 of All Households"
"59932",2016-07-01,"2016","Total",8680,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","15 - 24",905,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","25 - 34",2485,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","35 - 44",2125,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","45 - 54",1285,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","55 - 64",1065,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","Total 65+",930,"Census","Mobility 1 of All Households"
"59932",2021-07-01,"2021","Total",8790,"Census","Mobility 1 of All Households"
