"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24430",2006-07-01,"2006","15 - 24",245,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","25 - 34",275,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","35 - 44",185,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","45 - 54",165,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","55 - 64",125,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","Total 65+",90,"Census","Mobility 1 of All Households"
"24430",2006-07-01,"2006","Total",1085,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","15 - 24",160,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","25 - 34",365,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","35 - 44",215,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","45 - 54",155,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","55 - 64",90,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","Total 65+",140,"Census","Mobility 1 of All Households"
"24430",2011-07-01,"2011","Total",1130,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","15 - 24",205,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","25 - 34",270,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","35 - 44",225,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","45 - 54",185,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","55 - 64",155,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","Total 65+",180,"Census","Mobility 1 of All Households"
"24430",2016-07-01,"2016","Total",1220,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","15 - 24",190,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","25 - 34",260,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","35 - 44",240,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","45 - 54",150,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","55 - 64",160,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","Total 65+",245,"Census","Mobility 1 of All Households"
"24430",2021-07-01,"2021","Total",1245,"Census","Mobility 1 of All Households"
